# time Ni NiV
0.000000000000000000e+00 3.082040804442169027e-13 1.172698864546107674e-13
2.532999999999999809e-12 1.731744952471568101e-03 6.369636562737180433e-07
2.709999999999999964e-12 3.648771677170482754e-03 1.700915962874427664e-06
2.790000000000000027e-12 5.572172654974090825e-03 3.237721968939603910e-06
4.938000000000000164e-12 7.918535272552389495e-03 2.741443095761427000e-06
5.036999999999999641e-12 1.035854371127659275e-02 1.798084663634320255e-06
6.119000000000000079e-12 1.233683078241433820e-02 1.191829411905504300e-06
6.631000000000000321e-12 1.035854381724278864e-02 1.798134931199556689e-06
9.431000000000000507e-12 7.923909591974562933e-03 2.219923079810369220e-06
9.715000000000000508e-12 1.002507435986777981e-02 3.353396800339232232e-06
9.782000000000000122e-12 7.923909560496959423e-03 2.219955074667412205e-06
1.119000000000000058e-11 1.002544415436526677e-02 3.349785378851885807e-06
1.343000000000000073e-11 1.206061705250297336e-02 2.708709183399627141e-06
1.451000000000000017e-11 1.002575687303450605e-02 3.347165161485017045e-06
1.451000000000000017e-11 7.921875680009996326e-03 2.720052844745227264e-06
1.453000000000000049e-11 1.002390237718454348e-02 1.672944175941368861e-06
1.482999999999999881e-11 7.921909025876066462e-03 2.717692150631460040e-06
1.497000000000000104e-11 1.035867788609381827e-02 1.706380085075700553e-06
1.522000000000000017e-11 1.241254731900878587e-02 1.444079535409986451e-06
1.586999999999999922e-11 1.431571327570573329e-02 3.480835262301114282e-06
1.826999999999999869e-11 1.628348709021156318e-02 4.239796323546124437e-06
1.850999999999999928e-11 1.869155647673856335e-02 1.044873276804455973e-06
1.905999999999999997e-11 2.067216449815012860e-02 3.341700229477982812e-06
1.952999999999999938e-11 1.869152878389711975e-02 1.044879651320743982e-06
1.996999999999999993e-11 2.100792485466388207e-02 2.709542122964714381e-06
2.001999999999999911e-11 2.274953469144495866e-02 4.645806089674963302e-06
2.007000000000000152e-11 2.105887401878070789e-02 6.883238666325223896e-07
2.145000000000000089e-11 2.283708702344847130e-02 1.245534612304215229e-06
2.434999999999999863e-11 2.479171916335287315e-02 2.016535455643107708e-06
2.454999999999999859e-11 2.283708741769714320e-02 1.245469465986438754e-06
2.489000000000000077e-11 2.479170345901849856e-02 2.016535455643107708e-06
2.524000000000000150e-11 2.694431838091468356e-02 3.001252731703929819e-06
2.735000000000000120e-11 2.890585633554031836e-02 5.021973027449931234e-06
2.768000000000000161e-11 2.694429921349125040e-02 3.000390867710759438e-06
2.884999999999999925e-11 2.478958332536111697e-02 1.939812263695476473e-06
2.908000000000000130e-11 2.694425696690186736e-02 3.000213882056356328e-06
3.005999999999999753e-11 2.900856099213652839e-02 5.035627443918643902e-06
3.060999999999999821e-11 3.085174226557679117e-02 3.159303254535787434e-06
3.100999999999999812e-11 3.318904432765999724e-02 4.284121968446668692e-06
3.270000000000000082e-11 3.507678545796821812e-02 6.964387773166428617e-06
3.341999999999999936e-11 3.749753675311973122e-02 8.075611261643379443e-06
3.467000000000000151e-11 3.768494382050898567e-02 1.148166289599440936e-05
3.559999999999999856e-11 3.947138537654806129e-02 9.973240517524263404e-06
3.620000000000000165e-11 3.768494216233291005e-02 1.148168174351809115e-05
3.821999999999999830e-11 3.954042705356463488e-02 1.187294120676680373e-05
3.828999999999999780e-11 4.159299152271153655e-02 1.214429816204703979e-05
3.836999999999999907e-11 4.388152181861636192e-02 1.333801028585701181e-05
3.933000000000000144e-11 4.602948246789804326e-02 1.285729148126378176e-05
4.067000000000000018e-11 4.809303525782814004e-02 1.548962092924778414e-05
4.280999999999999873e-11 5.023252479087566419e-02 1.451064803088418083e-05
4.393999999999999897e-11 5.257467228221909122e-02 1.369503386653391958e-05
4.519000000000000111e-11 5.848377216411849988e-02 1.328226241725586093e-05
4.643000000000000148e-11 5.257486360846180817e-02 1.369451432865781872e-05
4.688999999999999912e-11 5.459449061287752203e-02 1.351396673810355820e-05
4.697000000000000039e-11 5.257486445458305069e-02 1.369440070949852425e-05
4.708000000000000053e-11 5.087646709658415894e-02 1.358711074425239709e-05
4.709999999999999762e-11 5.257487898796409098e-02 1.369398960150364871e-05
4.801999999999999935e-11 5.021875965209472020e-02 1.330507101397919940e-05
5.164999999999999742e-11 4.795849696910196164e-02 1.349825831378357142e-05
5.197000000000000252e-11 4.635163793673777177e-02 1.356480786982483368e-05
5.237999999999999774e-11 4.843626314033910862e-02 1.245069243470656560e-05
5.364000000000000166e-11 4.635160450428539580e-02 1.356448298521088993e-05
5.521999999999999775e-11 4.847154652492606519e-02 1.069322526636841732e-05
5.601999999999999758e-11 5.030035002540043931e-02 6.778605220401090932e-06
5.906999999999999609e-11 5.245009989172799703e-02 4.929284173401475454e-06
5.925999999999999750e-11 5.236897154407174626e-02 2.591654387747531486e-06
6.082999999999999829e-11 5.473559182305301474e-02 4.106073489852505870e-06
6.140999999999999783e-11 5.236876245026113319e-02 2.591201708816242576e-06
6.143000000000000138e-11 5.089885961474771570e-02 1.736534406109688961e-06
6.157000000000000038e-11 5.267539670021788994e-02 1.028130071256316486e-06
6.264000000000000289e-11 5.489269983511240597e-02 7.267076270575732479e-07
6.330000000000000371e-11 5.306056809356299309e-02 9.665979520725756577e-07
6.339000000000000030e-11 5.065338771632350856e-02 1.834846044890386150e-06
6.369999999999999716e-11 5.285132453607919306e-02 1.571142927817870081e-06
6.408999999999999530e-11 5.065334387486697398e-02 1.833354734962975250e-06
6.437000000000000622e-11 4.829443340362740006e-02 3.240222571427574339e-06
6.512999999999999895e-11 4.647947082313118317e-02 2.771105486929327519e-06
6.620999999999999677e-11 4.848436350111603316e-02 3.520587908900669174e-06
6.650999999999999832e-11 5.047565606264146215e-02 5.016990507074211912e-06
6.752000000000000310e-11 5.258025819672958873e-02 4.266328661543002138e-06
7.081999999999999429e-11 5.474000511542093800e-02 2.868379098263883927e-06
7.122000000000000066e-11 5.730828353211656068e-02 1.858020193896929669e-06
7.146000000000000449e-11 5.937438919901799617e-02 1.177664929141545040e-06
7.221999999999999721e-11 6.534837570378607130e-02 1.290273230702918592e-06
7.226000000000000431e-11 6.753464353429960987e-02 1.995964699264984503e-06
7.307999999999999476e-11 6.534837419792141611e-02 1.290177799447716615e-06
7.403999999999999713e-11 5.937484757921675238e-02 9.506677249275628886e-07
7.453000000000000009e-11 6.171060579827009757e-02 1.115313449433946113e-06
7.604000000000000315e-11 6.754502840132865782e-02 1.900751515067489110e-06
7.681999999999999942e-11 6.171060834538702466e-02 1.115313449433946113e-06
7.902999999999999748e-11 6.754446943126814207e-02 1.900570919299207112e-06
8.010999999999999530e-11 6.171061746108234825e-02 1.115288499610497128e-06
8.040999999999999685e-11 6.342694730725678687e-02 1.916141167699018707e-06
8.086000000000000563e-11 6.927232484783991950e-02 1.651648186972321065e-06
8.130000000000000618e-11 6.728829685714052267e-02 2.183457569443066485e-06
8.332999999999999814e-11 6.558084400017677451e-02 3.322842336792424334e-06
8.423999999999999810e-11 6.752885383521836649e-02 1.643319121002866798e-06
8.445999999999999837e-11 6.968040274939478473e-02 3.068815730225911994e-06
8.514000000000000274e-11 7.982735739381194295e-02 4.213948869162576683e-06
8.630999999999999715e-11 7.842101322758862625e-02 1.385363829072292652e-06
8.644000000000000084e-11 7.660302901824807276e-02 9.345678343371818079e-07
8.774999999999999425e-11 7.812542971834102179e-02 1.183778907687966124e-06
8.886000000000000386e-11 7.959140403540408693e-02 1.964584913246729700e-06
8.928999999999999617e-11 8.209079994124854340e-02 1.881290460879521962e-06
8.950000000000000113e-11 8.413971590689489632e-02 4.529207647906635351e-06
9.011999999999999485e-11 8.209079996783358313e-02 1.881441220143611177e-06
9.014999999999999371e-11 8.412212390620586733e-02 4.839395476084457540e-06
9.068999999999999909e-11 8.619853240911062864e-02 5.342209295739793296e-06
9.076000000000000505e-11 8.412205085304555463e-02 4.839158320695544257e-06
9.214000000000000442e-11 8.620564897017089778e-02 5.031217499314546800e-06
9.245999999999999659e-11 8.861297799770730121e-02 5.299407761749546359e-06
9.309999999999999387e-11 9.093068200632317688e-02 5.942196907321594212e-06
9.311000000000000210e-11 8.913159985822655118e-02 5.840145192068745859e-06
9.333000000000000238e-11 9.436962658712816365e-02 5.549345956596122954e-06
9.338000000000000479e-11 9.731911482300883987e-02 4.965287159670099866e-06
9.374999999999999938e-11 9.940886690068199971e-02 1.077139799439733007e-06
9.374999999999999938e-11 1.058599931157536145e-01 9.439958960333744990e-07
9.579999999999999488e-11 1.033131242382331894e-01 1.567855048282862254e-06
9.597000000000000567e-11 1.058599922902768303e-01 9.440233153643447239e-07
9.717999999999999425e-11 1.033132354583191359e-01 1.567779771177033529e-06
1.005999999999999938e-10 1.016746986302635020e-01 1.986181590323245625e-06
1.011999999999999969e-10 9.962388998708633647e-02 1.232562014837326923e-06
1.013999999999999936e-10 1.012877989607131740e-01 1.929783626981559392e-06
1.016999999999999952e-10 9.962389191862444648e-02 1.232601021769048381e-06
1.019999999999999967e-10 1.012877897490471607e-01 1.929375925073265727e-06
1.027000000000000047e-10 1.032330392015946979e-01 1.190765642111303499e-06
1.029000000000000014e-10 1.056284974102981028e-01 1.989954918710886113e-06
1.041999999999999995e-10 1.117502863995869650e-01 3.017015107657196702e-06
1.046999999999999978e-10 1.056284870287854533e-01 1.989968509912249841e-06
1.059000000000000039e-10 1.032360621321725264e-01 1.210993103391712292e-06
1.061000000000000007e-10 1.013019899374155847e-01 1.333356062322757119e-06
1.086999999999999969e-10 1.032064858518142864e-01 2.611868637873000417e-06
1.100999999999999998e-10 1.010483051401435961e-01 4.139633443285203207e-06
1.107000000000000029e-10 1.033705304522571783e-01 6.958373573849555314e-06
1.121000000000000058e-10 1.051141079770184922e-01 8.106580239810594034e-06
1.129000000000000056e-10 1.033066483166828475e-01 7.573004812300113351e-06
1.134000000000000039e-10 1.056981412506216994e-01 5.159070432907930988e-06
1.137000000000000054e-10 1.074697762818151575e-01 3.289393972217581964e-06
1.148999999999999987e-10 1.098267664384124237e-01 1.889199899411475907e-06
1.148999999999999987e-10 1.164636539665869774e-01 2.735725016315012849e-06
1.150999999999999954e-10 1.226774609679827238e-01 4.080386213600373352e-06
1.156999999999999985e-10 1.277397446717470075e-01 3.088730658667393143e-06
1.165999999999999903e-10 1.226774648805297324e-01 4.080386213600373352e-06
1.172999999999999982e-10 1.244867369821941183e-01 6.917045034023446402e-06
1.176000000000000127e-10 1.219462466139596829e-01 8.675487753231639085e-06
1.188999999999999978e-10 1.246735886694766982e-01 5.602763408905451319e-06
1.199999999999999992e-10 1.267930141385137932e-01 7.234630724913060235e-06
1.224999999999999906e-10 1.289477744610623700e-01 6.720575921403508580e-06
1.227000000000000002e-10 1.310748038709804719e-01 8.612128386040210712e-06
1.230999999999999937e-10 1.334410842541851328e-01 7.267632852433629033e-06
