# time Ni NiV
0.000000000000000000e+00 1.430355848415563043e-14 1.392100061678018561e-14
2.532999999999999809e-12 2.026009361897570995e-03 4.484048982702634358e-08
2.709999999999999964e-12 4.196072832558433996e-03 6.305679747321841971e-08
2.790000000000000027e-12 6.570393079399000288e-03 6.691416933084925977e-08
4.938000000000000164e-12 9.287388252132301736e-03 6.453112990607047072e-08
5.036999999999999641e-12 1.139001629240782472e-02 2.896682069321535344e-08
6.119000000000000079e-12 1.380099351756259966e-02 3.345710548362057843e-08
6.631000000000000321e-12 1.139001865929083028e-02 2.896605365315946019e-08
9.431000000000000507e-12 9.294500502235450087e-03 3.784434018320136186e-08
9.715000000000000508e-12 1.168004823798040985e-02 6.056378691197014929e-08
9.782000000000000122e-12 9.294500005872431692e-03 3.784080275423073798e-08
1.119000000000000058e-11 1.167998905696800323e-02 5.991094857708427114e-08
1.343000000000000073e-11 1.410309033126597687e-02 6.877491004580033855e-08
1.451000000000000017e-11 1.167942361392552975e-02 5.939199183667132605e-08
1.451000000000000017e-11 9.293596777756209584e-03 2.581744014361125335e-08
1.453000000000000049e-11 1.178462329332131790e-02 3.183718993634528557e-08
1.482999999999999881e-11 9.293597158855772949e-03 2.560930841794753984e-08
1.497000000000000104e-11 1.139109848161615202e-02 5.585791526471043435e-08
1.522000000000000017e-11 1.170448497497681047e-02 1.507472907002018104e-08
1.586999999999999922e-11 1.388799282316344544e-02 3.706444933084925048e-08
1.826999999999999869e-11 1.621747709253250694e-02 3.820279259198882005e-08
1.850999999999999928e-11 1.888407851225115675e-02 1.265451811295605225e-08
1.905999999999999997e-11 2.133312631865580747e-02 2.011129788599561176e-08
1.952999999999999938e-11 1.888404048603761418e-02 1.265461228580305976e-08
1.996999999999999993e-11 2.110545819533966513e-02 2.870189734149308008e-08
2.001999999999999911e-11 2.344860529481421554e-02 1.601620595760389542e-08
2.007000000000000152e-11 2.419405081261902235e-02 2.780062471162994905e-09
2.145000000000000089e-11 2.591860342623359542e-02 4.920037990707143223e-08
2.434999999999999863e-11 2.807062085484370029e-02 5.853643787300109065e-08
2.454999999999999859e-11 2.591860412970761404e-02 4.919566079739745521e-08
2.489000000000000077e-11 2.807055507088631816e-02 5.853416000621020531e-08
2.524000000000000150e-11 3.044282895189913407e-02 2.642323119962583181e-08
2.735000000000000120e-11 3.268192194180220139e-02 4.922377461037870351e-08
2.768000000000000161e-11 3.044294816686060612e-02 2.631618975826260685e-08
2.884999999999999925e-11 2.807364700139772587e-02 3.313308293199812335e-08
