# bin_edges hist err
5.907837911587943396e-08 3.822782106041019006e+02 1.741229535913050341e+01
1.068000432514575467e-07 1.754888954238563059e+01 2.774723068032428408e+00
1.930697728883249708e-07 6.346269124214206840e+02 1.241031024474260036e+01
3.490254878959579243e-07 1.356966630799249060e+03 1.349697835529328316e+01
6.309573444801929638e-07 2.893730282684489794e+03 1.465917614663085367e+01
1.140624923851320228e-06 6.637684034313677330e+03 1.651267365684002542e+01
2.061986009502219260e-06 1.654021369828253000e+03 6.130674237207780486e+00
3.727593720314938057e-06 6.262346606555173821e+03 8.872271101984134489e+00
6.738627168030940877e-06 5.616844783001428368e+03 6.249439036703000383e+00
1.218187912010114744e-05 4.858809931917749964e+03 4.323031014186121901e+00
2.202201949987373474e-05 4.492229181816262098e+03 3.091597302989768981e+00
3.981071705534969458e-05 3.770862597154679406e+03 2.106691256337079654e+00
7.196856730011514085e-05 3.301519650210523196e+03 1.466108303689220627e+00
1.301025216910830151e-04 1.847520823948816087e+03 8.157035506942267311e-01
2.351952635070956471e-04 5.986943557632391730e+02 3.453574548055733939e-01
4.251786303382885782e-04 2.178871831689992291e+02 1.549568098157240170e-01
7.686246100397730154e-04 8.086987743499074099e+01 7.021288017452316510e-02
1.389495494373136101e-03 2.603784564498614884e+01 2.963155831244004140e-02
2.511886431509576835e-03 8.319232797925604217e+00 1.245724992199232634e-02
4.540909610972469757e-03 2.635747029055369062e+00 5.215079977675671392e-03
8.208914159638244779e-03 7.781162734832431926e-01 2.107462865047632101e-03
1.483981788967563172e-02 2.182662054678570496e-01 8.301556007821101054e-04
2.682695795279721809e-02 6.026066499227798745e-02 3.244231109461717449e-04
4.849693428528190769e-02 1.440537059164973162e-02 1.179738122683926738e-04
8.767123872968668463e-02 3.444505293306041396e-03 4.290573989571752611e-05
1.584893192461110933e-01 8.106409304169901473e-04 1.548085000959078061e-05
2.865120269663776198e-01 5.609347436661794655e-05 3.028762925462192203e-06
5.179474679231201861e-01 1.448327227865929317e-04 3.619687094135229898e-06
9.363292088239397737e-01 2.952463367698935731e-05 1.215509932581421495e-06
1.692666615037872635e+00 1.107260074423993996e-07 5.536300372119969978e-08
