# atom_type event_id atom_id barrier
1.000000000000000000e+00 6.974140000000000000e+05 6.000000000000000000e+02 9.871039900000000422e-01
1.000000000000000000e+00 6.974080000000000000e+05 1.295000000000000000e+03 9.877101900000000434e-01
1.000000000000000000e+00 6.974110000000000000e+05 1.800000000000000000e+02 9.878839400000000159e-01
1.000000000000000000e+00 6.974090000000000000e+05 1.295000000000000000e+03 9.866028799999999599e-01
1.000000000000000000e+00 6.974060000000000000e+05 4.700000000000000000e+02 9.895584499999999784e-01
1.000000000000000000e+00 6.974120000000000000e+05 8.500000000000000000e+01 9.877015799999999679e-01
1.000000000000000000e+00 6.974130000000000000e+05 4.210000000000000000e+02 9.895545599999999720e-01
1.000000000000000000e+00 6.974100000000000000e+05 1.039000000000000000e+03 9.886348200000000253e-01
1.000000000000000000e+00 7.582310000000000000e+05 5.500000000000000000e+01 9.871404599999999974e-01
1.000000000000000000e+00 6.974070000000000000e+05 1.192000000000000000e+03 9.894741200000000125e-01
