# time Ni NiV
0.000000000000000000e+00 1.593681545952027960e-14 7.659487485039222760e-15
1.020000000000000097e-12 2.022047796638315985e-03 1.058672095224198404e-08
1.118000000000000083e-12 4.417662172705897478e-03 8.241329671587490800e-09
1.178999999999999924e-12 4.583738754889636439e-03 6.713850972694846397e-10
3.050999999999999823e-12 6.812429320321387524e-03 1.091180031759753257e-08
3.609000000000000071e-12 4.584003824387230912e-03 6.233639719047434303e-10
3.858999999999999612e-12 6.838623474419009557e-03 9.172969745994248780e-09
4.764000000000000299e-12 4.584135736161406606e-03 4.162153719954059703e-10
9.088000000000000050e-12 6.821260982499728273e-03 1.105529346303522210e-08
1.144999999999999988e-11 9.066473459598715229e-03 1.091097353283652166e-08
1.382000000000000049e-11 1.155939796323079624e-02 9.479685393572424637e-09
1.446999999999999953e-11 1.399008270927221131e-02 1.179810727914920565e-08
1.454000000000000065e-11 1.627921255600472961e-02 1.150557329917714081e-08
1.477000000000000108e-11 1.882296650476952826e-02 8.096378094240020375e-09
1.515999999999999922e-11 1.627298819833239776e-02 5.800971771464063262e-09
1.619000000000000109e-11 1.399594380116861089e-02 4.603753697407227485e-09
1.661000000000000132e-11 1.602337952400248802e-02 8.857042677379291846e-09
1.668000000000000082e-11 1.658985908079058103e-02 9.698830406769127719e-10
1.701999999999999977e-11 1.888384796808986396e-02 1.493350090746777794e-08
1.710999999999999959e-11 2.109894793215593561e-02 8.654727163483922735e-09
1.835999999999999851e-11 2.340707248151089812e-02 8.343993445893490504e-09
1.859999999999999910e-11 2.379095755375770088e-02 7.448271790094703988e-10
1.872999999999999956e-11 2.601226377955031394e-02 3.151392508383791101e-08
1.881999999999999938e-11 2.830732853918492553e-02 2.015698689023444191e-08
1.950000000000000052e-11 2.601234217608958815e-02 3.012822173963671127e-08
1.968999999999999870e-11 2.824728602331014887e-02 4.061541189566838005e-08
2.027000000000000148e-11 3.071943127997111417e-02 4.588368884645240106e-08
2.141000000000000025e-11 3.334569152132233621e-02 4.583841865880660670e-08
2.292000000000000008e-11 3.538312021411010866e-02 1.589395517235470297e-08
2.307000000000000085e-11 3.588633486714584708e-02 4.384100232883093129e-09
2.316000000000000067e-11 3.794657275105962901e-02 4.163024775733156807e-08
2.316000000000000067e-11 4.029272776783840437e-02 3.434171462987505297e-08
