# dx dy dz
-3.814999999999999896e-06 -1.747000000000000108e+00 -1.747000000000000108e+00
1.908000000000000197e-06 -1.747999999999999998e+00 -1.747999999999999998e+00
1.747001907000000021e+00 0.000000000000000000e+00 -1.746999999999999886e+00
-1.746384000000000158e+00 -1.748999999999999666e+00 -1.000000000000333955e-03
-6.679999999999999740e-05 -1.748000000000000220e+00 1.749000000000000110e+00
-1.748549200000000026e+00 -1.747000000000000774e+00 1.000000000000333955e-03
0.000000000000000000e+00 -1.750999999999999446e+00 -1.750000000000000444e+00
0.000000000000000000e+00 -1.740000000000000213e+00 1.747000000000000330e+00
1.748736199999999963e+00 1.740000000000000213e+00 0.000000000000000000e+00
8.848000000000000396e-04 -1.740000000000000213e+00 1.750000000000000000e+00
-1.748621000000000203e+00 0.000000000000000000e+00 1.747074000000000016e+00
1.746952250000000095e+00 1.750000000000000000e+00 8.379999999999999862e-04
1.748047750000000011e+00 0.000000000000000000e+00 -1.747911999999999910e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.746366000000000085e+00
1.747999999999999998e+00 0.000000000000000000e+00 -1.746366000000000085e+00
9.999999999998898659e-04 -1.750000000000000000e+00 1.746329699999999985e+00
1.749000000000000554e+00 0.000000000000000000e+00 -1.746329699999999985e+00
1.747999999999999332e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.747999999999999332e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.747000000000000330e+00 0.000000000000000000e+00 -1.747000000000000330e+00
1.745999999999999996e+00 0.000000000000000000e+00 1.747000000000000330e+00
1.745999999999999552e+00 0.000000000000000000e+00 -1.747000000000000330e+00
-1.745999999999999552e+00 1.750000000000000000e+00 -9.999999999994457767e-04
-1.745999999999999996e+00 1.740000000000000213e+00 0.000000000000000000e+00
-1.749000000000000110e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747999999999999332e+00 1.746999999999999886e+00
-1.749503699999999995e+00 1.748000000000001108e+00 9.999999999998898659e-04
