# dx dy dz
-1.747000000000000108e+00 -1.747000000000000108e+00 -5.244999999999999757e-06
1.745368000000000031e+00 -1.745999999999999774e+00 0.000000000000000000e+00
2.240000000000000237e-04 -1.747000000000000330e+00 1.749005245000000208e+00
1.749408000000000074e+00 -9.999999999994457767e-04 1.747999999999999776e+00
-1.749408000000000074e+00 9.999999999994457767e-04 -1.747999999999999776e+00
1.749408000000000074e+00 1.745999999999999996e+00 9.999999999998898659e-04
-1.746118999999999977e+00 1.746000000000000218e+00 0.000000000000000000e+00
1.747119000000000089e+00 1.747858099999999970e+00 0.000000000000000000e+00
-1.746318000000000037e+00 1.747141900000000136e+00 0.000000000000000000e+00
1.746318000000000037e+00 0.000000000000000000e+00 1.749000000000000110e+00
-1.746652000000000093e+00 0.000000000000000000e+00 -1.749000000000000110e+00
-5.559999999999998537e-04 -1.745759000000000061e+00 -1.748615999999999948e+00
1.748207999999999984e+00 -3.595999999999999587e-04 1.747616000000000058e+00
9.999999999998898659e-04 -1.749881400000000031e+00 -1.746683000000000208e+00
-9.999999999998898659e-04 1.749880900000000183e+00 1.746683000000000208e+00
9.999999999998898659e-04 -1.749880900000000183e+00 -1.746683000000000208e+00
0.000000000000000000e+00 -1.746999999999999886e+00 -1.746316999999999897e+00
0.000000000000000000e+00 -1.747999999999999776e+00 1.747856999999999994e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.747142999999999891e+00
-1.748746999999999829e+00 0.000000000000000000e+00 1.747000000000000330e+00
1.746747000000000050e+00 -1.748000000000000220e+00 0.000000000000000000e+00
1.745999999999999996e+00 1.745999999999999996e+00 0.000000000000000000e+00
1.745999999999999552e+00 -1.745999999999999996e+00 0.000000000000000000e+00
-1.747999999999999776e+00 -1.748999999999999666e+00 0.000000000000000000e+00
1.747999999999999776e+00 9.999999999994457767e-04 1.748000000000000220e+00
-1.747999999999999776e+00 -9.999999999994457767e-04 -1.748000000000000220e+00
-1.747999999999999776e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 -1.749000000000000110e+00
0.000000000000000000e+00 1.748999999999999666e+00 -1.748427300000000129e+00
-1.747999999999999998e+00 1.748000000000000220e+00 -3.238000000000000101e-04
-1.747347999999999901e+00 0.000000000000000000e+00 1.748751100000000003e+00
-1.747651999999999983e+00 -1.749000000000000554e+00 0.000000000000000000e+00
-1.747000000000000330e+00 0.000000000000000000e+00 1.749000000000000110e+00
1.746000000000000218e+00 0.000000000000000000e+00 1.745999999999999552e+00
-1.746000000000000218e+00 1.749000000000000554e+00 1.000000000000333955e-03
-1.746999999999999886e+00 9.999999999994457767e-04 -1.748000000000000220e+00
1.745999999999999996e+00 1.749000000000000110e+00 -9.999999999998898659e-04
1.747000000000000108e+00 1.747000000000000108e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.747000000000000108e+00 1.749000000000000110e+00
-1.747999999999999998e+00 1.746000000000000218e+00 1.000000000000333955e-03
0.000000000000000000e+00 -1.746000000000000218e+00 -1.749000000000000554e+00
-1.748999999999999666e+00 1.746000000000000218e+00 -9.999999999998898659e-04
1.748999999999999666e+00 -1.746000000000000218e+00 9.999999999998898659e-04
