# atom_type event_id atom_id barrier
1.000000000000000000e+00 1.155103000000000000e+06 4.850000000000000000e+02 4.988997900000000096e-01
1.000000000000000000e+00 2.957730000000000000e+05 7.370000000000000000e+02 4.006741899999999856e-01
2.000000000000000000e+00 5.197600000000000000e+05 2.030000000000000000e+02 8.758041100000000245e-01
3.000000000000000000e+00 9.381990000000000000e+05 7.460000000000000000e+02 5.952539500000000317e-01
3.000000000000000000e+00 9.634890000000000000e+05 9.300000000000000000e+01 6.678174099999999447e-01
1.000000000000000000e+00 2.350000000000000000e+05 4.170000000000000000e+02 4.957733699999999910e-01
3.000000000000000000e+00 9.259450000000000000e+05 8.600000000000000000e+02 7.095718100000000250e-01
2.000000000000000000e+00 6.792500000000000000e+05 1.072000000000000000e+03 4.533549199999999946e-01
1.000000000000000000e+00 7.642980000000000000e+05 7.000000000000000000e+01 8.686389100000000418e-01
1.000000000000000000e+00 2.929270000000000000e+05 9.220000000000000000e+02 3.841714609999999919e+00
3.000000000000000000e+00 7.525960000000000000e+05 1.198000000000000000e+03 7.469676600000000333e-01
3.000000000000000000e+00 4.596100000000000000e+05 4.860000000000000000e+02 6.365133800000000175e-01
3.000000000000000000e+00 5.992670000000000000e+05 6.320000000000000000e+02 5.324228600000000533e-01
2.000000000000000000e+00 1.400530000000000000e+05 4.300000000000000000e+02 7.176952399999999566e-01
2.000000000000000000e+00 1.443780000000000000e+05 1.212000000000000000e+03 9.778430000000000455e-02
3.000000000000000000e+00 1.047928000000000000e+06 4.960000000000000000e+02 7.318362999999999952e-01
2.000000000000000000e+00 1.158410000000000000e+05 6.090000000000000000e+02 4.120406400000000136e-01
3.000000000000000000e+00 1.269939000000000000e+06 5.310000000000000000e+02 6.354718900000000392e-01
3.000000000000000000e+00 5.769920000000000000e+05 3.910000000000000000e+02 6.191276100000000504e-01
3.000000000000000000e+00 8.050230000000000000e+05 1.118000000000000000e+03 8.548669800000000540e-01
1.000000000000000000e+00 9.145110000000000000e+05 5.930000000000000000e+02 6.039415099999999592e-01
2.000000000000000000e+00 8.716570000000000000e+05 9.680000000000000000e+02 8.255902999999999992e-01
1.000000000000000000e+00 3.793360000000000000e+05 9.600000000000000000e+02 7.004771300000000034e-01
3.000000000000000000e+00 5.634130000000000000e+05 1.238000000000000000e+03 7.706043799999999777e-01
2.000000000000000000e+00 9.789060000000000000e+05 3.070000000000000000e+02 3.933062700000000134e-01
2.000000000000000000e+00 7.892510000000000000e+05 1.460000000000000000e+02 6.575003799999999954e-01
3.000000000000000000e+00 9.770690000000000000e+05 1.081000000000000000e+03 8.312194499999999708e-01
3.000000000000000000e+00 1.218569000000000000e+06 5.330000000000000000e+02 6.412037600000000115e-01
2.000000000000000000e+00 6.146980000000000000e+05 5.220000000000000000e+02 1.242334059999999907e+00
3.000000000000000000e+00 6.068300000000000000e+05 1.020000000000000000e+03 2.992298700000000089e-01
3.000000000000000000e+00 8.544870000000000000e+05 4.920000000000000000e+02 7.787383900000000025e-01
3.000000000000000000e+00 2.313520000000000000e+05 3.770000000000000000e+02 1.121230539999999998e+00
1.000000000000000000e+00 3.505180000000000000e+05 6.840000000000000000e+02 1.327024119999999918e+00
3.000000000000000000e+00 2.978900000000000000e+05 4.860000000000000000e+02 5.710038299999999900e-01
2.000000000000000000e+00 7.949970000000000000e+05 6.420000000000000000e+02 7.000140799999999830e-01
1.000000000000000000e+00 2.110190000000000000e+05 6.580000000000000000e+02 4.402539799999999892e-01
