# time Ni NiV
0.000000000000000000e+00 1.585023379508695111e-14 1.182941694177639268e-14
1.756999999999999985e-13 1.996380193460845724e-03 1.197927070575780856e-08
7.219999999999999528e-13 2.186453225856058342e-03 1.117426023909330631e-09
7.925999999999999751e-13 4.394932885918067036e-03 1.144030918307914988e-08
1.118000000000000083e-12 6.790370643860917273e-03 2.820456893912761828e-08
1.278999999999999902e-12 6.980834594096207990e-03 2.770733976866946674e-09
1.934000000000000039e-12 6.998189839712448158e-03 8.066977309424007052e-10
3.292999999999999802e-12 9.213104616674253067e-03 1.213439413684558370e-08
3.529000000000000008e-12 1.164182418996346710e-02 2.692523909830125525e-08
4.186999999999999830e-12 1.376813742047272235e-02 2.044550623187623341e-08
4.425000000000000229e-12 1.633486442942515271e-02 2.404209740131799230e-08
4.807000000000000015e-12 1.647657688154218272e-02 1.530182900947058809e-09
6.921999999999999788e-12 1.880853760090341401e-02 4.928586580931179945e-08
7.772000000000000407e-12 2.118753998909871789e-02 3.979113807452856927e-08
7.817000000000000316e-12 2.374080750262663395e-02 5.610803172799256657e-08
8.327000000000000364e-12 2.601253621201867275e-02 7.147402656497437420e-08
8.385000000000000319e-12 2.798966844356605421e-02 2.471408924080111464e-08
9.570000000000000621e-12 3.053595989166105196e-02 5.472823143196318176e-08
1.042999999999999978e-11 3.336116071943318051e-02 6.514713792555683384e-08
1.063999999999999990e-11 3.573024433590164112e-02 7.805688720992369163e-08
1.152999999999999954e-11 3.753189989347241462e-02 2.457749710323898810e-08
1.156000000000000002e-11 4.004752141189685255e-02 3.618907219516086820e-08
1.330000000000000028e-11 3.753189857507347599e-02 2.457456267079251190e-08
1.384999999999999935e-11 3.573060359733967045e-02 3.523170821894770059e-08
1.406999999999999962e-11 3.806626529230830447e-02 5.934717788231643768e-08
1.430000000000000006e-11 4.031428176562073390e-02 6.758541048905446772e-08
1.446999999999999953e-11 3.806626531770550270e-02 5.934015652926569564e-08
1.557999999999999945e-11 4.489152415484606168e-02 3.169692545645085016e-08
1.559999999999999977e-11 3.806647842251560665e-02 5.923711473373699620e-08
1.664000000000000018e-11 3.994370274090101869e-02 3.284213154692419369e-08
1.673000000000000000e-11 3.806628039890310594e-02 5.917114523210682445e-08
1.695000000000000028e-11 4.031525455885005133e-02 8.228706375795682292e-08
1.719999999999999941e-11 4.687872437606761117e-02 7.497444109377433451e-08
1.719999999999999941e-11 4.492680245839111158e-02 2.238835160378823370e-08
1.828999999999999901e-11 4.687876984428511473e-02 7.446741681105417855e-08
1.932000000000000088e-11 4.534345981981398321e-02 7.559736349712778437e-08
1.957999999999999856e-11 4.270536796100415922e-02 8.240146831858406155e-08
1.972999999999999933e-11 4.256840633882853081e-02 2.066798212078871252e-08
2.036000000000000129e-11 4.497604632463565733e-02 4.288011001086786233e-08
2.076999999999999975e-11 4.736205315382299025e-02 4.196083289240802616e-08
2.079000000000000007e-11 4.949351049155626542e-02 4.183958298711385503e-08
2.134000000000000075e-11 4.736851466240779573e-02 3.914727237074989486e-08
2.185000000000000080e-11 4.498328741147004928e-02 1.909976719764011745e-08
2.232000000000000021e-11 4.736863526769417160e-02 3.915250530662939872e-08
2.267999999999999949e-11 4.761436951139958601e-02 2.531083586399630186e-09
2.309000000000000117e-11 4.967098207814676925e-02 8.395407085856231408e-09
2.538000000000000050e-11 4.761461651737948497e-02 2.517752057910263831e-09
2.578000000000000041e-11 4.967098577246476659e-02 8.395407085856231408e-09
2.615000000000000146e-11 4.791994419792132420e-02 1.822394274491537939e-08
2.622000000000000096e-11 4.988026081740311313e-02 7.802218593386133004e-09
