# bin_edges hist err
5.907837911587943396e-08 1.325886678787320818e+02 1.838674002239360661e+01
1.930697728883249708e-07 2.738573906418529305e+02 1.461742612311948619e+01
3.490254878959579243e-07 5.321542914716958421e+02 1.515500313352268513e+01
6.309573444801929638e-07 1.035908234194405850e+03 1.572629652274239831e+01
1.140624923851320228e-06 1.677097459681589498e+03 1.488241941129528811e+01
2.061986009502219260e-06 6.673512410741780059e+02 6.982327201883291146e+00
3.727593720314938057e-06 1.498290193854834342e+03 7.781252357853207791e+00
6.738627168030940877e-06 1.152786591411735344e+03 5.076385108262862822e+00
1.218187912010114744e-05 9.728684083888357463e+02 3.468452291295687218e+00
2.202201949987373474e-05 8.146237750436383749e+02 2.360564037976617957e+00
3.981071705534969458e-05 7.235213010802457347e+02 1.654594126578084134e+00
7.196856730011514085e-05 6.346722148521969302e+02 1.152574831837388958e+00
1.301025216910830151e-04 6.053915056340507590e+02 8.372229445063733566e-01
2.351952635070956471e-04 6.605616364040836288e+02 6.504414443844679372e-01
4.251786303382885782e-04 7.109594339380885231e+02 5.018830330671072426e-01
7.686246100397730154e-04 3.365217901354757828e+02 2.568119744899966528e-01
1.389495494373136101e-03 1.125542222703661253e+02 1.104633326947618704e-01
2.511886431509576835e-03 3.049619469383696213e+01 4.276501644055570595e-02
4.540909610972469757e-03 9.562803083291395723e+00 1.781094634752414946e-02
8.208914159638244779e-03 2.542982338162649736e+00 6.831162749275110704e-03
1.483981788967563172e-02 6.479601829353122122e-01 2.564635747797018757e-03
2.682695795279721809e-02 3.206354420080925749e-01 1.341794064244747646e-03
4.849693428528190769e-02 7.631721364651439243e-02 4.868777495119172463e-04
8.767123872968668463e-02 1.288652307029793977e-02 1.488007512710967770e-04
5.179474679231201861e-01 1.163337993867131354e-03 1.839398874615564403e-05
1.692666615037872635e+00 8.899389326124977834e-05 2.814234005514594635e-06
