# bin_edges hist err
5.907837911587943396e-08 4.047514484482557009e+02 1.847429154149991604e+01
1.068000432514575467e-07 4.431267037989742619e+01 4.546384053285978055e+00
1.930697728883249708e-07 6.587373293328691943e+02 1.303727623035955929e+01
3.490254878959579243e-07 1.058208350959419249e+03 1.228980221456769684e+01
6.309573444801929638e-07 2.275146889653718063e+03 1.340270915775041871e+01
1.140624923851320228e-06 4.922041190017220288e+03 1.466185992728684973e+01
2.061986009502219260e-06 1.393526664248388670e+03 5.802333101173797303e+00
3.727593720314938057e-06 5.902369481420367265e+03 8.881509471506147335e+00
6.738627168030940877e-06 5.530812476936961502e+03 6.394353260339440403e+00
1.218187912010114744e-05 4.439058696672866972e+03 4.260653081992946234e+00
2.202201949987373474e-05 4.445053149551807110e+03 3.171011233163863796e+00
3.981071705534969458e-05 3.815231719688812518e+03 2.184984361203816228e+00
7.196856730011514085e-05 3.324248486300676177e+03 1.516921769874132409e+00
1.301025216910830151e-04 1.867872122633746812e+03 8.457043917829240032e-01
2.351952635070956471e-04 6.011355603383187827e+02 3.568287157265658815e-01
4.251786303382885782e-04 2.157258639289166524e+02 1.589839441597819814e-01
7.686246100397730154e-04 8.262082871357161196e+01 7.317715204953309516e-02
1.389495494373136101e-03 2.753190599943714290e+01 3.141792079098454371e-02
2.511886431509576835e-03 8.705461283926137384e+00 1.313964909008745463e-02
4.540909610972469757e-03 2.741239652369995561e+00 5.483905305523634893e-03
8.208914159638244779e-03 8.139720270371648692e-01 2.222540869368434292e-03
1.483981788967563172e-02 2.260414261384786072e-01 8.710991830719417911e-04
2.682695795279721809e-02 6.208399644970645503e-02 3.395408185069831030e-04
4.849693428528190769e-02 1.475389269165352547e-02 1.231073662587052616e-04
8.767123872968668463e-02 3.436611074584752876e-03 4.419005011043765206e-05
1.584893192461110933e-01 8.115812100681699115e-04 1.597180004881321630e-05
2.865120269663776198e-01 5.268360889164527822e-05 3.026594250733610640e-06
5.179474679231201861e-01 1.447526527182981925e-04 3.731283789385772392e-06
9.363292088239397737e-01 3.341233429727126617e-05 1.333297289104995048e-06
1.692666615037872635e+00 5.886190490468709558e-08 4.162165211166194666e-08
