# bin_edges hist err
5.907837911587943396e-08 2.346244017496523497e+02 2.446128482716023456e+01
1.068000432514575467e-07 8.464352554309186871e+00 3.455557460180158191e+00
1.930697728883249708e-07 3.488246440663324393e+02 1.649883951637303880e+01
3.490254878959579243e-07 6.772978906678612248e+02 1.709890310465834062e+01
6.309573444801929638e-07 1.286116385829538785e+03 1.752455895906789607e+01
1.140624923851320228e-06 1.991129817916614002e+03 1.621755280427894874e+01
2.061986009502219260e-06 7.830715373642090071e+02 7.564231702766920584e+00
3.727593720314938057e-06 1.679974489772219613e+03 8.240318895942019495e+00
6.738627168030940877e-06 1.179902299533939185e+03 5.136227723153074187e+00
1.218187912010114744e-05 1.001635217135640005e+03 3.519691596007365142e+00
2.202201949987373474e-05 8.657000625641735496e+02 2.433672385119640236e+00
3.981071705534969458e-05 7.740042331309443853e+02 1.711506800574826626e+00
7.196856730011514085e-05 6.565919999168227150e+02 1.172420290723124703e+00
1.301025216910830151e-04 6.164266561872262855e+02 8.448990258289691413e-01
2.351952635070956471e-04 6.743219284514968876e+02 6.572435259670497132e-01
4.251786303382885782e-04 7.201309976064304692e+02 5.051577259321469171e-01
7.686246100397730154e-04 3.289349107074102676e+02 2.539246150140945235e-01
1.389495494373136101e-03 1.082015188188666883e+02 1.083166122081077459e-01
2.511886431509576835e-03 2.962619043568728827e+01 4.215458966730775692e-02
4.540909610972469757e-03 9.392114444107882321e+00 1.765294713077959765e-02
8.208914159638244779e-03 2.526064720422813270e+00 6.809047138068937723e-03
1.483981788967563172e-02 6.382956774501084007e-01 2.545678924901151764e-03
2.682695795279721809e-02 3.170344378743807368e-01 1.334364461922694532e-03
4.849693428528190769e-02 7.464784246585694227e-02 4.815689178513920935e-04
8.767123872968668463e-02 1.313299602564435044e-02 1.502312553096627531e-04
5.179474679231201861e-01 1.163558436431997179e-03 1.839747424914676933e-05
1.692666615037872635e+00 6.373170189757245666e-05 2.381765525952539786e-06
