# time Ni NiV
0.000000000000000000e+00 3.082040804442169027e-13 1.172698864546107674e-13
2.004000000000000094e-13 1.730365831041988682e-03 6.718880521069526707e-07
1.510000000000000028e-12 3.082040804442169027e-13 1.172698864546107674e-13
1.631999999999999912e-12 1.730572820704102868e-03 6.566656964269960529e-07
4.162999999999999932e-12 3.938500047092036160e-03 1.535560413809094378e-06
5.353000000000000314e-12 5.897594527355181152e-03 2.965039201511288774e-06
7.689999999999999746e-12 3.938500048667581410e-03 1.535560413809094378e-06
8.227000000000000386e-12 5.986268254724324417e-03 1.626350534360761000e-06
8.527999999999999205e-12 8.116886466662726063e-03 1.248636637518702244e-06
9.182000000000000255e-12 1.039598772910956676e-02 1.033760420371468154e-06
9.260999999999999414e-12 1.231796790501698755e-02 1.780589569767386555e-06
1.090999999999999935e-11 1.448260600669994992e-02 3.204042520780992566e-06
1.284999999999999957e-11 1.653501823723503225e-02 3.366307957281662410e-06
1.361000000000000037e-11 1.448287570850575849e-02 3.213013865489956243e-06
1.381000000000000033e-11 1.653501824288950914e-02 3.366307957281662410e-06
1.384000000000000080e-11 1.448448066875119948e-02 3.221462501117237634e-06
1.424999999999999926e-11 1.654362234163964801e-02 5.189581813693063777e-06
1.475999999999999931e-11 1.865538912032679159e-02 7.634344623260570724e-06
1.533999999999999886e-11 2.059899802184873147e-02 9.606178705931526783e-06
1.681000000000000128e-11 2.271656124579424230e-02 1.026333144183946690e-05
1.832999999999999965e-11 2.479420273170832370e-02 1.014726633424934223e-05
1.928000000000000024e-11 2.271656174713018034e-02 1.026333144183946690e-05
1.946999999999999842e-11 2.487063574865443216e-02 8.855823646687758138e-06
1.976999999999999997e-11 2.718369432475951572e-02 6.525994931828129078e-06
2.005000000000000120e-11 2.916486692075360987e-02 6.843462593674896304e-06
2.061000000000000043e-11 3.124043940759919230e-02 7.204502787996431200e-06
2.141999999999999880e-11 3.337631807297267161e-02 5.294307774715886734e-06
2.170000000000000003e-11 3.085933835702954833e-02 7.373823154268750374e-06
2.172000000000000035e-11 2.929661578187452847e-02 8.205134102143144171e-06
2.305000000000000054e-11 3.085932013354106968e-02 7.373948873886820175e-06
2.349000000000000108e-11 2.929661575252237235e-02 8.204966728683851004e-06
2.449999999999999941e-11 3.107335635222333720e-02 8.200132281547507860e-06
2.571999999999999946e-11 2.929661569948050284e-02 8.204843862851108726e-06
2.673999999999999956e-11 3.134699488811600043e-02 6.372028251075009246e-06
2.707999999999999851e-11 3.370632208622818815e-02 3.988197956252508133e-06
2.939000000000000139e-11 3.563929320611178980e-02 1.944382086606791951e-06
2.951999999999999861e-11 3.370636088659919455e-02 3.987097066266709988e-06
2.962999999999999875e-11 3.563930237333514522e-02 1.944382086606791951e-06
3.055000000000000049e-11 3.818474702370571600e-02 7.731973910479928079e-07
3.056999999999999757e-11 3.563930106374965656e-02 1.944368931558830437e-06
3.100000000000000281e-11 3.370297384490031356e-02 2.140365243685322602e-06
3.179000000000000086e-11 3.616900240463660765e-02 1.688856450065016591e-06
3.203999999999999999e-11 4.169539998497313188e-02 2.063118480890806240e-06
3.259000000000000068e-11 4.845622441762113125e-02 3.339487932040246999e-06
3.300999999999999768e-11 4.169539989282992215e-02 2.063074522837545228e-06
3.401000000000000069e-11 4.845609867271404025e-02 3.340596435551362678e-06
3.472999999999999923e-11 5.082796011640804829e-02 3.395136879146464657e-06
3.701999999999999856e-11 4.845629523959062157e-02 3.341797742602309447e-06
3.842999999999999680e-11 5.059256845006041003e-02 5.304570899980516444e-06
3.970000000000000249e-11 5.248199456269609514e-02 7.471163606095311586e-06
4.000999999999999935e-11 5.076599093897923159e-02 9.543369565409099550e-06
4.033999999999999977e-11 5.262499190769513030e-02 1.294673346869818123e-05
4.040999999999999927e-11 5.485897683667034092e-02 1.382932011359493593e-05
4.086000000000000159e-11 5.687125044228726750e-02 1.050064914602390080e-05
4.159000000000000191e-11 5.906192432017533245e-02 1.479600060551233620e-05
4.193999999999999941e-11 5.687124987401984133e-02 1.050056554023288221e-05
4.516999999999999756e-11 5.910470172943878969e-02 1.104918783924933649e-05
4.530000000000000125e-11 5.687125284008027332e-02 1.050016330791492502e-05
4.709999999999999762e-11 5.914161530292541546e-02 7.976977699524919575e-06
4.898000000000000172e-11 6.117469431687121151e-02 1.622125002203694778e-05
4.902000000000000236e-11 6.344161061006084457e-02 1.980274961792656769e-05
5.023999999999999918e-11 6.546174934772391873e-02 2.039335792472985579e-05
5.262000000000000156e-11 6.775164969090056999e-02 1.862042618286912098e-05
5.269000000000000106e-11 6.997608993820415846e-02 2.014178006575376785e-05
5.351999999999999975e-11 6.775154023041372875e-02 1.861647063190498467e-05
5.357999999999999747e-11 6.991651733207476793e-02 1.537569080634374282e-05
5.555999999999999994e-11 7.223666130586707534e-02 1.642863995629948991e-05
5.605000000000000290e-11 7.452043305562894293e-02 1.487647593743517509e-05
5.673000000000000081e-11 7.647448704463627456e-02 1.253660354914454238e-05
5.978999999999999464e-11 7.884390090953839747e-02 1.041842786696786149e-05
6.047999999999999432e-11 7.647448671636730699e-02 1.253665088297857556e-05
6.140000000000000252e-11 7.884326855981882431e-02 1.095626258292191451e-05
6.248999999999999566e-11 7.900991820130111309e-02 5.962333760575220215e-06
6.272999999999999948e-11 7.884333954979792780e-02 1.095624274405837610e-05
6.314000000000000117e-11 8.091979255272675753e-02 7.323756178667909344e-06
6.358999999999999703e-11 8.299572464131363403e-02 5.336965525483622869e-06
6.377999999999999844e-11 8.521542552490131428e-02 4.527928965176216124e-06
6.429000000000000495e-11 8.728591305994275185e-02 4.474513539139886839e-06
6.480999999999999385e-11 8.968381935485682244e-02 4.779508174229618715e-06
6.518000000000000136e-11 9.193669092625038342e-02 5.129925827283212654e-06
6.669000000000000442e-11 8.968381832887140082e-02 4.779603994165159387e-06
6.681999999999999518e-11 9.142255229104184755e-02 5.981759432430520868e-06
