# atom_type event_id atom_id barrier
1.000000000000000000e+00 1.098250000000000000e+05 7.040000000000000000e+02 9.319900199999999746e-01
2.000000000000000000e+00 1.207117000000000000e+06 9.150000000000000000e+02 3.973884300000000147e-01
3.000000000000000000e+00 1.073631000000000000e+06 7.220000000000000000e+02 7.017938999999999705e-01
1.000000000000000000e+00 9.310800000000000000e+04 5.640000000000000000e+02 4.266585500000000253e-01
3.000000000000000000e+00 2.078720000000000000e+05 1.109000000000000000e+03 1.140142970000000089e+00
2.000000000000000000e+00 6.158000000000000000e+04 7.200000000000000000e+02 4.397784299999999980e-01
2.000000000000000000e+00 6.669180000000000000e+05 1.147000000000000000e+03 1.276050099999999909e-01
3.000000000000000000e+00 8.681000000000000000e+03 1.268000000000000000e+03 1.520887040000000079e+00
3.000000000000000000e+00 1.785590000000000000e+05 1.820000000000000000e+02 7.121955199999999708e-01
1.000000000000000000e+00 9.994680000000000000e+05 8.050000000000000000e+02 4.176759020000000433e+00
1.000000000000000000e+00 5.715480000000000000e+05 1.370000000000000000e+03 7.352940700000000218e-01
1.000000000000000000e+00 1.191250000000000000e+06 3.170000000000000000e+02 7.480656599999999656e-01
3.000000000000000000e+00 2.240980000000000000e+05 1.013000000000000000e+03 4.613500899999999905e-01
3.000000000000000000e+00 4.960600000000000000e+05 6.860000000000000000e+02 5.949473800000000256e-01
2.000000000000000000e+00 1.079718000000000000e+06 9.780000000000000000e+02 5.983022000000000062e-01
2.000000000000000000e+00 9.210060000000000000e+05 1.068000000000000000e+03 6.903675900000000309e-01
3.000000000000000000e+00 1.035519000000000000e+06 3.470000000000000000e+02 6.421197800000000289e-01
1.000000000000000000e+00 4.086720000000000000e+05 9.840000000000000000e+02 1.014824589999999915e+00
3.000000000000000000e+00 8.394590000000000000e+05 2.900000000000000000e+02 3.689556099999999894e-01
3.000000000000000000e+00 1.051611000000000000e+06 1.311000000000000000e+03 7.319569999999999688e-01
3.000000000000000000e+00 1.078508000000000000e+06 5.250000000000000000e+02 6.487638599999999700e-01
1.000000000000000000e+00 6.711980000000000000e+05 1.298000000000000000e+03 3.852389299999999794e-01
3.000000000000000000e+00 8.138530000000000000e+05 9.210000000000000000e+02 1.004286290000000026e+00
2.000000000000000000e+00 8.645190000000000000e+05 1.320000000000000000e+02 1.039883139999999928e+00
3.000000000000000000e+00 9.813420000000000000e+05 1.120000000000000000e+03 6.393194100000000324e-01
2.000000000000000000e+00 1.164403000000000000e+06 8.270000000000000000e+02 5.150579899999999656e-01
2.000000000000000000e+00 1.081273000000000000e+06 1.180000000000000000e+03 6.783234999999999681e-01
1.000000000000000000e+00 1.260378000000000000e+06 6.950000000000000000e+02 1.495089920000000072e+00
3.000000000000000000e+00 1.278900000000000000e+05 5.450000000000000000e+02 6.074810200000000382e-01
1.000000000000000000e+00 3.856640000000000000e+05 7.100000000000000000e+02 8.575302399999999992e-01
1.000000000000000000e+00 1.019922000000000000e+06 1.110000000000000000e+03 5.542709799999999687e-01
3.000000000000000000e+00 1.293987000000000000e+06 8.380000000000000000e+02 1.422645439999999928e+00
2.000000000000000000e+00 9.419870000000000000e+05 4.300000000000000000e+02 6.951012399999999536e-01
3.000000000000000000e+00 5.699310000000000000e+05 4.590000000000000000e+02 4.063729899999999895e-01
3.000000000000000000e+00 4.565920000000000000e+05 7.640000000000000000e+02 5.571249700000000527e-01
2.000000000000000000e+00 9.801470000000000000e+05 4.170000000000000000e+02 7.165427199999999663e-01
3.000000000000000000e+00 1.279765000000000000e+06 8.710000000000000000e+02 5.305062099999999781e-01
3.000000000000000000e+00 3.170590000000000000e+05 1.080000000000000000e+02 7.263898699999999931e-01
2.000000000000000000e+00 6.395210000000000000e+05 5.610000000000000000e+02 1.055637780000000081e+00
1.000000000000000000e+00 2.690990000000000000e+05 1.146000000000000000e+03 6.156538499999999470e-01
2.000000000000000000e+00 9.854310000000000000e+05 6.820000000000000000e+02 7.721060000000000076e-03
2.000000000000000000e+00 3.314140000000000000e+05 1.200000000000000000e+03 4.879377300000000139e-01
3.000000000000000000e+00 1.160844000000000000e+06 1.070000000000000000e+03 4.567472599999999883e-01
3.000000000000000000e+00 5.246770000000000000e+05 4.940000000000000000e+02 5.891410799999999837e-01
1.000000000000000000e+00 1.296972000000000000e+06 8.500000000000000000e+02 6.879932600000000509e-01
1.000000000000000000e+00 4.079620000000000000e+05 5.230000000000000000e+02 5.545637500000000220e-01
1.000000000000000000e+00 7.812740000000000000e+05 1.107000000000000000e+03 5.027083500000000260e-01
3.000000000000000000e+00 3.213890000000000000e+05 2.920000000000000000e+02 7.053475200000000056e-01
1.000000000000000000e+00 9.485900000000000000e+05 7.860000000000000000e+02 6.813682300000000192e-01
3.000000000000000000e+00 5.844740000000000000e+05 1.055000000000000000e+03 4.790278800000000170e-01
3.000000000000000000e+00 7.464500000000000000e+05 1.990000000000000000e+02 7.850951600000000141e-01
1.000000000000000000e+00 1.269554000000000000e+06 6.940000000000000000e+02 1.922554169999999951e+00
1.000000000000000000e+00 1.169671000000000000e+06 1.146000000000000000e+03 2.946491299999999813e-01
2.000000000000000000e+00 7.935500000000000000e+04 9.450000000000000000e+02 7.285222300000000484e-01
2.000000000000000000e+00 6.604690000000000000e+05 2.960000000000000000e+02 4.360836100000000104e-01
3.000000000000000000e+00 1.285791000000000000e+06 1.193000000000000000e+03 4.781178999999999846e-01
3.000000000000000000e+00 1.134811000000000000e+06 4.420000000000000000e+02 4.885422430000000205e+00
1.000000000000000000e+00 9.928100000000000000e+05 2.800000000000000000e+02 6.376287099999999874e-01
3.000000000000000000e+00 6.877200000000000000e+04 7.570000000000000000e+02 6.141746099999999542e-01
1.000000000000000000e+00 4.223100000000000000e+04 5.640000000000000000e+02 7.744931999999999928e-01
2.000000000000000000e+00 6.315400000000000000e+04 1.760000000000000000e+02 3.801146300000000089e-01
3.000000000000000000e+00 6.943240000000000000e+05 9.690000000000000000e+02 4.522670899999999827e-01
2.000000000000000000e+00 7.705970000000000000e+05 1.000000000000000000e+00 6.330131199999999847e-01
2.000000000000000000e+00 1.422640000000000000e+05 1.081000000000000000e+03 5.559625299999999548e-01
2.000000000000000000e+00 2.212490000000000000e+05 1.367000000000000000e+03 8.109680299999999509e-01
1.000000000000000000e+00 5.647140000000000000e+05 8.760000000000000000e+02 1.255387480000000000e+00
2.000000000000000000e+00 9.320130000000000000e+05 4.710000000000000000e+02 9.514897799999999517e-01
2.000000000000000000e+00 5.109800000000000000e+05 4.850000000000000000e+02 6.028941300000000281e-01
3.000000000000000000e+00 1.089559000000000000e+06 2.390000000000000000e+02 3.688100899999999793e-01
