step time ezz temp pe pxx pyy szz vol
0 0 0 3000 -6106.54554814351 38068.2477971567 38883.456935001 -3.82425510766672 14788.7980023657
10 0.05 0 2550.63429941736 -6026.90028877306 52062.3784326652 52745.9299215975 -5.23759289361935 14788.8913882417
20 0.1 0 1463.20166057531 -5834.02606316586 93576.5741518822 93935.5080589378 -9.47017042357297 14789.2383729311
30 0.15 0 762.525487097834 -5709.75677381631 119320.773150827 119931.378612894 -12.1640195323111 14790.0105242969
40 0.2 0 921.393770724944 -5737.9464140962 109764.294723955 110646.188035794 -11.2681779858891 14791.3194251554
50 0.25 0 1274.92862487674 -5800.44624425646 90420.6158942974 90443.5786386358 -9.28409875056025 14793.1306830229
60 0.3 0 1356.20083512894 -5814.48410124703 88005.9816086114 84609.0778735602 -8.9214735782594 14795.3624168566
70 0.35 0 1281.7287226552 -5800.86448424873 94505.5393399212 86413.6762135895 -9.43477503693633 14797.9911537295
80 0.4 0 1287.48073188018 -5801.46220417906 96969.2254368115 86523.1100943598 -9.52076984875272 14801.0316213822
90 0.45 0 1414.80889244507 -5823.53444462305 91382.3301503751 83235.8377358183 -8.83421034322341 14804.4865417585
100 0.5 0 1560.84132932108 -5848.78887442255 83134.2697591886 80075.7539638455 -7.93873064123428 14808.3324101193
110 0.55 0 1628.6252091846 -5860.07265942131 78400.6604649787 80020.1320345084 -7.50640707649712 14812.53866653
120 0.6 0 1577.53000946049 -5850.26176199141 79759.1253234422 83020.2492870388 -7.78538364472634 14817.0907616379
130 0.65 0 1481.60218920005 -5832.56273666695 84257.322780326 86219.7027058118 -8.34048053443113 14821.9972032353
140 0.7 0 1457.33244398366 -5827.63279547763 85682.59410002 85616.0898176219 -8.53847171800761 14827.2749609712
150 0.75 0 1523.02827082863 -5838.65068830821 81857.2782566445 81399.9968700828 -8.23751867336294 14832.9265816368
160 0.8 0 1598.00040589557 -5851.27133645395 77561.2215205872 77154.0117927094 -7.82031733758364 14838.9353589675
170 0.85 0 1609.09423320896 -5852.55991062855 77096.074384161 76016.1968894231 -7.58006679471647 14845.2815687947
180 0.9 0 1547.56186127558 -5841.02767218266 80638.4043100631 78809.911789333 -7.65095772891998 14851.9580455688
190 0.95 0 1478.37095963897 -5828.22897161122 83901.8315140269 81334.7862302971 -7.85118328035093 14858.9728033869
200 1 0 1467.42887028225 -5825.82174440859 83470.7733821945 80651.9798111446 -7.82014392996809 14866.3350104559
210 1.05 0 1516.92333471888 -5834.14092073172 81074.2290288323 77488.1442869889 -7.43219728139146 14874.0409210892
220 1.1 0 1557.65366095157 -5840.89031399267 78305.7539987526 74847.4598924681 -7.07333632800542 14882.0752725201
230 1.15 0 1544.80139876817 -5838.14520775191 76348.6228960324 74657.7208790691 -6.98496370317152 14890.4228981288
240 1.2 0 1504.63544660157 -5830.60348396266 75826.3367423756 77082.1165696825 -7.14943443097484 14899.0772480969
250 1.25 0 1475.08766290787 -5824.98625600754 75184.1339708145 78004.9027414342 -7.26292197162059 14908.0405273396
260 1.3 0 1500.57128789477 -5829.14301679273 72574.6921474953 75111.0284890408 -7.12879049087187 14917.3118409242
270 1.35 0 1557.58491249216 -5838.86362339638 69444.0432536746 69781.3653625794 -6.85543838039793 14926.8786025066
280 1.4 0 1570.6436894813 -5840.75802116912 68680.1649218732 66269.5432630041 -6.69208930592702 14936.7221269069
290 1.45 0 1534.8368133898 -5833.99980411968 70007.5708404886 65647.7452514287 -6.6514026399468 14946.8305996648
300 1.5 0 1500.95170988466 -5827.6150290682 70774.366660729 65835.8397249135 -6.60241616570877 14957.2008096753
310 1.55 0 1493.38933718418 -5825.91094235857 70109.0734698624 65767.134400056 -6.45711438205936 14967.8301315389
320 1.6 0 1504.77197376923 -5827.55645551517 67680.6555036936 65690.87129662 -6.29577534675829 14978.7121137076
330 1.65 0 1521.90996206087 -5830.20087764386 64271.3324643554 64825.2551271826 -6.14634299740932 14989.8369603352
340 1.7 0 1545.31436941502 -5833.93250777867 61356.7883334531 62451.289245665 -5.98232234418125 15001.1921124689
350 1.75 0 1558.33039482181 -5835.80010673914 60389.408313363 60622.9814496136 -5.8372335156537 15012.7635984769
360 1.8 0 1545.9862654493 -5833.16212487815 60800.2079780235 59384.5187699301 -5.71790571616083 15024.5408056246
370 1.85 0 1532.71529524428 -5830.36437175078 61125.8377277073 57570.288278549 -5.59566153578985 15036.5163287168
380 1.9 0 1544.84567519777 -5832.06107020615 59094.0152119946 55232.2642578751 -5.35879906802708 15048.6812346727
390 1.95 0 1571.47496931604 -5836.30053922417 56502.8397406912 53449.8972568084 -5.14632322099587 15061.0213375292
400 2 0 1574.08531231364 -5836.25597098669 54406.6574028223 53046.5461763509 -4.97245291966386 15073.5222637573
410 2.05 0 1551.94744981868 -5831.82150381257 52833.1032042184 53513.1595614266 -4.80787929196309 15086.1728374282
420 2.1 0 1537.51769879409 -5828.76129628623 51292.9878286779 52737.7615203472 -4.65379843147561 15098.9638051786
430 2.15 0 1534.87484372941 -5827.78630991715 49363.0712194652 51775.977762949 -4.57558422374149 15111.884695362
440 2.2 0 1525.68839950914 -5825.64026286593 47679.0776374005 50708.6022169507 -4.57835177880301 15124.9251770355
450 2.25 0 1521.98119589542 -5824.46319667028 46263.2268354035 48677.6538490499 -4.564797280927 15138.0759431408
460 2.3 0 1523.20596760838 -5824.14969284413 45686.2796925703 45845.0228859479 -4.46461957771557 15151.3266306296
470 2.35 0 1524.75810335808 -5823.8745229697 45208.6874096842 43013.6617590096 -4.20984342339991 15164.6653081115
480 2.4 0 1539.1459471105 -5825.85754219039 44125.8198134247 40453.4584976258 -3.90186329354234 15178.0779566604
490 2.45 0 1546.98577679448 -5826.65230558994 42283.0137876339 39035.6998283986 -3.64156557595173 15191.5492966592
500 2.5 0 1539.63902877975 -5824.7401914204 40132.7101309652 39399.4924239368 -3.55541748498639 15205.0657269053
510 2.55 0 1542.28124637945 -5824.59809576562 37500.5333417742 38961.3054046694 -3.44171664008392 15218.6176806304
520 2.6 0 1549.51501909728 -5825.2530700001 34624.2253047369 37078.9977243263 -3.31938427895955 15232.1939746063
530 2.65 0 1536.59935075618 -5822.31956783519 33145.1135710221 35507.4618622606 -3.26301767833747 15245.781196516
540 2.7 0 1508.1314863573 -5816.63844453445 33320.8911578803 34828.1418699218 -3.3404991954552 15259.3695724624
550 2.75 0 1478.74975143386 -5810.81152807643 33641.9294011784 34426.3926313215 -3.42067515285342 15272.9550140958
560 2.8 0 1476.17949119551 -5809.74314111199 32322.127394783 33835.4460065966 -3.31903439996264 15286.5342469263
570 2.85 0 1510.54046496206 -5815.19405086958 28980.3444562151 31757.9040820162 -2.99559363284908 15300.098281708
580 2.9 0 1551.81086844085 -5821.81359259289 25973.6376611769 29237.9804109476 -2.59574865790618 15313.6300869052
590 2.95 0 1579.04741429857 -5825.9005997194 23824.144767256 27112.3938883342 -2.22378641888067 15327.1109064159
600 3 0 1584.3729040527 -5826.07693005693 22194.9838269267 25569.7125801102 -2.06492504503742 15340.5248271454
610 3.05 0 1578.40022233502 -5824.24450094973 21064.9539981538 23675.8243758833 -2.04626075290266 15353.8610028791
620 3.1 0 1572.96650107629 -5822.50496613935 19930.3289216817 21581.7073370552 -1.97349323181856 15367.1113008069
630 3.15 0 1565.05684999863 -5820.3208162208 19641.1307206629 20409.6637338316 -1.82273587143388 15380.2672369934
640 3.2 0 1544.85625075432 -5815.96081821072 20702.2046913483 20193.6337217536 -1.67808810833024 15393.3221227023
650 3.25 0 1512.48225756332 -5809.45445712526 22183.3929024611 19766.3751422397 -1.64761395146373 15406.2731393776
660 3.3 0 1495.8408478648 -5805.75139284782 22375.8390122093 18552.117018579 -1.61237607432817 15419.1195092516
670 3.35 0 1501.01424490575 -5805.90548590596 20805.3424941907 16406.6373254177 -1.44864886461433 15431.857301417
680 3.4 0 1510.63317525955 -5806.82073209841 18839.8803511469 14393.3673057785 -1.25386267536374 15444.4770164245
690 3.45 0 1509.02169285109 -5805.72463149531 16623.4254903878 13406.5148059747 -1.20242759699508 15456.9683966483
700 3.5 0 1496.60961278525 -5802.70628967985 14252.4705878617 13024.8910483673 -1.27796906233409 15469.3246648617
710 3.55 0 1494.85187455708 -5801.5762310465 12213.812989134 12668.9874276281 -1.33083522489963 15481.5420942876
720 3.6 0 1508.70313660975 -5803.19872666234 9781.34074191559 11768.055609018 -1.20384306078529 15493.6171102907
730 3.65 0 1526.54349979648 -5805.5027234187 8119.90975162578 10783.1084770691 -0.978369922682895 15505.5426864913
740 3.7 0 1536.75684919851 -5806.43396658682 7190.24885286435 10085.6966524975 -0.787394231413325 15517.3113934569
750 3.75 0 1542.42362766713 -5806.5452273433 6401.74344319094 9355.82762988339 -0.564178063378431 15528.9178637693
760 3.8 0 1556.97768061577 -5808.22178326061 5841.75670114431 8026.35906863265 -0.357390718348439 15540.356948709
770 3.85 0 1566.05785345845 -5808.91108520748 5356.7904628621 6093.72656010001 -0.242025036045172 15551.6234379834
780 3.9 0 1556.36931356389 -5806.26633929087 5063.97564581858 3909.98021090039 -0.223819199233552 15562.7129751171
790 3.95 0 1537.59322523273 -5802.01615339242 5195.90248285574 2219.78903552668 -0.259770512117472 15573.6230658224
800 4 0 1533.10274133327 -5800.30536264357 4645.88082510585 965.367354583259 -0.194242598787143 15584.3533156935
810 4.05 0 1543.56643848697 -5801.23467034414 2684.91720260438 222.042585194785 -0.0328100337050116 15594.901660087
820 4.1 0 1555.25382549145 -5802.36496824097 874.215389868309 75.4882382650052 0.0655246701281477 15605.263767337
830 4.15 0 1558.06067729966 -5801.91103857666 -456.965038686242 -59.4623367369877 0.143880250263562 15615.4370747274
840 4.2 0 1552.45948220494 -5799.96355378746 -827.163952065523 -773.710433837256 0.2152656613931 15625.4206053586
850 4.25 0 1551.61063365223 -5798.85725095966 -996.925614634319 -2148.88922864856 0.357237855110567 15635.2139239464
860 4.3 0 1557.21774504029 -5798.89029464754 -1644.66000669974 -2865.22044535141 0.479707387695973 15644.8153130013
870 4.35 0 1553.18918864365 -5797.21005130327 -2409.12090956066 -3010.8893548737 0.467171714246 15654.2237994521
880 4.4 0 1539.5112614204 -5793.82206235637 -2728.65253599596 -3248.73462919641 0.479032218306102 15663.4411315918
890 4.45 0 1540.50086663514 -5793.03834219217 -3598.42491951867 -4301.99758979909 0.644171484908051 15672.4690744025
900 4.5 0 1552.87931393787 -5794.26105214876 -5208.46251887722 -5448.06561192715 0.851761749795701 15681.3051997778
910 4.55 0 1551.9977271937 -5793.12174082441 -6640.66742547174 -5131.56340834611 0.91317059154918 15689.9455152946
920 4.6 0 1533.18032805324 -5788.80710880109 -7828.89133727827 -4060.89919439601 0.794629379849345 15698.390689288
930 4.65 0 1520.40623822982 -5785.57642053984 -9344.28093581278 -3512.8432707902 0.59510267514905 15706.645960007
940 4.7 0 1538.77794861315 -5787.86455012924 -11582.6271149412 -5388.71528057526 0.559900507130494 15714.7160558033
950 4.75 0 1587.07531201083 -5795.42860587847 -13751.5622539523 -8523.61006606453 0.826941708460412 15722.5983330938
960 4.8 0 1631.87960458702 -5802.33512337791 -15094.1561209911 -11036.2343664533 1.20421006848208 15730.2834910752
970 4.85 0 1632.99290801611 -5801.47654412982 -14687.3792458872 -11322.1630969923 1.39250437985001 15737.763244504
980 4.9 0 1596.50014722628 -5793.97274659186 -13102.2302978845 -10361.3040579116 1.28970445806834 15745.0386079686
990 4.95 0 1552.73706391041 -5785.21718606179 -11351.4967045872 -9869.47079626977 1.09835689404056 15752.1192430995
1000 5 0 1522.98641733305 -5778.97392213264 -11189.4551154941 -9818.50337382211 0.950656516143648 15759.0158907802
1010 5.05 0 1509.11844584756 -5775.55712689171 -11551.0506471131 -9484.22191974952 0.871889528586604 15765.7355940951
1020 5.1 0 1512.22233353014 -5775.14841307242 -12352.5860974862 -9124.74363768153 0.92217706132631 15772.2833178481
