# bin_edges hist err
5.907837911587943396e-08 5.521199606212617255e+02 3.156259735849469550e+01
1.068000432514575467e-07 2.794648527448964614e+01 5.281389289616304161e+00
1.930697728883249708e-07 9.507349398641440530e+02 2.291093858360950364e+01
3.490254878959579243e-07 1.849869210932575243e+03 2.376907260580968284e+01
6.309573444801929638e-07 2.398823818887825382e+03 2.013119116372674711e+01
1.140624923851320228e-06 5.510793460027178298e+03 2.269373270280895127e+01
2.061986009502219260e-06 1.510084687336075604e+03 8.835438155917044512e+00
3.727593720314938057e-06 8.901443698192997545e+03 1.595461157766603222e+01
6.738627168030940877e-06 7.652789506423287094e+03 1.100257826092474644e+01
1.218187912010114744e-05 5.530949975595672186e+03 6.956856081120785795e+00
2.202201949987373474e-05 4.819596152884077128e+03 4.829999098979449457e+00
3.981071705534969458e-05 3.994062020937338275e+03 3.270225486285913696e+00
7.196856730011514085e-05 2.656415277054464696e+03 1.983566900515207232e+00
1.301025216910830151e-04 1.247187450139051407e+03 1.010865339076046254e+00
2.351952635070956471e-04 5.998366729301430951e+02 5.214017902935355053e-01
4.251786303382885782e-04 2.632031238896533409e+02 2.568798873502774471e-01
7.686246100397730154e-04 1.170320852373476583e+02 1.273988845119101432e-01
1.389495494373136101e-03 4.250433183537786874e+01 5.710292068075237260e-02
2.511886431509576835e-03 1.123398681207589789e+01 2.183419836084391288e-02
4.540909610972469757e-03 2.885917287401268183e+00 8.230776480955917865e-03
8.208914159638244779e-03 7.859275296324835791e-01 3.194616204756773985e-03
1.483981788967563172e-02 2.090426288204476069e-01 1.225387483638620129e-03
2.682695795279721809e-02 5.373711254718817332e-02 4.620848668828028759e-04
4.849693428528190769e-02 1.394406767510066036e-02 1.750684532520128110e-04
8.767123872968668463e-02 3.557605371905687812e-03 6.576890500913963470e-05
1.584893192461110933e-01 6.315477402908290612e-04 2.060978159019085848e-05
2.865120269663776198e-01 1.201711614055069461e-04 6.686502284256206800e-06
5.179474679231201861e-01 7.594186267546265093e-05 3.953375459618307945e-06
9.363292088239397737e-01 7.627580934837501404e-06 9.318573245918446992e-07
1.692666615037872635e+00 1.259502866881923176e-07 8.906030180961052681e-08
