# time Ni NiV
0.000000000000000000e+00 3.977162362409449208e-13 9.891337163253594673e-14
4.691999999999999596e-13 1.727465705780158135e-03 5.055482828542395951e-07
7.912000000000000012e-13 3.643923580743971442e-03 1.549561147324221705e-06
9.560999999999999347e-13 5.872221824832371193e-03 5.262122930293137503e-07
1.715999999999999958e-12 3.643923644700767465e-03 1.549584261988022145e-06
2.630999999999999997e-12 1.729612078549073876e-03 5.125627367020526742e-07
2.650999999999999912e-12 3.852706661650877763e-03 1.130864111299487543e-06
2.979000000000000130e-12 5.836773450522643458e-03 3.062544651436887507e-06
3.649000000000000304e-12 3.852839268647035870e-03 1.136282944601769468e-06
4.483999999999999877e-12 5.894725737388599798e-03 6.836550834187238814e-07
5.517000000000000019e-12 8.095514008003665274e-03 9.909523512397890662e-07
5.885999999999999759e-12 1.019192711344431637e-02 2.138409784426557804e-06
6.779999999999999787e-12 1.225304557581672824e-02 2.166081994544634997e-06
7.163000000000000073e-12 1.431872334890352261e-02 2.083592832951772900e-06
7.811000000000000543e-12 1.683231556552608130e-02 3.143700191651143050e-06
8.730000000000000162e-12 1.865094446113736010e-02 6.962013837422162609e-07
1.053999999999999992e-11 2.054332195563369004e-02 1.905612301456924152e-07
1.195999999999999993e-11 2.267742572534705084e-02 8.009359946005808208e-07
1.298000000000000003e-11 2.858622928873522789e-02 6.986713842805376694e-07
1.353999999999999926e-11 3.079616423967506886e-02 7.740911047048449671e-07
1.427999999999999974e-11 2.858622926700311526e-02 6.986758725994657717e-07
1.528000000000000113e-11 3.086481622471319575e-02 1.249918527615994403e-06
1.531999999999999854e-11 3.288319219937577836e-02 1.622861579687840965e-06
1.544000000000000045e-11 3.511821119801987467e-02 5.511978339044334768e-06
1.768999999999999914e-11 3.699151969281833097e-02 1.651142460765543410e-05
1.774000000000000155e-11 3.712266088790162205e-02 1.732979554179141582e-02
1.775000000000000010e-11 3.529306193083091292e-02 1.721635423630236972e-02
1.925999999999999992e-11 3.712266061748784041e-02 1.732983327782272598e-02
2.014000000000000102e-11 3.739573935115070996e-02 3.564434902323754956e-02
2.043000000000000079e-11 3.950956545188439445e-02 3.598556235339755299e-02
2.043000000000000079e-11 3.739574016477427432e-02 3.564431914459841727e-02
2.043999999999999934e-11 4.036810783878190534e-02 6.588127410963287578e-02
2.096000000000000116e-11 4.302756044401301327e-02 8.081146432572633431e-02
2.214000000000000058e-11 4.480402481778055640e-02 8.147937425316560678e-02
2.272999999999999867e-11 4.695829348423214561e-02 8.139168046818272273e-02
