# time Ni NiV
0.000000000000000000e+00 2.416909255480812526e-13 2.960340934553084170e-13
4.691999999999999596e-13 1.599921385736821945e-05 1.220758161934213158e-06
7.912000000000000012e-13 3.146269252312454390e-05 4.260712470089938224e-06
9.560999999999999347e-13 1.957565205023863370e-05 1.870373439532810637e-06
1.715999999999999958e-12 3.146264779609902774e-05 4.260664510689904880e-06
2.630999999999999997e-12 1.677648206051267596e-05 1.827838901832187078e-06
2.650999999999999912e-12 2.724927681138294890e-03 3.190508855210285063e-06
2.979000000000000130e-12 2.698997296542327874e-03 7.627818297094859892e-06
3.649000000000000304e-12 2.725880898161979655e-03 3.203565809617541311e-06
4.483999999999999877e-12 2.834015127856458118e-03 1.897119332868089388e-06
5.517000000000000019e-12 2.727754385504405511e-03 7.478551601169006517e-07
5.885999999999999759e-12 2.681754918941372384e-03 1.408325793989800772e-06
6.779999999999999787e-12 5.530861900534887743e-03 1.049775861207861556e-06
7.163000000000000073e-12 5.477943254571847852e-03 2.257169234577380600e-06
7.811000000000000543e-12 8.133670182551559769e-03 2.953735621335779241e-06
8.730000000000000162e-12 1.092945634963130887e-02 5.225218540196458159e-07
1.053999999999999992e-11 1.080085754062682681e-02 2.161391334068996791e-07
1.195999999999999993e-11 1.075895494754861362e-02 5.181815426756151116e-07
1.298000000000000003e-11 1.078712657292816082e-02 5.426504075242226553e-07
1.353999999999999926e-11 1.084553300768205386e-02 1.451316532400208054e-06
1.427999999999999974e-11 1.078712652800668456e-02 5.426300589672724317e-07
1.528000000000000113e-11 1.340016113917692590e-02 1.089746490168048372e-06
1.531999999999999854e-11 1.352495594706368265e-02 4.182187282926321779e-06
1.544000000000000045e-11 1.613279766865189160e-02 1.109955858217370136e-05
1.768999999999999914e-11 1.609391885068968756e-02 2.376455569412394366e-05
1.774000000000000155e-11 1.613408854691567376e-02 2.877371601371820145e-02
1.775000000000000010e-11 1.617656782044636990e-02 2.820480803702361469e-02
1.925999999999999992e-11 1.613408673432029095e-02 2.877367951536462937e-02
2.014000000000000102e-11 1.624025210734494559e-02 5.853058416973815764e-02
2.043000000000000079e-11 1.625790927627376870e-02 6.012765387467843697e-02
2.043000000000000079e-11 1.624025182935051950e-02 5.853058256590550068e-02
2.043999999999999934e-11 1.650337330450625181e-02 9.990592637932318998e-02
2.096000000000000116e-11 1.690468856928418334e-02 1.345535582360074534e-01
2.214000000000000058e-11 1.691428167784623030e-02 1.357465366778521365e-01
2.272999999999999867e-11 1.694909778516104706e-02 1.361350375732452711e-01
