# time Ni NiV
0.000000000000000000e+00 2.416909255480812526e-13 2.960340934553084170e-13
1.414999999999999928e-12 1.595271272232354451e-05 4.786724928383502485e-07
1.700999999999999921e-12 3.192713139260420217e-05 1.675738365861430860e-06
2.191999999999999949e-12 1.595038916279594338e-05 4.786673700904593860e-07
3.012000000000000090e-12 7.789190765192019998e-06 3.976717856620738436e-08
3.159000000000000171e-12 1.595038218732600145e-05 4.786747127058068568e-07
5.690000000000000190e-12 3.190915099681841753e-05 1.668640660255523692e-06
5.895000000000000226e-12 2.713230820647463248e-03 1.298242618112503053e-06
7.118000000000000164e-12 2.661416237545349058e-03 4.172056883864873599e-07
7.446000000000000382e-12 2.713230828071151648e-03 1.298262909472586095e-06
7.812999999999999929e-12 2.821226345265280371e-03 1.304341398163035824e-06
8.334999999999999522e-12 2.695625021524645452e-03 1.234788059710083398e-06
9.645999999999999894e-12 2.662131654090317372e-03 3.754954104933040145e-07
1.001999999999999971e-11 2.668722184497831617e-03 1.506795762904848450e-06
1.098000000000000047e-11 2.695141283339515768e-03 4.721761618341103288e-06
1.268000000000000009e-11 5.309541033219867048e-03 9.329967588065014210e-06
1.451000000000000017e-11 5.273629348450201149e-03 2.273038090686498334e-05
1.452000000000000033e-11 5.302638327677240519e-03 1.043647395245439199e-05
1.506000000000000086e-11 7.902481212224749321e-03 3.429960667233250603e-05
1.511000000000000004e-11 8.028161370230711344e-03 1.043554135089541520e-05
1.801000000000000101e-11 7.950128962305702887e-03 5.293632871504959473e-06
1.888999999999999887e-11 8.069089727654903121e-03 1.043144535211891237e-05
1.992000000000000075e-11 7.925727592455345666e-03 2.491261474442741562e-05
2.103999999999999921e-11 7.849969939434408780e-03 5.854312268189939384e-05
2.114000000000000080e-11 7.839842327528205590e-03 9.316042760352708603e-05
2.119999999999999852e-11 7.849870541097325044e-03 3.627269897177309030e-04
2.127999999999999980e-11 7.882765277356445013e-03 4.567819595904718238e-04
2.145999999999999944e-11 7.927611774302215433e-03 5.065748879539141514e-04
2.156000000000000103e-11 7.911797532737017621e-03 4.596493654389930479e-04
2.183999999999999903e-11 7.873084373863312516e-03 3.842907492656166824e-02
2.203000000000000044e-11 7.911796625357066931e-03 4.596350035366688551e-04
2.287999999999999944e-11 7.931801706355153664e-03 5.107942810663172089e-04
2.298999999999999958e-11 7.900712120348136677e-03 4.585517882620210534e-04
2.318000000000000099e-11 1.031784027572664637e-02 4.703002784289969738e-04
2.367999999999999927e-11 1.034396559147419091e-02 2.844675754619332975e-02
2.376000000000000054e-11 1.027801543302635061e-02 6.170525918637697477e-02
3.871000000000000126e-11 1.034016920664927210e-02 1.170666135578004030e-01
3.887999999999999912e-11 1.036858677531817159e-02 1.155166222321263036e-01
3.897000000000000217e-11 1.034016995249110137e-02 1.170669299026692312e-01
3.907000000000000053e-11 1.216714390905383053e-02 1.128833386966668351e-01
3.925000000000000017e-11 1.241601275482336411e-02 1.165756760597296132e-01
3.929000000000000081e-11 1.245172895213859585e-02 1.173233213793002105e-01
3.930000000000000258e-11 1.272421203597888517e-02 1.392222759977609914e-01
3.938999999999999917e-11 1.318716550851694973e-02 1.791294633569135153e-01
3.949999999999999931e-11 1.358899576256070336e-02 1.833940208523026083e-01
3.952000000000000286e-11 1.290780135496767851e-02 1.399675794746701452e-01
3.959999999999999767e-11 1.328119219701313566e-02 1.393702594747543155e-01
3.962000000000000122e-11 1.285965540170218475e-02 1.537259762780259775e-01
3.970000000000000249e-11 1.282821919441485062e-02 1.500807115947943582e-01
3.970999999999999781e-11 1.270144791131216228e-02 1.488055119932349679e-01
3.971999999999999958e-11 1.260802456108462213e-02 1.467856250619641589e-01
3.974000000000000313e-11 1.270721943426897198e-02 1.479685820182325418e-01
3.981999999999999794e-11 1.311463431963975912e-02 1.414003255168710393e-01
3.984999999999999681e-11 1.289784736545225401e-02 1.386263567473320912e-01
3.989999999999999922e-11 1.442307636878370838e-02 1.512734769922075562e-01
3.992999999999999808e-11 1.390401196599493593e-02 1.475014940267143637e-01
3.999999999999999758e-11 1.442305275481474414e-02 1.512723403820643575e-01
4.016000000000000013e-11 1.443262502483107397e-02 1.599530967470083331e-01
4.028999999999999735e-11 1.304393276703507548e-02 1.217848193181897687e-01
4.043000000000000282e-11 1.296398450224275564e-02 1.473227187976929309e-01
