# bin_edges hist err
5.907837911587943396e-08 1.148943747858482425e+02 2.000054344521589655e+01
1.930697728883249708e-07 1.523474360147231721e+02 1.273993261123787590e+01
3.490254878959579243e-07 2.239442167671177231e+02 1.148809592388639977e+01
6.309573444801929638e-07 5.173569939362041623e+02 1.298679129200882798e+01
1.140624923851320228e-06 1.071166508980923481e+03 1.389836660438055915e+01
2.061986009502219260e-06 4.506858366512158227e+02 6.705031102759989814e+00
3.727593720314938057e-06 1.281123293683491511e+03 8.407906568449870832e+00
6.738627168030940877e-06 7.687478680709298260e+02 4.844098291061849082e+00
1.218187912010114744e-05 1.091340182465308544e+03 4.292691011192872885e+00
2.202201949987373474e-05 8.507896327597460413e+02 2.818962003159649399e+00
3.981071705534969458e-05 6.836218170155973439e+02 1.879380238681581439e+00
7.196856730011514085e-05 7.024326845175296512e+02 1.416894863660078219e+00
1.301025216910830151e-04 6.147675048067510488e+02 9.858691880154605292e-01
2.351952635070956471e-04 5.694888333761565491e+02 7.057242153859222267e-01
4.251786303382885782e-04 4.955015002045932988e+02 4.896023249441667224e-01
7.686246100397730154e-04 3.198020112535832595e+02 2.925432968279962354e-01
1.389495494373136101e-03 1.392651606722851341e+02 1.435817921315189483e-01
2.511886431509576835e-03 4.814790876326041769e+01 6.279071281907153135e-02
4.540909610972469757e-03 1.427878301642095948e+01 2.543202063662599460e-02
8.208914159638244779e-03 4.115548968377195749e+00 1.015494857498345019e-02
1.483981788967563172e-02 1.147013615837831679e+00 3.987279683134291146e-03
2.682695795279721809e-02 3.179625743529427284e-01 1.561381347339400871e-03
4.849693428528190769e-02 7.770911998792592867e-02 5.740973622282420597e-04
8.767123872968668463e-02 1.780964432646657200e-02 2.044117002535143454e-04
1.584893192461110933e-01 4.124461847712240954e-03 7.316280442479483051e-05
2.865120269663776198e-01 2.247061082654644101e-04 1.270114018325388458e-05
5.179474679231201861e-01 7.168113770343985261e-04 1.687198911678049375e-05
9.363292088239397737e-01 1.893616774676650069e-04 6.449684329526749104e-06
1.692666615037872635e+00 9.721470355425936600e-07 3.437058805712837888e-07
