# bin_edges hist err
5.907837911587943396e-08 4.238850954958450643e+02 4.709834394398278334e+01
1.068000432514575467e-07 2.923759487446412209e+02 2.909249425238476050e+01
1.930697728883249708e-07 1.196184071400746689e+03 4.376608646958595727e+01
3.490254878959579243e-07 1.985072680997019916e+03 4.193295656671508453e+01
6.309573444801929638e-07 3.652423154214369333e+03 4.230448311127573646e+01
1.140624923851320228e-06 7.895405089513197709e+03 4.626063922284569685e+01
2.061986009502219260e-06 2.097155141291445943e+03 1.773243073125067326e+01
3.727593720314938057e-06 9.941582415697443139e+03 2.871503317089257834e+01
6.738627168030940877e-06 9.122805023298657034e+03 2.045852558995759196e+01
1.218187912010114744e-05 6.095061443709531886e+03 1.243734698173935627e+01
2.202201949987373474e-05 4.741668623240209854e+03 8.158923813407721326e+00
3.981071705534969458e-05 3.901719326380974508e+03 5.504575867884255125e+00
7.196856730011514085e-05 6.660139985656778663e+03 5.348919964049984266e+00
1.301025216910830151e-04 1.506982655721121546e+03 1.892374639510824741e+00
2.351952635070956471e-04 2.912462648563340508e+02 6.187450618789751555e-01
4.251786303382885782e-04 6.666235675649227232e+01 2.201661088476732364e-01
7.686246100397730154e-04 1.386254901636180747e+01 7.467242476265800732e-02
1.389495494373136101e-03 2.793071702365295117e+00 2.492919877112961813e-02
2.511886431509576835e-03 6.486378897246739550e-01 8.935050397962648883e-03
4.540909610972469757e-03 6.073145640678688506e-02 2.033439562504963348e-03
8.208914159638244779e-03 1.224022343503736697e-02 6.789654341255875990e-04
1.692666615037872635e+00 3.653004994253406716e-05 2.583064603144909038e-06
