step time ezz temp pe pxx pyy szz vol
0 0 0 2733 -6106.54554814351 34680.1737361272 35422.8292607033 -3.48389640237613 14788.7980023657
10 0.05 0 2325.34141790248 -6034.29067435748 47190.7330006442 47815.4495302478 -4.74703502720167 14788.8913434863
20 0.1 0 1338.88192143918 -5859.32941453656 84574.163043648 84880.1066921671 -8.55738601647285 14789.236855794
30 0.15 0 684.880366687757 -5743.33696416497 108522.748410223 108963.411918257 -11.0627808928571 14790.0045282124
40 0.2 0 816.685376440467 -5766.72728151979 99712.5291812319 100330.231879258 -10.2408908484467 14791.3075709057
50 0.25 0 1151.62680911251 -5825.95051442243 81162.4070844766 80971.6728899155 -8.33575596221576 14793.1109400914
60 0.3 0 1247.21718404238 -5842.55561637241 78104.3287831723 74899.0501895202 -7.91420833447803 14795.3283617566
70 0.35 0 1185.57367806178 -5831.23357287563 83992.3347980077 76637.2748972455 -8.37975004747097 14797.932464663
80 0.4 0 1185.0163416656 -5830.73591625868 86593.512130391 77204.7584214277 -8.50607963704775 14800.9378594425
90 0.45 0 1301.10560090094 -5850.84948454417 81646.3207108178 74400.4445028904 -7.89988014466995 14804.3492173121
100 0.5 0 1443.87176118033 -5875.56829266174 73800.0874559279 71207.0869471834 -7.04508395545941 14808.1438151875
110 0.55 0 1514.48716327669 -5887.3997725187 69164.9207626115 70840.344511196 -6.61364260551574 14812.2896133206
120 0.6 0 1463.51828129395 -5877.65659274962 70455.786745297 73791.2888964133 -6.87477234723962 14816.7705619445
130 0.65 0 1357.7084318606 -5858.25337724872 75124.1907504468 77553.8204043633 -7.46576109535154 14821.5958827318
140 0.7 0 1318.14181015731 -5850.6659768438 77071.4525250481 77707.324083455 -7.73461538473661 14826.786135194
150 0.75 0 1378.50698779184 -5860.80013357792 73592.5567933787 73428.9359156538 -7.46073426673735 14832.3472639635
160 0.8 0 1460.47710103879 -5874.7187646549 69257.036421907 68485.3395232012 -7.00924059955034 14838.2620019944
170 0.85 0 1477.27188455564 -5877.06400162385 68494.1994513241 67002.9524275749 -6.72978942890052 14844.507286039
180 0.9 0 1414.10911033369 -5865.28230747655 71987.7760222726 69815.6976990819 -6.81435409016735 14851.0738294224
190 0.95 0 1339.77979649213 -5851.60972566243 75234.8706614726 72637.8421903758 -7.03653866498863 14857.9706637298
200 1 0 1328.99079067724 -5849.26621889891 74876.536870574 72070.2457286946 -7.01472669086246 14865.2088465091
210 1.05 0 1382.12394047299 -5858.26086685646 72073.8908534435 68941.9327900055 -6.61000012719574 14872.7848515674
220 1.1 0 1427.76944941565 -5865.90447638784 68730.6382075531 66360.8171664768 -6.22888329414826 14880.6813275241
230 1.15 0 1420.22683105126 -5864.11808105153 66682.070882809 66070.5732761921 -6.12255894824825 14888.8807400244
240 1.2 0 1382.05874168651 -5856.94247780647 66505.766560527 67979.203359917 -6.27273157143343 14897.3754622001
250 1.25 0 1349.64179304655 -5850.82729710422 66524.3319685595 68522.5351089694 -6.41099035275078 14906.1678221559
260 1.3 0 1369.01785737907 -5853.91333934003 64425.9546223292 65671.0833704872 -6.30757773040544 14915.2580031333
270 1.35 0 1421.9562478834 -5862.92630187538 61255.2733299944 60698.6036362385 -6.04077046847458 14924.6338849413
280 1.4 0 1436.15690061584 -5865.03807320122 60337.0589291017 57503.4239603801 -5.85521692678792 14934.2760270863
290 1.45 0 1401.24327317088 -5858.45022531349 61639.8327722862 56969.7057998702 -5.78315191802815 14944.1717583435
300 1.5 0 1363.54563834054 -5851.40082421811 62719.6497842426 57584.8991301744 -5.75924986013919 14954.3178423006
310 1.55 0 1353.20597132354 -5849.2180724858 62137.3892773118 57786.0909636093 -5.64014111001898 14964.7132937445
320 1.6 0 1371.51884514872 -5852.10413370761 59232.9861334162 57183.203377581 -5.46110301907747 14975.3523835156
330 1.65 0 1402.58980481964 -5857.22112772078 55078.5522736238 55617.8950196897 -5.27256456026925 14986.2230057196
340 1.7 0 1431.41383034996 -5861.90653728225 52126.7518102314 53050.6014857896 -5.11320598551253 14997.3091667666
350 1.75 0 1439.10021729655 -5862.82289673744 51412.3711049013 51433.3631369656 -4.99054570660614 15008.5956570184
360 1.8 0 1420.58318934569 -5859.09141988966 52102.0531353319 50421.384993758 -4.92530701665922 15020.0726580092
370 1.85 0 1402.05176408605 -5855.36756314877 52556.0765052567 48834.5797614149 -4.8438373585098 15031.7343893166
380 1.9 0 1405.9141177402 -5855.60964012832 51120.8733436078 46667.061591887 -4.66717239296162 15043.573299922
390 1.95 0 1425.26053467393 -5858.57556084205 48894.4010382105 45062.4339729316 -4.45807942750163 15055.5766926229
400 2 0 1428.6704315617 -5858.69135942649 46491.6100301038 44885.7327855817 -4.25227477937539 15067.7305538289
410 2.05 0 1414.41171596548 -5855.66781228848 44583.4148207492 45127.5708775219 -4.05746883740964 15080.0227470217
420 2.1 0 1402.57849252654 -5853.07492871183 43098.9630171536 44617.9447084531 -3.90344373555196 15092.4427377629
430 2.15 0 1397.94532869311 -5851.7539091036 41214.4174127088 43913.5834431666 -3.85090443156602 15104.9802738727
440 2.2 0 1395.52999962556 -5850.81616407526 39304.5697105977 42662.9989127588 -3.82059661386005 15117.6256200353
450 2.25 0 1399.58619083148 -5851.0154494149 37738.1034352719 40136.7061546365 -3.76001100077593 15130.3683265402
460 2.3 0 1399.57496813321 -5850.47736221664 37480.6863634329 37040.8504980327 -3.63371402735845 15143.1961626543
470 2.35 0 1394.51584571804 -5849.03055617573 37597.1934721989 34391.9270979176 -3.40674288932638 15156.0966856549
480 2.4 0 1399.32255569829 -5849.32280008795 37036.8358839028 32287.7199823115 -3.14951512394176 15169.0572386187
490 2.45 0 1404.94354059265 -5849.73994186308 35286.9344314915 31260.8046592826 -2.91359219789784 15182.064476547
500 2.5 0 1402.83263518347 -5848.77178197873 33114.172037945 31572.8219458202 -2.78785811267998 15195.1056343817
510 2.55 0 1404.44964028518 -5848.45858504379 30599.661090195 31336.7485389357 -2.66911729165809 15208.1707073109
520 2.6 0 1408.05830844412 -5848.48361093311 27812.5918621577 29717.1563625121 -2.56312211969454 15221.2487407666
530 2.65 0 1402.9991752389 -5846.95697564733 26084.4935539308 28081.9785851035 -2.49250271885532 15234.326723839
540 2.7 0 1387.09906307475 -5843.50927801284 25837.6698066701 26905.1668777547 -2.52649043444347 15247.3940472294
550 2.75 0 1362.43195262946 -5838.51486919034 26061.3639056373 26614.3041132102 -2.57725553411982 15260.4451433128
560 2.8 0 1355.12383187371 -5836.60354264928 24875.4966585812 26134.5672452366 -2.48042378357245 15273.4766883139
570 2.85 0 1384.65171989366 -5841.20279993469 22085.8492560932 24261.1249291898 -2.18240745923717 15286.4804188755
580 2.9 0 1424.35319500975 -5847.5551734797 19199.3080433007 21877.1448042963 -1.758842896383 15299.4400343465
590 2.95 0 1450.43276123698 -5851.44945852868 16925.7055687244 20145.5611130879 -1.43071116952032 15312.3362695044
600 3 0 1455.06354601029 -5851.51943334559 15187.7345515431 18726.2990520451 -1.36472969351046 15325.1536995051
610 3.05 0 1449.1049243557 -5849.7090775698 13993.135527637 16855.6806192597 -1.38018741709086 15337.8828229672
620 3.1 0 1442.29898042955 -5847.74687754298 12994.5626704193 14943.4124924221 -1.27370659530078 15350.5160651047
630 3.15 0 1429.46873694987 -5844.71413719107 12829.9614427577 14362.3216212311 -1.08655231286512 15363.04495991
