# bin_edges hist err
5.907837911587943396e-08 1.428170432762284179e+02 1.908473017613263423e+01
1.930697728883249708e-07 3.379046690502001979e+02 1.623866208594873584e+01
3.490254878959579243e-07 5.408969222120546192e+02 1.528054959406325963e+01
6.309573444801929638e-07 1.174142451515398761e+03 1.674444226137184089e+01
1.140624923851320228e-06 1.948758701447082331e+03 1.604419368655524636e+01
2.061986009502219260e-06 7.210477211981936989e+02 7.258542737197651640e+00
3.727593720314938057e-06 1.638165965909773377e+03 8.137199332389045026e+00
6.738627168030940877e-06 1.157964018014791918e+03 5.088292972306221351e+00
1.218187912010114744e-05 9.664878008477155618e+02 3.457413604283514630e+00
2.202201949987373474e-05 8.205102871768411887e+02 2.369320078546997443e+00
3.981071705534969458e-05 7.370329402864582562e+02 1.670143317412410511e+00
7.196856730011514085e-05 6.402139710165748738e+02 1.157714402416087252e+00
1.301025216910830151e-04 6.077308956438997711e+02 8.389249131702889439e-01
2.351952635070956471e-04 6.645450678445544099e+02 6.524665098474297098e-01
4.251786303382885782e-04 7.139754046161735914e+02 5.029979353179170332e-01
7.686246100397730154e-04 3.339091294977210396e+02 2.558393216501430589e-01
1.389495494373136101e-03 1.112579663704673294e+02 1.098366499538631219e-01
2.511886431509576835e-03 3.029694304119022163e+01 4.262944674168163417e-02
4.540909610972469757e-03 9.522788994042596045e+00 1.777546387891155294e-02
8.208914159638244779e-03 2.535500794713255956e+00 6.821805131809030066e-03
1.483981788967563172e-02 6.483467276632542964e-01 2.565663329473488567e-03
2.682695795279721809e-02 3.199260701270445484e-01 1.340446214033356055e-03
4.849693428528190769e-02 7.590411414496865683e-02 4.856079703389998390e-04
8.767123872968668463e-02 1.296306047112792681e-02 1.492572697403578145e-04
5.179474679231201861e-01 1.163576279368707571e-03 1.839775637074752540e-05
1.692666615037872635e+00 8.135707932739373474e-05 2.691053001071792852e-06
