# bin_edges hist err
5.907837911587943396e-08 8.855259464181896192e+02 5.087213641375571171e+01
1.068000432514575467e-07 9.538230575591362026e+01 1.241771851320236308e+01
1.930697728883249708e-07 9.917552180252876042e+02 2.978096190601030457e+01
3.490254878959579243e-07 2.320079857201768391e+03 3.387790237699995544e+01
6.309573444801929638e-07 4.717363075891663357e+03 3.592884601988107107e+01
1.140624923851320228e-06 7.840442944488110697e+03 3.445025871068452972e+01
2.061986009502219260e-06 2.409025412397747459e+03 1.420271755240575651e+01
3.727593720314938057e-06 1.047563163809426987e+04 2.202771457490334939e+01
6.738627168030940877e-06 8.178850941970365966e+03 1.447618248839332544e+01
1.218187912010114744e-05 5.507443354254478436e+03 8.835100489650120181e+00
2.202201949987373474e-05 5.586125554895158530e+03 6.617902916003695957e+00
3.981071705534969458e-05 4.156824410492362404e+03 4.245945904478708677e+00
7.196856730011514085e-05 2.577955704506751772e+03 2.486909112735683713e+00
1.301025216910830151e-04 1.190961568712523103e+03 1.257186281780937165e+00
2.351952635070956471e-04 5.801462044748144535e+02 6.526014866371783185e-01
4.251786303382885782e-04 2.613576487869215157e+02 3.257808182948508380e-01
7.686246100397730154e-04 1.077879721549082035e+02 1.556043109461951457e-01
1.389495494373136101e-03 3.547823961758795264e+01 6.639663606456860934e-02
2.511886431509576835e-03 1.017279155623240783e+01 2.644318051514143314e-02
4.540909610972469757e-03 2.796730843393097299e+00 1.031210969767425503e-02
8.208914159638244779e-03 7.620050791614717545e-01 4.003406526026678097e-03
1.483981788967563172e-02 2.079253863401357982e-01 1.555367749738128993e-03
2.682695795279721809e-02 5.184195251109110364e-02 5.776284527642820731e-04
4.849693428528190769e-02 1.303740893578191409e-02 2.154428660976673412e-04
8.767123872968668463e-02 3.137226441070688990e-03 7.860279311254114081e-05
1.584893192461110933e-01 8.268543387447833308e-04 3.001291108868354862e-05
2.865120269663776198e-01 9.882987011905799404e-05 7.717316301727813427e-06
5.179474679231201861e-01 4.133550088613881609e-05 3.712037560541492151e-06
9.363292088239397737e-01 1.659591385010886645e-06 5.531971283369622149e-07
