# atom_type event_id atom_id barrier
1.000000000000000000e+00 6.128520000000000000e+05 3.750000000000000000e+02 1.467354409999999998e+00
4.000000000000000000e+00 1.206332000000000000e+06 6.380000000000000000e+02 6.662901799999999541e-01
4.000000000000000000e+00 1.089712000000000000e+06 1.224000000000000000e+03 1.994434000000000137e-02
3.000000000000000000e+00 4.052910000000000000e+05 1.208000000000000000e+03 7.715308899999999692e-01
5.000000000000000000e+00 1.259644000000000000e+06 2.040000000000000000e+02 2.380737999999999951e-02
4.000000000000000000e+00 3.271410000000000000e+05 1.016000000000000000e+03 1.992989300000000130e-01
3.000000000000000000e+00 8.994940000000000000e+05 3.060000000000000000e+02 1.056418599999999985e+00
4.000000000000000000e+00 1.113192000000000000e+06 8.200000000000000000e+02 1.106120899999999962e-01
3.000000000000000000e+00 6.685570000000000000e+05 4.190000000000000000e+02 8.750966000000000022e-01
4.000000000000000000e+00 5.671860000000000000e+05 1.279000000000000000e+03 5.009127300000000282e-01
4.000000000000000000e+00 2.854580000000000000e+05 6.380000000000000000e+02 8.853499000000000230e-01
3.000000000000000000e+00 5.380790000000000000e+05 1.110000000000000000e+02 8.150255699999999770e-01
4.000000000000000000e+00 1.329730000000000000e+05 2.610000000000000000e+02 4.623792299999999744e-01
4.000000000000000000e+00 2.773670000000000000e+05 4.570000000000000000e+02 2.153813599999999939e-01
1.000000000000000000e+00 4.262710000000000000e+05 8.320000000000000000e+02 7.516671099999999717e-01
4.000000000000000000e+00 1.197501000000000000e+06 3.530000000000000000e+02 9.140686700000000275e-01
3.000000000000000000e+00 1.227093000000000000e+06 1.137000000000000000e+03 3.664456700000000011e-01
1.000000000000000000e+00 4.371150000000000000e+05 5.070000000000000000e+02 7.877089499999999633e-01
1.000000000000000000e+00 8.651820000000000000e+05 9.070000000000000000e+02 1.748411869999999979e+00
3.000000000000000000e+00 1.232930000000000000e+05 4.960000000000000000e+02 5.742192400000000196e-01
1.000000000000000000e+00 3.552730000000000000e+05 9.770000000000000000e+02 4.112637900000000180e-01
2.000000000000000000e+00 7.136720000000000000e+05 1.199000000000000000e+03 1.030724130000000072e+00
3.000000000000000000e+00 9.819940000000000000e+05 1.031000000000000000e+03 7.331192300000000106e-01
1.000000000000000000e+00 6.513930000000000000e+05 1.098000000000000000e+03 2.841486799999999868e-01
1.000000000000000000e+00 1.254920000000000000e+06 4.300000000000000000e+02 3.453860799999999842e-01
4.000000000000000000e+00 1.241339000000000000e+06 1.034000000000000000e+03 5.219978199999999458e-01
5.000000000000000000e+00 2.624330000000000000e+05 4.080000000000000000e+02 5.302531600000000012e-01
1.000000000000000000e+00 9.102250000000000000e+05 9.770000000000000000e+02 8.236351999999999562e-02
1.000000000000000000e+00 7.501240000000000000e+05 1.338000000000000000e+03 9.849428199999999967e-01
4.000000000000000000e+00 2.382520000000000000e+05 7.000000000000000000e+02 3.942220900000000250e-01
5.000000000000000000e+00 2.974500000000000000e+04 3.070000000000000000e+02 3.727360499999999854e-01
5.000000000000000000e+00 4.422230000000000000e+05 8.940000000000000000e+02 8.332243499999999470e-01
3.000000000000000000e+00 1.083031000000000000e+06 5.890000000000000000e+02 2.086125299999999960e+00
4.000000000000000000e+00 8.593240000000000000e+05 1.185000000000000000e+03 4.576721499999999998e-01
3.000000000000000000e+00 1.179228000000000000e+06 4.800000000000000000e+02 6.840283900000000417e-01
3.000000000000000000e+00 6.281590000000000000e+05 4.960000000000000000e+02 6.138287700000000235e-01
1.000000000000000000e+00 8.467870000000000000e+05 1.168000000000000000e+03 9.938365300000000513e-01
3.000000000000000000e+00 1.217039000000000000e+06 5.010000000000000000e+02 3.568249900000000085e-01
4.000000000000000000e+00 1.232724000000000000e+06 3.960000000000000000e+02 2.622959400000000052e-01
