# AtomId eventId barrier
3.000000000000000000e+00 6.974060000000000000e+05 9.816070000000000073e-01
4.000000000000000000e+00 6.974060000000000000e+05 9.806770000000000209e-01
1.010000000000000000e+02 6.974060000000000000e+05 1.000126999999999988e+00
1.020000000000000000e+02 6.974060000000000000e+05 9.816139999999999866e-01
1.030000000000000000e+02 6.974060000000000000e+05 9.805589999999999584e-01
9.830000000000000000e+02 6.974060000000000000e+05 9.806479999999999642e-01
1.081000000000000000e+03 6.974060000000000000e+05 9.994990000000000263e-01
1.083000000000000000e+03 6.974060000000000000e+05 9.816740000000000466e-01
3.567000000000000000e+03 6.974060000000000000e+05 9.816610000000000058e-01
3.666000000000000000e+03 6.974060000000000000e+05 9.994990000000000263e-01
3.667000000000000000e+03 6.974060000000000000e+05 9.816859999999999475e-01
4.646000000000000000e+03 6.974060000000000000e+05 1.000185000000000102e+00
1.030000000000000000e+02 6.974060000000000000e+05 9.804950000000000054e-01
1.200000000000000000e+02 6.974060000000000000e+05 9.795479999999999743e-01
1.220000000000000000e+02 6.974060000000000000e+05 9.999759999999999760e-01
2.000000000000000000e+02 6.974060000000000000e+05 9.806660000000000377e-01
2.010000000000000000e+02 6.974060000000000000e+05 9.817299999999999915e-01
2.200000000000000000e+02 6.974060000000000000e+05 9.795660000000000478e-01
3.666000000000000000e+03 6.974070000000000000e+05 9.817230000000000123e-01
3.667000000000000000e+03 6.974070000000000000e+05 1.000105999999999939e+00
3.687000000000000000e+03 6.974060000000000000e+05 9.992450000000000498e-01
3.766000000000000000e+03 6.974060000000000000e+05 9.811159999999999881e-01
4.000000000000000000e+00 6.974060000000000000e+05 9.815580000000000416e-01
3.567000000000000000e+03 6.974060000000000000e+05 9.814199999999999591e-01
3.568000000000000000e+03 6.974060000000000000e+05 9.805749999999999744e-01
3.587000000000000000e+03 6.974060000000000000e+05 9.804119999999999502e-01
3.665000000000000000e+03 6.974060000000000000e+05 9.997549999999999493e-01
3.666000000000000000e+03 6.974060000000000000e+05 9.818710000000000493e-01
3.667000000000000000e+03 6.974080000000000000e+05 9.813990000000000213e-01
3.668000000000000000e+03 6.974060000000000000e+05 9.807430000000000314e-01
3.685000000000000000e+03 6.974060000000000000e+05 9.995570000000000288e-01
3.562000000000000000e+03 6.974060000000000000e+05 9.787150000000000016e-01
3.563000000000000000e+03 6.974060000000000000e+05 9.992889999999999828e-01
3.565000000000000000e+03 6.974060000000000000e+05 9.829020000000000534e-01
3.566000000000000000e+03 6.974060000000000000e+05 9.806049999999999489e-01
