# bin_edges hist err
5.907837911587943396e-08 1.834200756888989872e+03 8.294542538423726796e+01
1.068000432514575467e-07 1.348678731226947320e+02 1.672830084738448164e+01
1.930697728883249708e-07 7.391594987346784364e+02 2.912696464116386963e+01
3.490254878959579243e-07 1.255209180784814180e+03 2.823012313224925762e+01
6.309573444801929638e-07 2.146594074520928189e+03 2.745732684086584641e+01
1.140624923851320228e-06 5.351583014294544228e+03 3.224430311067710875e+01
2.061986009502219260e-06 1.384730599392870772e+03 1.219896759849559764e+01
3.727593720314938057e-06 1.073454416734546430e+04 2.526159733115436268e+01
6.738627168030940877e-06 9.812132545402520918e+03 1.796301692565216968e+01
1.218187912010114744e-05 5.791648089707125109e+03 1.026425020991445791e+01
2.202201949987373474e-05 5.843361564059205193e+03 7.668070527415640214e+00
3.981071705534969458e-05 5.136219491850192753e+03 5.346937130026819140e+00
7.196856730011514085e-05 2.452127103214381805e+03 2.747788809639638785e+00
1.301025216910830151e-04 1.054786139625032092e+03 1.340363646496180117e+00
2.351952635070956471e-04 5.145557700567228494e+02 6.962821006560357961e-01
4.251786303382885782e-04 2.423465810451369578e+02 3.553988552768463371e-01
7.686246100397730154e-04 1.027011888396619810e+02 1.720734566131051357e-01
1.389495494373136101e-03 3.855010956356062479e+01 7.840929106872815413e-02
2.511886431509576835e-03 9.574329736460891027e+00 2.906280182272454049e-02
4.540909610972469757e-03 2.582714401697081996e+00 1.122664665230926201e-02
8.208914159638244779e-03 7.138517274926244882e-01 4.389797032534402225e-03
1.483981788967563172e-02 1.929154042908047262e-01 1.697275953523987892e-03
2.682695795279721809e-02 4.835572177984890502e-02 6.320064508264594495e-04
4.849693428528190769e-02 1.236460045152307750e-02 2.376928899870760475e-04
8.767123872968668463e-02 3.202477245578276913e-03 8.997000512380999397e-05
1.584893192461110933e-01 5.998240471866339357e-04 2.895977789323550848e-05
2.865120269663776198e-01 5.646074230073916438e-05 6.608230050423608857e-06
5.179474679231201861e-01 9.155765053416606378e-05 6.258752141659806520e-06
9.363292088239397737e-01 5.916679135021674565e-06 1.183335827004334913e-06
