# bin_edges hist err
5.907837911587943396e-08 6.648479349654988368e+01 1.567061610906590019e+01
1.930697728883249708e-07 1.435383090505720247e+02 1.273696528866069677e+01
3.490254878959579243e-07 2.494561086297757129e+02 1.248842573245177157e+01
6.309573444801929638e-07 5.232597369077020630e+02 1.345234059415492389e+01
1.140624923851320228e-06 8.170809868824240993e+02 1.250259948737232563e+01
2.061986009502219260e-06 3.211821283031253529e+02 5.830046570308747178e+00
3.727593720314938057e-06 7.610149199962463626e+02 6.674542383950051061e+00
6.738627168030940877e-06 6.739069125491719205e+02 4.671468627019298658e+00
1.218187912010114744e-05 7.718636678329594361e+02 3.718367853895007791e+00
2.202201949987373474e-05 7.228076326452312514e+02 2.676221089658549879e+00
3.981071705534969458e-05 8.169834982995914743e+02 2.116147021866022104e+00
7.196856730011514085e-05 6.647635708759896715e+02 1.419715659671701546e+00
1.301025216910830151e-04 6.615616522804217539e+02 1.053371344246341268e+00
2.351952635070956471e-04 5.814461694707126753e+02 7.344794791558473257e-01
4.251786303382885782e-04 5.025243115300796148e+02 5.078459806617046102e-01
7.686246100397730154e-04 3.193814427830312184e+02 3.011181209239695011e-01
1.389495494373136101e-03 1.394845638886018833e+02 1.480040836115828207e-01
2.511886431509576835e-03 4.719905279577768198e+01 6.403329303591634436e-02
4.540909610972469757e-03 1.410067967934101496e+01 2.603081646796919987e-02
8.208914159638244779e-03 4.030675273749824150e+00 1.035106995570243306e-02
1.483981788967563172e-02 1.124878399024151987e+00 4.067033016845783729e-03
2.682695795279721809e-02 3.101676833259831012e-01 1.588370286255538777e-03
4.849693428528190769e-02 7.552858067394353780e-02 5.829586008357361560e-04
8.767123872968668463e-02 1.686781127473671940e-02 2.048990715245026337e-04
1.584893192461110933e-01 4.093297400759461288e-03 7.507162990708862065e-05
2.865120269663776198e-01 2.086825313636738919e-04 1.260697276888629722e-05
5.179474679231201861e-01 7.010451646226137931e-04 1.718578353038737700e-05
9.363292088239397737e-01 1.931987666452876745e-04 6.710070518332094008e-06
1.692666615037872635e+00 6.445802079943189821e-07 2.882650324052501066e-07
