# bin_edges hist err
5.907837911587943396e-08 3.653614544050547011e+02 4.716796094189657396e+01
1.068000432514575467e-07 1.010531543833262269e+01 5.834306588567421237e+00
1.930697728883249708e-07 3.763891816018522718e+02 2.648265040381071955e+01
3.490254878959579243e-07 7.493372401418295112e+02 2.779137990566565719e+01
6.309573444801929638e-07 2.365611829634229707e+03 3.672584237062652335e+01
1.140624923851320228e-06 9.561251980387896765e+03 5.491436646408769207e+01
2.061986009502219260e-06 3.261319447072193270e+03 2.385359477358244717e+01
3.727593720314938057e-06 1.272134457589568410e+04 3.503904385599815896e+01
6.738627168030940877e-06 8.745666059544431846e+03 2.160781013739584111e+01
1.218187912010114744e-05 4.385991433883354148e+03 1.138090428656790820e+01
2.202201949987373474e-05 4.372138658962503541e+03 8.451200713696989553e+00
3.981071705534969458e-05 3.849854428422760975e+03 5.898236445166959996e+00
7.196856730011514085e-05 2.648846841972436323e+03 3.638790226626616775e+00
1.301025216910830151e-04 1.142855435234367633e+03 1.777676847193069287e+00
2.351952635070956471e-04 5.539288316157003464e+02 9.204765390271673065e-01
4.251786303382885782e-04 2.875795917258138275e+02 4.932798114152402436e-01
7.686246100397730154e-04 1.332995850566466061e+02 2.497797807906821377e-01
1.389495494373136101e-03 4.577129833651161306e+01 1.088599344928109086e-01
2.511886431509576835e-03 1.058501550696627014e+01 3.893550155595276729e-02
4.540909610972469757e-03 2.843193696120422054e+00 1.500831096262389593e-02
8.208914159638244779e-03 7.623663752501925739e-01 5.780148998804934303e-03
1.483981788967563172e-02 1.971373194498779735e-01 2.186100693470574650e-03
2.682695795279721809e-02 5.102503144054403028e-02 8.271912854566841307e-04
4.849693428528190769e-02 1.419801714193447660e-02 3.245314046165250995e-04
8.767123872968668463e-02 3.520709510611442789e-03 1.201950408847008139e-04
1.584893192461110933e-01 7.467856195918369565e-04 4.117162395307754903e-05
2.865120269663776198e-01 5.650276555459555550e-05 8.422934979787284309e-06
5.179474679231201861e-01 7.570783590146360582e-05 7.251495522363140394e-06
9.363292088239397737e-01 1.152637465234174586e-05 2.104418467781113764e-06
