# time Ni NiV
0.000000000000000000e+00 1.387793287050353756e-14 9.050291335293937797e-15
2.025999999999999899e-13 2.025839188858416951e-03 5.159711266954640268e-08
7.261999999999999753e-13 4.412889660500256619e-03 3.308368877966505542e-08
1.786999999999999959e-12 2.026090138824612752e-03 4.907986125846805277e-08
2.983999999999999806e-12 4.198343416851173585e-03 6.953532287610625172e-08
5.245000000000000370e-12 6.579562474280772379e-03 8.557538173653163888e-08
5.425000000000000007e-12 9.298557961501734831e-03 7.666427420586863685e-08
5.466000000000000337e-12 1.139909374763406480e-02 3.084253487346685764e-08
5.572000000000000087e-12 1.170775469776007272e-02 1.105028298090358983e-08
6.153999999999999829e-12 1.139909235216400758e-02 3.084004763546034496e-08
7.323000000000000199e-12 1.184981491765918840e-02 8.003097081198575217e-09
7.582000000000000610e-12 1.401258243600137648e-02 2.762716282642448859e-08
8.292000000000000614e-12 1.184972611610116827e-02 8.003880376494331130e-09
8.941999999999999662e-12 1.401258235386040885e-02 2.762233263157898069e-08
9.214000000000000119e-12 1.630337753076972068e-02 2.491589620555813713e-08
9.931000000000000396e-12 1.401259933838968665e-02 2.754242699270296652e-08
1.087000000000000033e-11 1.639603205776727149e-02 4.933466327588886794e-08
1.091999999999999951e-11 1.401260189223521579e-02 2.753705976401178978e-08
1.313999999999999934e-11 1.630260315827751841e-02 2.172450822310198955e-08
1.336999999999999978e-11 1.872715023422838118e-02 3.864339038348083528e-08
1.355999999999999957e-11 1.630537727322318997e-02 2.106677683667133619e-08
1.459999999999999999e-11 1.659636109273139593e-02 2.174676197019096474e-09
1.661999999999999986e-11 1.874344405400580824e-02 2.367797508539047400e-08
1.675999999999999886e-11 2.118897224363545245e-02 2.764962393494798746e-08
1.719000000000000087e-11 2.350667783797136950e-02 2.885265893195227560e-08
1.746000000000000032e-11 2.591242345681887133e-02 1.512183774170910097e-08
1.810000000000000083e-11 2.613252980197701761e-02 2.860177826424469608e-09
2.003000000000000088e-11 2.834702095901547522e-02 1.341591028178854549e-08
2.017999999999999843e-11 3.072198918908552318e-02 1.036289726750503705e-08
2.043000000000000079e-11 3.309076924684618143e-02 1.039987541780585559e-08
2.158000000000000135e-11 3.566970775937623739e-02 9.433716302297680297e-09
2.161999999999999875e-11 3.786455377937964634e-02 1.073302716115510506e-08
