step time ezz temp pe pxx pyy szz vol
0 0 0 1600 -6106.54554814351 20303.0654546798 20737.8436615301 -2.03960272037521 14788.7980023657
10 0.05 0 1365.71508098604 -6065.01492161779 27002.4179267651 27375.4400862639 -2.71473290838416 14788.8911533233
20 0.1 0 803.808338984161 -5965.36375543399 46669.4346728131 46820.2487039811 -4.71715123708081 14789.2291013284
30 0.15 0 378.538461323277 -5889.93658147631 61418.4006417282 61384.0561935713 -6.25576665810946 14789.9670250449
40 0.2 0 402.826006371878 -5894.25371533972 56644.0403826071 56452.3975150001 -5.81979845888619 14791.220674235
50 0.25 0 632.796063767396 -5934.94651353913 43550.1851511744 42808.3342322413 -4.47624360595986 14792.9562390995
60 0.3 0 766.37094494214 -5958.41560213523 38568.8332521296 36426.919803227 -3.88930679334814 14795.0690516111
70 0.35 0 763.562960585435 -5957.64122310099 41500.454328473 37471.7029130384 -4.09711086597233 14797.5076674106
80 0.4 0 739.718011246637 -5953.1274091769 44636.595365772 39790.0539190502 -4.36018297021247 14800.2830664884
90 0.45 0 787.338325668896 -5961.26276815611 43149.1376473013 39598.9402023803 -4.18387065605355 14803.4140919691
100 0.5 0 885.83686993513 -5978.35220676606 38301.5497534365 37405.2940496654 -3.6868911818991 14806.8904509454
110 0.55 0 951.949651031963 -5989.63009062902 34427.8093256638 35997.1392353755 -3.32856753486608 14810.6793047475
120 0.6 0 917.486701243265 -5983.05733793997 34507.5576892886 37531.5792440135 -3.42348034381378 14814.7560441105
130 0.65 0 802.523167324711 -5962.26297200517 38471.46771441 41556.9318522189 -3.91768186036297 14819.1269352133
140 0.7 0 714.664413881004 -5946.35254524997 42050.7494417169 43759.4234956472 -4.33355413894449 14823.8249765624
150 0.75 0 738.017999996748 -5950.18961340616 40899.2914748929 40660.0650828719 -4.22406097586551 14828.8745761234
160 0.8 0 835.064362020665 -5967.04504161103 36498.8274701685 34752.1415670768 -3.71474631572316 14834.2604006895
170 0.85 0 898.504268975882 -5977.88200581564 33585.3665420729 31218.0359872149 -3.30284756263023 14839.9404045448
180 0.9 0 871.176139507017 -5972.6249339474 34452.0375846933 32269.3425297748 -3.29252369936555 14845.8847104953
190 0.95 0 794.816670685346 -5958.73425069752 37074.3127539879 35545.647057413 -3.53921845000345 14852.0959553455
200 1 0 754.095817419393 -5951.22465611052 37808.0500524554 37062.727416793 -3.64391234309953 14858.5942954713
210 1.05 0 784.864126477235 -5956.40345238987 35193.8804416679 35391.7813270919 -3.38899275530486 14865.3867177278
220 1.1 0 847.9933819125 -5967.28849616116 31235.4502296919 32270.3747108765 -2.96248612575436 14872.4534022068
230 1.15 0 878.381345206063 -5972.3373115119 28842.3481689335 30136.3593689919 -2.6952400762387 14879.7620771735
240 1.2 0 851.479884894325 -5967.23606619996 29515.7457967322 30074.9495412079 -2.7350083176196 14887.2913906078
250 1.25 0 799.728045917527 -5957.76597295822 31545.3901645651 30436.3899383118 -2.92383932956657 14895.0416198322
260 1.3 0 782.265137467852 -5954.40666869238 31424.3571623935 29063.4084284362 -2.96745818482697 14903.0214865157
270 1.35 0 811.887788936365 -5959.38967337815 28614.2886775509 26202.3286386386 -2.78872244958073 14911.2260095359
280 1.4 0 842.122833118135 -5964.44890445356 26056.1588401194 23787.5222557196 -2.54404750022511 14919.6333517207
290 1.45 0 840.031421714744 -5963.76029087492 25495.6377022975 22918.3568361368 -2.39356695011499 14928.2211573275
300 1.5 0 814.013507287064 -5958.8373821479 25999.55688878 23053.3020268211 -2.37204017293947 14936.9787673262
310 1.55 0 792.669020620246 -5954.75703747661 25951.9389904789 23336.1997803972 -2.37150153332557 14945.904718383
320 1.6 0 800.306661521652 -5955.8141585386 24032.3879034898 22983.6202442331 -2.27368880279608 14954.9969791658
330 1.65 0 836.69060379112 -5961.9426115892 20682.3196788309 21467.9695854853 -2.0585768602476 14964.2439256307
340 1.7 0 875.553666286073 -5968.47233536178 17776.3387776437 19130.0655386014 -1.82561636707027 14973.623713895
350 1.75 0 887.914516819307 -5970.2763678968 16506.529590523 17244.5923329195 -1.67061312055047 14983.1128745223
360 1.8 0 863.601978333281 -5965.57685318314 16963.0549691789 16411.0436971841 -1.64739580679632 14992.6958685413
370 1.85 0 822.695054216559 -5957.95468315581 18197.2486167116 15971.4849533459 -1.69887820864406 15002.3683626503
380 1.9 0 795.857476741772 -5952.84541906937 18558.0715518948 15330.7241066386 -1.69241828901641 15012.1313444243
390 1.95 0 798.477516598121 -5952.95591894614 16958.9693248757 14033.799966223 -1.54515293496306 15021.9810897047
400 2 0 821.696417191974 -5956.69310623476 14095.0906416753 12313.9012802463 -1.3297327691582 15031.9030050666
410 2.05 0 842.890630742032 -5960.03940424015 11302.451645056 11191.775533902 -1.1160991411075 15041.8757816669
420 2.1 0 849.235616201297 -5960.73215084159 9252.74486023689 11095.4019729517 -0.966947534330216 15051.8798932909
430 2.15 0 845.848931100213 -5959.69330804687 7775.6548759194 11116.040058963 -0.900073346893496 15061.902375928
440 2.2 0 842.113636348158 -5958.59020758744 6651.69216777304 10116.7766810259 -0.84942414751579 15071.934514295
450 2.25 0 840.758461801816 -5957.90320414417 6062.47547311322 8135.03665665836 -0.737142450409609 15081.9665524995
460 2.3 0 839.224019020483 -5957.1755287022 6112.19580856783 5660.82160803802 -0.548860979580503 15091.9858394338
470 2.35 0 834.412642706141 -5955.85928080022 6419.85415702987 3472.24151536312 -0.350483389705337 15101.9781268179
480 2.4 0 823.016530452874 -5953.3723679356 6461.05696984731 2409.89093214946 -0.23566800668496 15111.9306614112
490 2.45 0 809.119116166204 -5950.4439822892 6052.0743513229 2243.63760415295 -0.185303658201874 15121.8354210875
500 2.5 0 807.261281854863 -5949.65036802218 4755.27703805203 1762.14373388844 -0.109086746571817 15131.6871477027
510 2.55 0 820.225620840567 -5951.47226819169 2321.77906510777 1060.22307003243 0.00661682532295314 15141.4769552237
520 2.6 0 838.947179499361 -5954.29270300459 -977.040758100394 565.796099014707 0.145630101235381 15151.1910531457
530 2.65 0 856.051300124992 -5956.80746550692 -3768.81480401843 -179.136942157752 0.2953426197665 15160.8131017827
540 2.7 0 854.353134860812 -5955.97717685639 -4713.64915694863 -950.98349550515 0.356419483589913 15170.327870575
550 2.75 0 831.5005509972 -5951.40175880146 -3992.80579239752 -1494.89382833041 0.299899708739778 15179.727891831
560 2.8 0 820.237913849753 -5948.89489914116 -3383.81493048722 -2508.3034752295 0.308509868736066 15189.0138886622
570 2.85 0 844.957486047888 -5952.75994726347 -4702.42146205719 -4649.04871129574 0.548654344765715 15198.1828674055
580 2.9 0 883.666514755378 -5959.07220981335 -7273.67636608192 -6975.41883931641 0.885109134520823 15207.2176263962
590 2.95 0 895.946035530473 -5960.67127989345 -8942.35548202828 -8237.86027393581 1.05464632200735 15216.0947347786
600 3 0 873.499245434184 -5956.11722205889 -9187.63464828781 -8467.3119686856 1.00253760605283 15224.8006994614
610 3.05 0 837.842851838036 -5949.24516788866 -9242.77743248209 -8553.26416604991 0.910656820016535 15233.3350738306
620 3.1 0 808.168684711054 -5943.45471333645 -9834.19266543649 -8852.61128835762 0.890261636843534 15241.7002526455
630 3.15 0 788.933697602101 -5939.52462404748 -10478.0969223469 -8820.74701231501 0.934397036913821 15249.8951948648
640 3.2 0 784.640628296253 -5938.24404861446 -11058.8205572465 -8878.42325742406 1.03065504472029 15257.917396115
650 3.25 0 802.158795100109 -5940.81982259368 -11970.4096192608 -9851.74199158985 1.1754414029731 15265.7625611528
660 3.3 0 834.409044488264 -5945.98377984559 -13309.6707648653 -12178.3473121184 1.35669932147648 15273.4213434874
670 3.35 0 861.775818936425 -5950.25595234403 -14485.6063263783 -14556.3557836341 1.48780114034437 15280.8789594844
680 3.4 0 868.997317525342 -5950.94317400377 -15181.48905382 -15545.6290944588 1.51892196229751 15288.1225162334
690 3.45 0 863.901748822059 -5949.45030658691 -15808.2702791502 -15186.4241645925 1.5112905264775 15295.1472515702
700 3.5 0 863.566378751967 -5948.80854286003 -17222.7718093156 -14992.3738390994 1.54481234740903 15301.9534554967
710 3.55 0 869.74392711098 -5949.32100835309 -19083.4823360423 -15513.256134425 1.62311799762162 15308.5380857867
720 3.6 0 869.11041106736 -5948.62372732888 -19752.4244072284 -15986.8417399537 1.69759115757935 15314.8942052857
730 3.65 0 854.817779701376 -5945.51096129537 -19142.1974141606 -16289.4667966978 1.77022231695516 15321.0180728164
740 3.7 0 835.695079678365 -5941.55490274888 -17945.7599433764 -16607.2347862133 1.84457108486645 15326.9103257703
750 3.75 0 825.479136499149 -5939.18797532149 -16763.8590371565 -17250.2905878542 1.9109720904265 15332.5734178324
760 3.8 0 835.531167978035 -5940.41496721584 -16540.172552451 -18854.1314728537 1.96960648740159 15338.0087720767
770 3.85 0 860.950333584498 -5944.35363198647 -17627.648706789 -21167.8262452651 2.0343472139327 15343.2125170105
780 3.9 0 884.85761754066 -5948.00749698147 -19168.8095652711 -23025.4244224673 2.09594091441698 15348.1750994887
790 3.95 0 896.449704252562 -5949.46952754871 -20331.296515099 -23446.174205594 2.15913630816433 15352.8871117605
800 4 0 893.571940390338 -5948.36952978682 -21216.41784104 -22345.9344572717 2.23151122659638 15357.3442949889
810 4.05 0 879.796342181229 -5945.34797910264 -21948.3547419453 -20568.165718501 2.28264096542719 15361.5476518572
820 4.1 0 865.619959883399 -5942.27008927586 -22455.9891250347 -19502.2171456018 2.30855967892668 15365.5012133433
830 4.15 0 854.836493007515 -5939.80493690908 -22286.9988505609 -19967.6908698488 2.30184956403596 15369.2085366165
840 4.2 0 844.282672572176 -5937.38686257882 -21484.5281955997 -21165.093817837 2.24478641394346 15372.6719160399
850 4.25 0 843.000789745333 -5936.61816998321 -20794.5338438637 -22465.9373917245 2.20549578585881 15375.8943589886
860 4.3 0 855.733186804909 -5938.33271381009 -20712.1709873232 -23855.3499035291 2.27380413251819 15378.8774516639
870 4.35 0 871.003200209354 -5940.48900162016 -20980.4263852449 -24798.5078165241 2.40352405713504 15381.6180364625
880 4.4 0 877.556652248076 -5941.09552088455 -21523.333531932 -24192.452860049 2.48543015402997 15384.1116758767
890 4.45 0 875.864336470092 -5940.24335419354 -22332.3962119132 -22704.9448305314 2.47952626886852 15386.3587167895
900 4.5 0 874.545295495859 -5939.46438756913 -23563.1607221236 -21766.2896800808 2.4510280846709 15388.3635624399
910 4.55 0 872.867269389484 -5938.62717124588 -24585.374915705 -21504.9665398728 2.46266175941491 15390.1288689087
920 4.6 0 865.228717830193 -5936.73821047074 -24652.1124059913 -21269.6203927582 2.48577462389324 15391.6550900166
930 4.65 0 859.078403277863 -5935.1206228704 -24028.2613807091 -21494.7402733872 2.47633337044513 15392.9446254728
940 4.7 0 865.07606043757 -5935.66096912077 -23308.275452348 -22471.5641653275 2.49813515184513 15394.0011897522
950 4.75 0 878.809764925948 -5937.57019090579 -22684.84674335 -23444.3042384779 2.56346768464206 15394.8260280569
960 4.8 0 886.025184596788 -5938.3205837078 -22091.7673470662 -23696.6270500837 2.58574586452297 15395.4190682519
970 4.85 0 880.644797052771 -5936.84152295685 -21783.1976591573 -23312.1411566481 2.51723891358457 15395.7832872282
980 4.9 0 869.282294487452 -5934.31131161694 -22006.6110562664 -22939.0387213045 2.42006559547044 15395.92504741
990 4.95 0 862.22387340304 -5932.55403557386 -22515.1018058813 -22732.14472466 2.34484870628442 15395.8501805161
1000 5 0 861.164835465741 -5931.86411417751 -22938.4420703446 -22257.4508308379 2.30785149571691 15395.5626429611
1010 5.05 0 869.063675109876 -5932.76235622325 -23090.0225331228 -21633.4687226657 2.31844575769676 15395.0660952598
1020 5.1 0 888.344261873352 -5935.67374939936 -23466.259973756 -21812.327823211 2.40565718913666 15394.3634041885
1030 5.15 0 911.32466484027 -5939.23364851755 -23793.3434889885 -22542.1787968791 2.49332936904051 15393.4527329013
1040 5.2 0 920.162792082481 -5940.28272437992 -23320.5910603179 -22409.0173854746 2.49048386619306 15392.3311891969
1050 5.25 0 906.948205531072 -5937.42752902839 -22157.639364005 -21283.0712267277 2.40508305631829 15391.0029941508
1060 5.3 0 887.548469386446 -5933.4905292354 -20942.3163380743 -20279.1092844865 2.27843773644555 15389.4795521244
1070 5.35 0 879.101711844489 -5931.50661943928 -20376.55975597 -20181.4683311574 2.18276456569066 15387.7731600213
1080 5.4 0 883.295567062124 -5931.76634649002 -20220.3958124727 -20594.3545160374 2.1389471463384 15385.890955396
1090 5.45 0 889.690301846487 -5932.41399830584 -19880.8460192946 -20791.6191112796 2.13227450778812 15383.8357594735
1100 5.5 0 890.201805334854 -5932.01747103845 -19189.2103648466 -20538.9398068284 2.11498656526327 15381.6102981126
1110 5.55 0 890.054112676875 -5931.504575276 -18640.7887671195 -19965.197396967 2.09487671930907 15379.2196643488
1120 5.6 0 904.501516550603 -5933.57756250598 -19115.9305448152 -19830.0119642886 2.09992290519167 15376.669183799
1130 5.65 0 937.648573291411 -5938.95815681758 -20585.9683848041 -20497.036958245 2.1382969994322 15373.959198665
1140 5.7 0 965.03680552603 -5943.30640061415 -21739.0108987526 -21091.1529205415 2.15778058241922 15371.0843078126
1150 5.75 0 961.693665445667 -5942.20520882298 -21364.2570633459 -20464.6144839318 2.07823144230118 15368.041144016
1160 5.8 0 931.606766317023 -5936.37672203251 -19846.7515556024 -18749.077959831 1.93221624048143 15364.8368215048
1170 5.85 0 900.469193278372 -5930.38121583769 -18052.0015736748 -16609.7332227098 1.83473135725925 15361.4868601414
1180 5.9 0 886.175701701336 -5927.38362248361 -16440.149252359 -14565.9196908756 1.82778188608026 15358.007666851
1190 5.95 0 885.802860268223 -5926.85271529828 -15470.8483106635 -13380.0370864861 1.84835137898523 15354.412008271
1200 6 0 897.165154498772 -5928.39706325076 -15469.5188824538 -13570.7222770262 1.8458258572247 15350.7070013105
1210 6.05 0 913.759768405777 -5930.86182138719 -15875.2533677009 -14655.0171054249 1.78358354781918 15346.8937120908
1220 6.1 0 920.62199367854 -5931.59436069822 -15729.1653510854 -15513.7861938058 1.67280985876755 15342.9711132049
1230 6.15 0 916.6300786294 -5930.40162786774 -14691.6655431853 -15510.4395811121 1.51678104258631 15338.9419176193
1240 6.2 0 916.461776350659 -5929.88776280012 -13922.9322863109 -15116.8045179629 1.41850419010967 15334.814541275
1250 6.25 0 930.234392114994 -5931.84419190888 -14181.7189584292 -14732.8948618886 1.41573833140778 15330.5962492618
1260 6.3 0 944.814279455296 -5933.9368819801 -14511.5989974486 -13979.309226913 1.45687894992261 15326.2890133623
1270 6.35 0 947.614486404966 -5933.93672807411 -13741.6198506197 -12537.046563871 1.48977396686572 15321.8944369353
1280 6.4 0 944.853440846052 -5932.95239935136 -12351.628642405 -11202.0319674861 1.4977673020658 15317.4189458172
1290 6.45 0 942.991386960018 -5932.13045987089 -11247.3233842615 -10729.8467042438 1.46578457326864 15312.8711692151
1300 6.5 0 939.352910069917 -5930.99517694192 -10294.3382741294 -10850.0431998854 1.39254289983727 15308.2578723396
1310 6.55 0 932.596055769662 -5929.30943725438 -9227.26261521537 -10294.9785468113 1.27962000535773 15303.5850297698
1320 6.6 0 922.995844314813 -5927.12059122682 -8384.99940051193 -8692.38159646436 1.10998035119339 15298.8618502166
1330 6.65 0 918.289048628984 -5925.79870953211 -8398.76066105858 -7229.22332614883 0.948096012923919 15294.1009584872
1340 6.7 0 928.848952081611 -5927.18073445077 -9284.08864820874 -6995.87431086088 0.868928724496848 15289.3116728593
1350 6.75 0 948.473121754583 -5930.16201564964 -9930.00296918027 -7546.60978449529 0.85109965462327 15284.4952636758
1360 6.8 0 962.033009548796 -5932.05984764976 -9207.17363528486 -8007.18545068315 0.844094887329403 15279.6496122604
1370 6.85 0 961.489583449141 -5931.45463002247 -6717.25656915503 -8124.91018567942 0.817509405574291 15274.7763475411
1380 6.9 0 950.28342386324 -5928.96098717532 -4204.61629726352 -7968.46011474222 0.760851836981832 15269.8833950652
1390 6.95 0 940.804810997987 -5926.77887637843 -3124.59570839219 -7041.48179452511 0.687939869589258 15264.9806231965
1400 7 0 937.589458526718 -5925.70811395707 -2861.24680427895 -5294.24712583141 0.629408858809769 15260.0766455594
1410 7.05 0 942.542161337602 -5926.08021410577 -2844.49016348077 -3414.62626536531 0.575634490810111 15255.1794642355
1420 7.1 0 962.047033287933 -5929.02528822988 -3702.4238590103 -2198.70545772368 0.516035321848672 15250.296057428
1430 7.15 0 985.516120402263 -5932.66275680583 -4865.42536916786 -1938.09413277921 0.475197114086338 15245.4292106217
1440 7.2 0 994.767114033446 -5933.77297088893 -5118.64576703741 -1931.78993854369 0.416714552415506 15240.5778618264
1450 7.25 0 984.127650432702 -5931.35916068685 -4313.02887553435 -1484.68467977602 0.274272861102526 15235.7433354873
1460 7.3 0 962.941910861372 -5927.0840229787 -3086.74203293509 -753.280710094153 0.083890986403744 15230.9332090445
1470 7.35 0 946.211221355489 -5923.60561058277 -1139.54945120569 -142.175423410789 -0.0792825418260473 15226.1588894138
1480 7.4 0 945.620526340812 -5922.98979579043 635.538189131051 -348.121678252414 -0.103163459698171 15221.4318548259
1490 7.45 0 959.123900104377 -5924.86700656197 1833.07760611543 -639.814409162521 -0.0846411226599422 15216.7575305533
1500 7.5 0 972.212658426713 -5926.66053171303 2398.86636317756 -344.254408073499 -0.120221700591972 15212.1378894378
1510 7.55 0 980.23311367062 -5927.54913712121 2568.65686054784 606.398138570567 -0.198065851549482 15207.5760914661
1520 7.6 0 984.071103541975 -5927.69416537189 2541.05783053198 1801.4572333544 -0.256153925891581 15203.076951399
1530 7.65 0 980.322021057166 -5926.49288790899 3063.41276827648 3245.51165537005 -0.279594390650006 15198.6452626158
1540 7.7 0 976.920154268417 -5925.35510443847 4435.62132016699 4604.20772877207 -0.243833806403236 15194.2868501776
1550 7.75 0 980.781107919017 -5925.50466117233 6012.03963315989 5311.83799652851 -0.190879397063649 15190.0078288312
1560 7.8 0 988.316975857125 -5926.30160629255 6897.37504786175 5819.00313823896 -0.209359638652896 15185.8127344099
1570 7.85 0 997.279229454706 -5927.34669356915 7179.25938657303 6324.95811204933 -0.270608695253404 15181.7053968335
