# time Ni NiV
0.000000000000000000e+00 1.585023379508695111e-14 1.182941694177640215e-14
1.529999999999999943e-12 1.996322511781323944e-03 1.174760274445148286e-08
1.773999999999999913e-12 4.439290185514844188e-03 1.615159924934015814e-08
1.819999999999999919e-12 4.670252702805818487e-03 1.342633047663406764e-09
1.893000000000000113e-12 6.773293956955149346e-03 4.030593509082439770e-08
2.073000000000000154e-12 9.079022163033613479e-03 5.272912035087720488e-08
2.507000000000000122e-12 1.155869607381764495e-02 1.564349194224500011e-08
2.582000000000000105e-12 1.418558025438196313e-02 3.586993811830459842e-08
2.649999999999999815e-12 1.155869607468183909e-02 1.564379471510636615e-08
3.614000000000000151e-12 1.418565598637431049e-02 3.577829324406148129e-08
6.424999999999999785e-12 1.653958211659375607e-02 4.757778239093308907e-08
6.858999999999999753e-12 1.418582116837773140e-02 3.570937284272628612e-08
7.492999999999999677e-12 1.647460158604884678e-02 4.673431290793356431e-08
8.392999999999999477e-12 1.897463765144357870e-02 1.286284568493685697e-08
9.782000000000000122e-12 2.159095251511432279e-02 2.900829895096259265e-08
1.083999999999999985e-11 2.800534118964255123e-02 4.194352946436890608e-08
1.310000000000000032e-11 2.614078970884052555e-02 5.433196529498525088e-08
1.317999999999999998e-11 2.592351045612435734e-02 9.005761505977330970e-09
1.353000000000000071e-11 2.836597992773594312e-02 2.012693194612638216e-08
1.388999999999999999e-11 3.069778059295651465e-02 1.902691668063964304e-08
1.451000000000000017e-11 3.305982022004980148e-02 2.081687095171557072e-08
1.566000000000000072e-11 3.552709803251865445e-02 1.686157081897221242e-08
1.639000000000000105e-11 3.305966631481607049e-02 2.078818009936344161e-08
1.743000000000000146e-11 3.070754857685068298e-02 6.149614023443565654e-09
1.750999999999999950e-11 3.306552405615321294e-02 1.860863776432230564e-08
1.812999999999999969e-11 3.070754696431812758e-02 6.148208613569322415e-09
1.843999999999999978e-11 3.230020098321521871e-02 6.751914967396356084e-09
1.886999999999999856e-11 3.070754735740268554e-02 6.149217749573049998e-09
1.985000000000000125e-11 3.308060538293666752e-02 8.998071780779378464e-09
2.025999999999999970e-11 3.553872733089378372e-02 1.836350256870052634e-08
2.092999999999999907e-11 3.308060556061691998e-02 8.997614604098742937e-09
2.096999999999999971e-11 3.530122451701869085e-02 1.866739603167209864e-08
2.098000000000000148e-11 3.764983557606815801e-02 1.130655971122497346e-08
2.256999999999999935e-11 4.019781748786004777e-02 2.164319584226050548e-08
2.258000000000000113e-11 4.277781368167371534e-02 1.890294608678777324e-08
2.305000000000000054e-11 4.506099521130361302e-02 2.248858169306008146e-08
2.538999999999999905e-11 4.772908241230278126e-02 2.674440570796459761e-08
2.629999999999999901e-11 4.506099549535669269e-02 2.248826105651296928e-08
2.631000000000000078e-11 4.519779628841662927e-02 1.778808709827667491e-09
2.664999999999999974e-11 4.752573405294772263e-02 8.826006117062566553e-09
2.811999999999999893e-11 4.996242163535941083e-02 9.882643369042074419e-09
2.811999999999999893e-11 5.218407335968973382e-02 1.005770036329762424e-08
2.813999999999999924e-11 5.459608256230723961e-02 1.109593856233503806e-08
2.835000000000000097e-11 5.218407174053450726e-02 1.005725400481291588e-08
2.868000000000000139e-11 5.459650665300534028e-02 1.092928198804534295e-08
2.869999999999999847e-11 5.218407256863250021e-02 1.005460695621798050e-08
2.895999999999999939e-11 5.459694905442712826e-02 1.081852019950318214e-08
2.902999999999999888e-11 5.705371591041522722e-02 1.481601793175930435e-08
2.915999999999999934e-11 5.921273132215863766e-02 9.920320860920211165e-09
3.337999999999999873e-11 5.705374558539973162e-02 1.481599202414679262e-08
3.512999999999999915e-11 5.728343932619479884e-02 3.374488988586169709e-10
3.647999999999999965e-11 5.934758179542716505e-02 1.102880084067772172e-08
3.650999999999999852e-11 6.167177838129710155e-02 1.123466792568470351e-08
3.675000000000000234e-11 6.397562442342802358e-02 1.518413574449356283e-08
3.722000000000000175e-11 6.167178647161085381e-02 1.123374671740928674e-08
3.765000000000000053e-11 6.397597336251097111e-02 1.516119717043213707e-08
3.788000000000000257e-11 6.651481207568779586e-02 6.897193311637851426e-09
3.816000000000000057e-11 6.882461743407916610e-02 1.419907173249063370e-08
3.824000000000000185e-11 6.921735231058655236e-02 7.712930476634055085e-10
4.094999999999999818e-11 7.129964577730457664e-02 2.356179468882819648e-08
4.198000000000000005e-11 7.156490274203977653e-02 2.282735769676096229e-09
4.220000000000000032e-11 7.371292505711116161e-02 5.115581422817442211e-08
4.341000000000000183e-11 7.600286453348910343e-02 7.250349543937277795e-08
4.436999999999999774e-11 7.371292445188470932e-02 5.115581422817442211e-08
4.487999999999999779e-11 7.606195063387118094e-02 3.509640194650503981e-08
4.600000000000000271e-11 7.846013582209848680e-02 3.481050766087615373e-08
4.706999999999999876e-11 7.606194980506562897e-02 3.509545377838047663e-08
4.785000000000000149e-11 7.868767513957541926e-02 6.647969436616115841e-08
4.818999999999999722e-11 8.071471055096914038e-02 7.888272102856701936e-08
4.891999999999999754e-11 8.113013068958328800e-02 1.929124204626611240e-08
4.928999999999999859e-11 8.334783104414530963e-02 4.807891446359258250e-08
4.928999999999999859e-11 8.581155200543394423e-02 4.261591392330384830e-08
5.022000000000000210e-11 8.787434359554510688e-02 4.901780604952647994e-08
5.070999999999999859e-11 9.011598219010473476e-02 4.862092831315012469e-08
5.077999999999999809e-11 9.275678040395747559e-02 4.177050557677375954e-08
5.156000000000000083e-11 9.011598118077812636e-02 4.862086409641361000e-08
5.340999999999999961e-11 9.034230211471588889e-02 2.839186869274961211e-09
5.368999999999999761e-11 9.264563041295480195e-02 9.829348622884638357e-09
5.390999999999999788e-11 9.516807673438806847e-02 1.187269076618537657e-08
5.503000000000000280e-11 9.755426537085486183e-02 1.509677501086787661e-08
5.630999999999999735e-11 9.516805653247550900e-02 1.187231968327899195e-08
5.842000000000000351e-11 9.735734687855358838e-02 1.657049496662008370e-08
5.851999999999999541e-11 9.765337772360535573e-02 3.615924102623814549e-09
5.919000000000000447e-11 9.995642250756271718e-02 2.355948681881697165e-09
6.030000000000000115e-11 1.024563986372118707e-01 1.637212206489675123e-08
6.032000000000000470e-11 1.045834568649160468e-01 8.426918988511105442e-09
6.110999999999999628e-11 1.069902577586843290e-01 8.819347952181336816e-09
6.134000000000000480e-11 1.095059638938239155e-01 6.083787521347620169e-09
6.170000000000000407e-11 1.121838260337552906e-01 5.470848527402580757e-09
6.204999999999999511e-11 1.183293690169970047e-01 5.489197724732180555e-09
6.317999999999999534e-11 1.121837521638426871e-01 5.471006943797550342e-09
6.393000000000000568e-11 1.095135453451785007e-01 6.103016718677222553e-09
6.402999999999999758e-11 1.121837515883227915e-01 5.468861503648508120e-09
6.443000000000000395e-11 1.144135924784580594e-01 7.953099876571962590e-09
6.458999999999999357e-11 1.167833542115215145e-01 1.210075666200900944e-08
6.491999999999999398e-11 1.188648332347779502e-01 9.508953671790109772e-09
6.667000000000000087e-11 1.167833550586194480e-01 1.210030694612638125e-08
6.683000000000000342e-11 1.190829542433106958e-01 5.580169552088180684e-09
6.697000000000000242e-11 1.214780939126851589e-01 4.497418757956849642e-09
6.711999999999999673e-11 1.235153155200520575e-01 1.373030822931223209e-08
6.721000000000000624e-11 1.214780960661997061e-01 4.497837218599607080e-09
6.753999999999999373e-11 1.239126301348625198e-01 4.542953874398397648e-09
6.940999999999999606e-11 1.266605587832350943e-01 6.659399336283176761e-09
6.990999999999999433e-11 1.268345454337403977e-01 6.934891445427770200e-10
7.000999999999999916e-11 1.288098542077137920e-01 1.108598920975003480e-08
7.059999999999999402e-11 1.310882277568742593e-01 1.422953347616830043e-08
7.070999999999999415e-11 1.370677925536118724e-01 1.655726994333176603e-08
7.144999999999999625e-11 1.401235235533360990e-01 6.305221851420591338e-09
7.163000000000000235e-11 1.382389770222224590e-01 1.013316978497126482e-08
7.315999999999999603e-11 1.402353969603558348e-01 1.094746918180407565e-08
7.339999999999999986e-11 1.426579613496501975e-01 1.273471642679707526e-08
7.339999999999999986e-11 1.454860003666816060e-01 2.724378195311286406e-08
7.345000000000000227e-11 1.426579628129731880e-01 1.273273155100137514e-08
7.475999999999999568e-11 1.428331253597749095e-01 3.610049824561392758e-09
7.513999999999999850e-11 1.455205717865380721e-01 3.842702954277291893e-08
7.615999999999999860e-11 1.452129004944807122e-01 1.376988787144852366e-08
7.794000000000000434e-11 1.454004494331022634e-01 2.224437493634532938e-08
7.828999999999999538e-11 1.475529707428915593e-01 6.191927374631272052e-08
7.866000000000000289e-11 1.498702751884582185e-01 4.432356592454587593e-08
8.059999999999999826e-11 1.524908139287008135e-01 8.396316163018167061e-08
8.065000000000000067e-11 1.547200585129403783e-01 1.034884005185530691e-07
8.153000000000000177e-11 1.572432308323594707e-01 2.294586121099209335e-08
8.186000000000000218e-11 1.592874013099700170e-01 4.231390179552874076e-08
8.219000000000000259e-11 1.618706931847910258e-01 6.939505517155730670e-08
8.236999999999999576e-11 1.643441181417976127e-01 6.812418227061013251e-08
