# bin_edges hist err
1.000000000000000021e-08 1.959588682128842763e+01 8.763547002358638593e+00
5.907837911587943396e-08 1.887996750350813500e+03 3.539026336660758432e+01
1.068000432514575467e-07 1.897204004450223636e+02 8.343893671169514192e+00
1.930697728883249708e-07 2.102193428679737281e+03 2.065744729101215427e+01
3.490254878959579243e-07 4.054873317529665201e+03 2.133818779048741376e+01
6.309573444801929638e-07 6.881633834795234179e+03 2.067489151066295960e+01
1.140624923851320228e-06 1.816959094297625052e+04 2.498610757813410999e+01
2.061986009502219260e-06 5.108079840456936836e+03 9.853339352534964846e+00
3.727593720314938057e-06 3.556355596312278794e+04 1.933685153985051741e+01
6.738627168030940877e-06 2.395204668206882343e+04 1.180274595834451823e+01
1.218187912010114744e-05 1.069180982642055460e+04 5.864971808649082519e+00
2.202201949987373474e-05 7.512518184581703281e+03 3.656466979267792627e+00
3.981071705534969458e-05 4.324001399458546075e+03 2.063195452900317139e+00
7.196856730011514085e-05 2.222720983777032416e+03 1.100192057197938444e+00
1.301025216910830151e-04 8.032293212093231887e+02 4.918972320404182419e-01
2.351952635070956471e-04 2.672239588552554892e+02 2.110186645237090153e-01
4.251786303382885782e-04 1.003694435233187505e+02 9.618614139768034976e-02
7.686246100397730154e-04 3.944638402906995367e+01 4.484808622993066013e-02
1.389495494373136101e-03 1.361274753843999719e+01 1.959484275642741150e-02
2.511886431509576835e-03 3.993919032089382259e+00 7.893999366268975720e-03
4.540909610972469757e-03 1.123266704133858429e+00 3.113633371716683675e-03
8.208914159638244779e-03 2.931798760518917191e-01 1.183100615696331022e-03
1.483981788967563172e-02 7.448905261552656032e-02 4.435365343628570401e-04
2.682695795279721809e-02 1.604517555340409865e-02 1.531030989654518827e-04
4.849693428528190769e-02 4.658863047308645783e-03 6.135928471080544819e-05
8.767123872968668463e-02 7.107795098439338146e-04 1.782527905369583711e-05
1.584893192461110933e-01 1.305656215933827713e-04 5.682139338843679926e-06
2.865120269663776198e-01 2.257023106322879804e-05 1.757090105220522781e-06
5.179474679231201861e-01 1.354447683691071703e-05 1.012361730087280945e-06
9.363292088239397737e-01 1.255704936038565423e-06 2.292593063463013472e-07
