# dx dy dz
1.747000000000000108e+00 1.431000000000000021e-05 -1.747000000000000108e+00
9.999999999998898659e-04 1.748985690000000037e+00 1.746202800000000055e+00
-1.748969800000000019e+00 1.747999999999999776e+00 -3.528000000000000103e-04
1.748969800000000019e+00 -1.747999999999999776e+00 3.528000000000000103e-04
0.000000000000000000e+00 1.745999999999999996e+00 1.745797200000000160e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.746999999999999886e+00
0.000000000000000000e+00 1.746000000000000441e+00 -1.746999999999999886e+00
0.000000000000000000e+00 -1.746000000000000441e+00 1.745999999999999996e+00
1.747999999999999998e+00 0.000000000000000000e+00 -1.745999999999999996e+00
9.999999999998898659e-04 1.748999999999999666e+00 1.745999999999999996e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.747000000000000108e+00
0.000000000000000000e+00 1.752000000000000668e+00 1.746000000000000218e+00
1.749000000000000554e+00 0.000000000000000000e+00 1.748000000000000220e+00
9.999999999994457767e-04 1.740000000000000213e+00 1.745999999999999552e+00
-1.748999999999999666e+00 -1.740000000000000213e+00 1.000000000000333955e-03
-1.749000000000000110e+00 0.000000000000000000e+00 -1.749000000000000554e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.746999999999999886e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.745999999999999552e+00
1.749000000000000110e+00 -1.746999999999999886e+00 1.000000000001222134e-03
-1.746000000000000218e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.747000000000000108e+00 -9.999999999994457767e-04 1.750000000000000000e+00
1.747999999999999776e+00 -1.747000000000000774e+00 0.000000000000000000e+00
-1.747999999999999776e+00 -1.000000000000333955e-03 -1.750000000000000000e+00
-1.746000000000000218e+00 0.000000000000000000e+00 1.740000000000000213e+00
-1.748054999999999914e+00 -9.999999999994457767e-04 1.750000000000000000e+00
-1.739999999999996758e-04 -1.746999999999999886e+00 -1.750000000000000000e+00
1.749228999999999923e+00 -1.747000000000000330e+00 0.000000000000000000e+00
-1.749228999999999923e+00 1.747000000000000330e+00 0.000000000000000000e+00
1.749228999999999923e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.746999999999999886e+00 -1.000000000000333955e-03 -1.750000000000000000e+00
9.999999999998898659e-04 -1.749000000000000110e+00 -1.740000000000000213e+00
-9.999999999998898659e-04 1.745999999999999996e+00 -1.750000000000000000e+00
-1.748999999999999888e+00 -1.745999999999999996e+00 -1.000000000001222134e-03
-1.746604000000000045e+00 1.745999999999999996e+00 -9.999999999994457767e-04
-1.747395999999999949e+00 0.000000000000000000e+00 -1.747999999999999332e+00
1.747490999999999906e+00 0.000000000000000000e+00 1.747999999999999332e+00
-1.747490999999999906e+00 0.000000000000000000e+00 1.752000000000000668e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.751000000000001222e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.751000000000001222e+00
1.746815999999999924e+00 0.000000000000000000e+00 1.740000000000000213e+00
-1.746815999999999924e+00 0.000000000000000000e+00 -1.740000000000000213e+00
1.745082000000000022e+00 0.000000000000000000e+00 -1.748000000000001108e+00
1.747917999999999861e+00 -1.000000000000333955e-03 -1.747999999999999332e+00
-1.747917999999999861e+00 1.000000000000333955e-03 1.747999999999999332e+00
-1.747082000000000024e+00 0.000000000000000000e+00 1.748000000000001108e+00
