# atom_type event_id atom_id barrier
1.000000000000000000e+00 3.265900000000000000e+05 3.567000000000000000e+03 7.799473199999999995e-01
1.000000000000000000e+00 1.227940000000000000e+06 3.567000000000000000e+03 4.483207100000000112e-01
4.000000000000000000e+00 1.276512000000000000e+06 1.876000000000000000e+03 2.937601100000000187e-01
4.000000000000000000e+00 3.162910000000000000e+05 1.876000000000000000e+03 3.047092200000000028e-01
1.000000000000000000e+00 4.453810000000000000e+05 5.519000000000000000e+03 9.553635200000000216e-01
1.000000000000000000e+00 6.373670000000000000e+05 5.519000000000000000e+03 8.734471400000000108e-01
1.000000000000000000e+00 4.254600000000000000e+04 8.659000000000000000e+03 5.312921400000000238e-01
1.000000000000000000e+00 1.270251000000000000e+06 8.659000000000000000e+03 3.985631000000000035e-01
5.000000000000000000e+00 6.088700000000000000e+05 2.724000000000000000e+03 1.303028580000000103e+00
5.000000000000000000e+00 7.740910000000000000e+05 2.724000000000000000e+03 1.170871769999999978e+00
3.000000000000000000e+00 1.165320000000000000e+05 4.757000000000000000e+03 6.288419499999999829e-01
3.000000000000000000e+00 1.100350000000000000e+05 4.757000000000000000e+03 6.110597800000000523e-01
3.000000000000000000e+00 9.843420000000000000e+05 7.117000000000000000e+03 5.873650599999999944e-01
3.000000000000000000e+00 2.980470000000000000e+05 7.117000000000000000e+03 7.026155299999999881e-01
1.000000000000000000e+00 4.391380000000000000e+05 8.406000000000000000e+03 1.142863579999999990e+00
1.000000000000000000e+00 5.621730000000000000e+05 8.406000000000000000e+03 1.138334809999999919e+00
1.000000000000000000e+00 2.451900000000000000e+04 8.102000000000000000e+03 8.538345600000000202e-01
4.000000000000000000e+00 1.046814000000000000e+06 7.173000000000000000e+03 3.633423199999999964e-01
4.000000000000000000e+00 1.280420000000000000e+06 7.173000000000000000e+03 4.766947999999999741e-01
4.000000000000000000e+00 4.859790000000000000e+05 7.173000000000000000e+03 4.312610730000000281e+00
2.000000000000000000e+00 1.774070000000000000e+05 1.273500000000000000e+04 7.997030000000000527e-01
1.000000000000000000e+00 8.481510000000000000e+05 5.519000000000000000e+03 1.211068550000000021e+00
1.000000000000000000e+00 1.851200000000000000e+05 5.573000000000000000e+03 1.049727389999999927e+00
5.000000000000000000e+00 8.055010000000000000e+05 5.170000000000000000e+03 1.258082380000000056e+00
3.000000000000000000e+00 1.165330000000000000e+05 4.757000000000000000e+03 8.059829099999999968e-01
3.000000000000000000e+00 1.100360000000000000e+05 4.757000000000000000e+03 7.884742000000000139e-01
1.000000000000000000e+00 8.320480000000000000e+05 4.200000000000000000e+03 1.143352090000000043e+00
1.000000000000000000e+00 8.213040000000000000e+05 4.200000000000000000e+03 8.010013000000000272e-01
3.000000000000000000e+00 1.054474000000000000e+06 7.117000000000000000e+03 8.013642199999999605e-01
