# bin_edges hist err
5.907837911587943396e-08 6.840388374029527085e+02 2.816143327064374802e+01
1.068000432514575467e-07 1.988142848039960953e+01 3.570809966945896363e+00
1.930697728883249708e-07 7.372055183675051921e+02 1.617207720105469093e+01
3.490254878959579243e-07 3.642909160229172358e+03 2.673771313227245727e+01
6.309573444801929638e-07 2.462102418756524639e+04 5.169894936575426669e+01
1.140624923851320228e-06 2.375664002699491539e+04 3.777023961037996713e+01
2.061986009502219260e-06 3.874464355897539463e+03 1.134466400130458119e+01
3.727593720314938057e-06 3.931136292099046841e+04 2.687654411484184180e+01
6.738627168030940877e-06 2.298776210543983689e+04 1.528590980686702494e+01
1.218187912010114744e-05 5.614494692658831809e+03 5.618583700218668042e+00
2.202201949987373474e-05 5.463489197149963729e+03 4.122257652559904173e+00
3.981071705534969458e-05 4.322576096119759313e+03 2.727093220505770077e+00
7.196856730011514085e-05 2.443990447825418414e+03 1.525130419887511968e+00
1.301025216910830151e-04 8.354387161194958935e+02 6.631978378086414994e-01
2.351952635070956471e-04 3.394169869384593881e+02 3.143990037418779027e-01
4.251786303382885782e-04 1.393379326993806160e+02 1.498227026704264664e-01
7.686246100397730154e-04 5.874328869400386566e+01 7.235201744347372066e-02
1.389495494373136101e-03 1.971122291018904349e+01 3.117144055624149548e-02
2.511886431509576835e-03 5.262718355040894913e+00 1.197936297465535156e-02
4.540909610972469757e-03 1.600585812552697718e+00 4.913565083252836863e-03
8.208914159638244779e-03 4.482619357549538774e-01 1.933978910715972296e-03
1.483981788967563172e-02 1.200703798222463592e-01 7.444444842760823732e-04
2.682695795279721809e-02 3.239252713672364364e-02 2.875844246766056387e-04
4.849693428528190769e-02 8.184581441676426136e-03 1.075151720942022681e-04
8.767123872968668463e-02 1.777385275965160912e-03 3.726412067614160654e-05
1.584893192461110933e-01 2.873948392732085001e-04 1.114469384791342383e-05
2.865120269663776198e-01 8.606309568901352217e-05 4.535923414371683640e-06
5.179474679231201861e-01 3.597000595528008842e-05 2.181001969231119085e-06
9.363292088239397737e-01 2.999249570022465479e-06 4.684040881931926427e-07
1.692666615037872635e+00 1.294898923196479766e-06 2.289079523858472892e-07
