# t dx dy dz
4.176999999999999988e-06 0.000000000000000000e+00 -1.770000000000000018e+00 1.770002400000000087e+00
2.535999999999999945e-06 0.000000000000000000e+00 1.770000000000000018e+00 1.769998600000000089e+00
8.186999999999999711e-06 -1.770000500000000088e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.799999999999999707e-07 0.000000000000000000e+00 1.770000500000000088e+00 -1.769998600000000089e+00
2.290000000000001792e-06 1.770000500000000088e+00 1.769999499999999948e+00 0.000000000000000000e+00
2.379999999999997542e-06 -1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.540000000000002196e-06 0.000000000000000000e+00 1.769998600000000089e+00 1.770000099999999854e+00
5.640000000000000211e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000099999999854e+00
8.969999999999997127e-06 0.000000000000000000e+00 1.770001399999999947e+00 -1.769998600000000089e+00
1.479999999999999382e-06 -1.770000500000000088e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.280000000000001297e-06 -1.770001399999999947e+00 0.000000000000000000e+00 1.769998600000000089e+00
7.659999999999997811e-06 1.770001399999999947e+00 1.769998599999999200e+00 0.000000000000000000e+00
1.141000000000000087e-05 0.000000000000000000e+00 1.770000500000000088e+00 1.770000099999999854e+00
6.310000000000005654e-06 -1.770001399999999947e+00 1.770002400000000975e+00 0.000000000000000000e+00
8.519999999999992965e-06 1.770001399999999947e+00 0.000000000000000000e+00 1.770000000000000462e+00
3.340000000000005291e-06 1.770000500000000088e+00 -1.770002399999999199e+00 0.000000000000000000e+00
1.209999999999996885e-06 1.769998600000000089e+00 1.770002399999999199e+00 0.000000000000000000e+00
3.569999999999994619e-06 -1.769998600000000089e+00 -1.770002399999999199e+00 0.000000000000000000e+00
6.700000000000054436e-07 1.769998600000000089e+00 0.000000000000000000e+00 -1.769999999999999574e+00
5.109999999999996815e-06 0.000000000000000000e+00 1.770002399999999199e+00 -1.770000099999999854e+00
4.064000000000000392e-05 -1.769998600000000089e+00 -1.770002399999999199e+00 0.000000000000000000e+00
2.500000000000001136e-05 -1.770000500000000088e+00 1.770002399999999199e+00 0.000000000000000000e+00
9.899999999999996693e-06 0.000000000000000000e+00 1.769998600000000977e+00 -1.769998600000000089e+00
1.120000000000000119e-05 -1.770001399999999947e+00 0.000000000000000000e+00 -1.770002400000000087e+00
