# dx dy dz
-1.747000000000000108e+00 -2.860999999999999797e-06 1.747000000000000108e+00
-1.747999999999999998e+00 2.860999999999999797e-06 1.747999999999999998e+00
0.000000000000000000e+00 1.747000000000000108e+00 1.746999999999999886e+00
-9.999999999998898659e-04 1.747999999999999998e+00 -1.745999999999999996e+00
1.747999999999999998e+00 1.746999999999999886e+00 0.000000000000000000e+00
1.748282300000000067e+00 0.000000000000000000e+00 1.750000000000000444e+00
1.817000000000000256e-04 -1.749000000000000110e+00 1.746999999999999886e+00
1.499000000000000115e-04 1.745999999999999996e+00 1.747999999999999332e+00
-1.499000000000000115e-04 -1.745999999999999996e+00 -1.747999999999999332e+00
-1.748464000000000018e+00 -1.746999999999999886e+00 9.999999999994457767e-04
-1.000000000000111910e-03 -1.746833499999999928e+00 -1.748999999999999666e+00
-1.749000000000000110e+00 -5.935000000000000605e-04 1.746999999999999886e+00
-9.999999999998898659e-04 1.748427000000000175e+00 -1.745999999999999552e+00
0.000000000000000000e+00 1.747000000000000108e+00 -1.747000000000000330e+00
1.749000000000000110e+00 0.000000000000000000e+00 -1.748000000000000220e+00
-1.745999999999999996e+00 -1.748000000000000220e+00 0.000000000000000000e+00
-9.999999999998898659e-04 1.746999999999999886e+00 -1.749563999999999897e+00
0.000000000000000000e+00 -1.747999999999999776e+00 1.749563999999999897e+00
0.000000000000000000e+00 -1.746997000000000133e+00 1.748000000000000220e+00
0.000000000000000000e+00 1.745997000000000021e+00 1.747999999999999776e+00
1.748999999999999888e+00 -1.747166999999999915e+00 0.000000000000000000e+00
9.999999999998898659e-04 -1.747832999999999970e+00 -1.747999999999999776e+00
-9.999999999998898659e-04 1.747196999999999889e+00 1.747000000000000330e+00
0.000000000000000000e+00 1.746803000000000106e+00 1.746999999999999886e+00
1.749138999999999999e+00 1.747999999999999998e+00 9.999999999994457767e-04
6.459999999999998729e-04 -1.747000000000000108e+00 1.749000000000000554e+00
9.200000000000006783e-05 1.746000000000000218e+00 1.746999999999999886e+00
-1.749876999999999905e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.746717999999999993e+00 -1.748000000000000220e+00 0.000000000000000000e+00
1.747282000000000002e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.747282000000000002e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.809999999999999543e-04 -1.748420000000000085e+00 1.750000000000000000e+00
8.299999999999995749e-05 -1.746579999999999799e+00 1.740000000000000213e+00
5.999999999999929001e-06 -1.747999999999999998e+00 -1.740000000000000213e+00
1.747012000000000009e+00 0.000000000000000000e+00 1.740000000000000213e+00
1.000000000000111910e-03 -1.750000000000000444e+00 1.750000000000000000e+00
-1.748175000000000034e+00 -9.999999999994457767e-04 -1.750000000000000000e+00
1.746175000000000033e+00 1.748999999999999666e+00 0.000000000000000000e+00
-1.746902000000000177e+00 1.000000000000333955e-03 -1.740000000000000213e+00
-1.747098000000000040e+00 -1.748000000000000220e+00 -9.999999999999786837e-03
1.746163000000000132e+00 -1.748000000000000220e+00 0.000000000000000000e+00
1.745837000000000083e+00 -1.745999999999999552e+00 0.000000000000000000e+00
1.747000000000000108e+00 -9.999999999994457767e-04 1.750000000000000000e+00
1.748000000000000220e+00 1.748999999999998778e+00 0.000000000000000000e+00
1.746999999999999886e+00 1.000000000000333955e-03 1.750000000000000000e+00
0.000000000000000000e+00 -1.749999999999999112e+00 -1.740000000000000213e+00
-1.749000000000000554e+00 1.746999999999998998e+00 0.000000000000000000e+00
1.746999999999999886e+00 1.000000000000333955e-03 -1.750000000000000000e+00
0.000000000000000000e+00 1.748000000000000220e+00 1.740000000000000213e+00
1.750000000000000888e+00 -1.746000000000000441e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.748000000000000220e+00 1.750000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 1.750000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.750000000000000000e+00
-1.745000000000000995e+00 1.750000000000000000e+00 0.000000000000000000e+00
1.745000000000000995e+00 0.000000000000000000e+00 1.750000000000000000e+00
0.000000000000000000e+00 1.747999999999999332e+00 1.750000000000000000e+00
1.750000000000000000e+00 1.000000000001222134e-03 -1.750000000000000000e+00
0.000000000000000000e+00 1.748999999999999666e+00 1.750000000000000000e+00
1.750000000000000000e+00 1.000000000000333955e-03 1.739999999999998437e+00
-1.750000000000000000e+00 -1.751000000000001222e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.751000000000001222e+00 0.000000000000000000e+00
-1.750000000000000000e+00 -1.000000000000333955e-03 -1.739999999999998437e+00
-1.740000000000000213e+00 1.000000000000333955e-03 1.739999999999998437e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.739999999999998437e+00
0.000000000000000000e+00 1.745999999999999552e+00 1.739999999999998437e+00
-1.753000000000000114e+00 1.747999999999999998e+00 0.000000000000000000e+00
1.743000000000000327e+00 0.000000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.748493000000000075e+00 1.750000000000000000e+00
0.000000000000000000e+00 1.746507000000000032e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.746534000000000031e+00 1.750000000000000000e+00
-1.745000000000000995e+00 1.747534000000000143e+00 0.000000000000000000e+00
-1.745999999999999552e+00 1.746999999999999886e+00 0.000000000000000000e+00
-9.999999999994457767e-04 1.747999999999999776e+00 -1.750000000000000000e+00
9.999999999994457767e-04 -1.747999999999999776e+00 1.750000000000000000e+00
-1.748999999999999666e+00 -1.748999999999999888e+00 0.000000000000000000e+00
-1.747000000000000330e+00 9.999999999998898659e-04 -1.750000000000000000e+00
1.747000000000000330e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.000000000000333955e-03 -1.748660399999999893e+00 -1.750000000000000000e+00
-1.749000000000000554e+00 -7.696000000000000583e-04 1.750000000000000000e+00
-1.747999999999999776e+00 1.749430000000000041e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.745908000000000015e+00 1.750000000000000000e+00
-1.749000000000000110e+00 -1.747092000000000089e+00 0.000000000000000000e+00
-1.748899999999999899e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.748899999999999899e+00 0.000000000000000000e+00 -1.750000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.750000000000000000e+00
-1.747999999999999776e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.747275000000000134e+00 0.000000000000000000e+00 1.740000000000001990e+00
-1.748724999999999863e+00 -1.751000000000000334e+00 0.000000000000000000e+00
-1.745999999999999996e+00 0.000000000000000000e+00 1.750000000000000000e+00
-9.999999999998898659e-04 1.749000000000000554e+00 -1.740000000000001990e+00
1.748999999999999888e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.746000000000000218e+00 0.000000000000000000e+00 -1.750000000000000000e+00
1.747000000000000108e+00 1.749999999999999778e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.747999999999999998e+00 1.750000000000000000e+00
1.748026000000000080e+00 -1.746999999999999886e+00 0.000000000000000000e+00
-1.747025999999999968e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.747000000000000330e+00 1.000000000000333955e-03 -1.739999999999998437e+00
1.747000000000000330e+00 1.748999999999999666e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747999999999999998e+00 -1.750000000000000000e+00
1.748164999999999969e+00 1.747071999999999958e+00 0.000000000000000000e+00
6.459999999999998729e-04 1.746928000000000036e+00 -1.750000000000000000e+00
1.749189000000000105e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.747999999999999998e+00 -1.748417000000000110e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.748417000000000110e+00 1.750000000000000000e+00
-1.747000000000000108e+00 1.748000000000000220e+00 0.000000000000000000e+00
1.747000000000000108e+00 0.000000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.750000000000000000e+00
-1.747999999999999998e+00 0.000000000000000000e+00 1.739999999999998437e+00
-1.748563000000000089e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.746563000000000088e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.747999999999999776e+00 1.748999999999999666e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.745999999999999552e+00 -1.750000000000000000e+00
-1.749999999999999778e+00 -1.000000000000333955e-03 -1.750000000000000000e+00
-1.747226000000000168e+00 1.748999999999999666e+00 0.000000000000000000e+00
1.745226000000000166e+00 1.745999999999999552e+00 0.000000000000000000e+00
-1.746207000000000065e+00 1.000000000001222134e-03 -1.750000000000000000e+00
1.746207000000000065e+00 -1.000000000001222134e-03 1.750000000000000000e+00
1.745999999999999996e+00 0.000000000000000000e+00 -1.750000000000000000e+00
9.999999999998898659e-04 1.745000000000000995e+00 1.750000000000000000e+00
-1.747999999999999998e+00 -1.742000000000000881e+00 0.000000000000000000e+00
-9.999999999998898659e-04 -1.747999999999999332e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.750000000000000000e+00
1.747000000000000108e+00 1.743000000000000327e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746000000000000441e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.745999999999999552e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.748000000000000220e+00 1.750000000000000000e+00
-1.747000000000000108e+00 -1.746999999999999886e+00 0.000000000000000000e+00
-1.000000000000111910e-03 -1.747000000000000108e+00 1.750000000000000000e+00
-1.748280000000000056e+00 1.745999999999999774e+00 0.000000000000000000e+00
-1.747719999999999940e+00 -1.746999999999999886e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.750000000000000000e+00
0.000000000000000000e+00 1.746000000000000441e+00 -1.750000000000000000e+00
-9.999999999998898659e-04 -1.747000000000000330e+00 -1.750000000000000000e+00
9.999999999998898659e-04 -1.746999999999999886e+00 1.750000000000000000e+00
-9.999999999998898659e-04 1.746999999999999886e+00 -1.750000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 1.750000000000000000e+00
0.000000000000000000e+00 -1.748999999999999888e+00 -1.750000000000000000e+00
1.747999999999999776e+00 -1.747724999999999973e+00 0.000000000000000000e+00
-1.747999999999999776e+00 1.747724999999999973e+00 0.000000000000000000e+00
-1.747999999999999776e+00 -1.000000000000111910e-03 -1.750000000000000000e+00
-1.747000000000000774e+00 1.749000000000000110e+00 0.000000000000000000e+00
-9.999999999994457767e-04 1.748000000000000220e+00 -1.739999999999998437e+00
0.000000000000000000e+00 1.745999999999999552e+00 1.739999999999998437e+00
0.000000000000000000e+00 -1.747999999999999332e+00 1.750000000000000000e+00
0.000000000000000000e+00 1.745999999999999552e+00 1.750000000000000000e+00
-1.750000000000000888e+00 -1.746999999999999886e+00 0.000000000000000000e+00
-1.747999999999999332e+00 -1.745999999999999996e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747000000000000330e+00 -1.750000000000000000e+00
-1.750000000000000000e+00 -1.745000000000000551e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.747000000000000330e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.747000000000000330e+00 1.740000000000001990e+00
0.000000000000000000e+00 -1.747999999999999998e+00 1.750000000000000000e+00
1.749000000000000554e+00 1.747999999999999998e+00 0.000000000000000000e+00
9.999999999994457767e-04 -1.746999999999999886e+00 1.750000000000000000e+00
-1.750000000000000000e+00 -1.746423000000000059e+00 0.000000000000000000e+00
-1.750000000000000000e+00 -1.748577000000000048e+00 0.000000000000000000e+00
-1.740000000000000213e+00 -1.745999999999999996e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.745000000000000107e+00 -1.750000000000000000e+00
-1.750000000000000000e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.749999999999998224e+00 -1.745000000000000107e+00 0.000000000000000000e+00
1.749999999999998224e+00 -1.748000000000000220e+00 0.000000000000000000e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.740000000000001990e+00
-1.750000000000000000e+00 0.000000000000000000e+00 1.740000000000001990e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.740000000000001990e+00
1.740000000000000213e+00 -1.748999999999999666e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.745999999999999552e+00 0.000000000000000000e+00
