# time Ni NiV
0.000000000000000000e+00 1.430355848415563359e-14 1.392100061678018088e-14
4.693999999999999992e-13 2.025530367095604127e-03 5.718838349959291179e-08
1.130999999999999927e-12 4.467072407607801561e-03 7.659602659913056534e-08
2.462999999999999905e-12 6.814433499290967026e-03 3.140585541368721236e-08
2.742999999999999924e-12 5.239241338859603955e-03 6.671508225470768282e-08
2.751999999999999987e-12 1.159847774923670853e-02 3.653956704638331830e-08
4.152000000000000080e-12 1.408244727926175922e-02 7.402913645707189330e-08
4.843000000000000265e-12 1.693186373603437420e-02 7.410750398385345262e-08
5.377999999999999904e-12 1.888157972425562672e-02 8.365076553718369631e-08
6.229000000000000216e-12 1.693419017990964795e-02 7.256012252833410267e-08
6.534999999999999922e-12 1.952422622302954838e-02 8.862040854603325784e-08
6.558000000000000127e-12 1.942834036120317728e-02 4.988381779226826178e-09
8.496999999999999842e-12 2.150454080251611860e-02 6.427075743285201968e-08
1.048000000000000058e-11 1.942798820803214727e-02 4.374356634063032442e-09
1.052999999999999976e-11 2.150454083027401181e-02 6.426740858329449551e-08
1.128000000000000040e-11 2.399561769100201289e-02 9.922326850178544857e-08
1.154999999999999986e-11 2.617701126933601533e-02 1.172066899731173306e-07
1.182999999999999947e-11 2.876050969124654966e-02 1.108015114849494719e-07
1.251000000000000061e-11 3.121337386221509011e-02 2.993638002537512804e-08
1.252000000000000077e-11 3.319957693293964368e-02 8.786143528644619885e-08
1.337999999999999994e-11 3.587654377017835544e-02 1.119321614128240998e-07
1.408999999999999994e-11 3.319957663785959995e-02 8.785327924312997362e-08
1.637999999999999927e-11 3.587658938694197885e-02 1.115865137719298302e-07
1.670000000000000114e-11 3.874937498337301112e-02 1.126771475772395608e-07
1.721999999999999973e-11 3.865577284395582680e-02 4.802940033224655061e-08
1.761999999999999964e-11 4.079461091299328712e-02 9.529809891942241670e-08
1.826999999999999869e-11 4.318204129793858093e-02 1.198349690513894963e-07
1.945999999999999988e-11 4.537498186819867441e-02 4.983080008150911406e-08
1.963999999999999952e-11 4.579906765780809852e-02 3.402952864229157380e-08
2.032999999999999920e-11 4.790743373464477484e-02 7.562322734047503554e-08
2.369999999999999958e-11 4.842889115748886392e-02 1.346369884257102784e-08
2.525000000000000005e-11 5.011852553543128669e-02 8.319106852740257854e-08
2.549000000000000064e-11 4.842889170243429992e-02 1.346008183900015044e-08
2.749999999999999874e-11 5.029978151994773938e-02 8.001280379832323561e-08
2.846000000000000111e-11 5.265800143586281401e-02 4.630302500621021971e-08
2.893000000000000052e-11 5.484063077723334845e-02 7.609592302515136674e-08
2.909999999999999838e-11 5.265799815019936436e-02 4.629906155022513752e-08
2.953000000000000039e-11 5.517302704095292110e-02 7.271681902577241386e-08
3.012000000000000171e-11 5.265799769791539714e-02 4.629490792190656237e-08
3.056999999999999757e-11 5.484038529274628399e-02 1.045273549573047725e-07
