# dx dy dz
-1.747000000000000108e+00 -1.747000000000000108e+00 4.767999999999999814e-07
1.745381000000000071e+00 -1.745999999999999774e+00 1.430199999999999876e-06
1.746619000000000144e+00 0.000000000000000000e+00 1.748998093000000198e+00
9.999999999998898659e-04 1.747999999999999776e+00 1.747999999999999776e+00
-1.748855999999999966e+00 1.000000000000111910e-03 -1.745999999999999996e+00
-4.269999999999998623e-04 -1.747999999999999998e+00 -1.747118999999999867e+00
-1.748717000000000077e+00 -9.999999999998898659e-04 -1.746881000000000128e+00
-9.999999999998898659e-04 1.747999999999999776e+00 -1.747000000000000108e+00
-1.747999999999999998e+00 1.000000000000111910e-03 1.746000000000000218e+00
-1.749000000000000110e+00 -1.750000000000000222e+00 0.000000000000000000e+00
1.745999999999999996e+00 -1.745999999999999996e+00 -1.000000000000111910e-03
1.747999999999999998e+00 -9.999999999994457767e-04 1.749499000000000137e+00
-1.745999999999999774e+00 0.000000000000000000e+00 1.746500999999999859e+00
0.000000000000000000e+00 -1.749000000000000554e+00 1.747000000000000330e+00
1.748999999999999888e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.747429999999999817e+00 0.000000000000000000e+00 -1.749000000000000110e+00
-1.745429999999999815e+00 0.000000000000000000e+00 -1.746979000000000060e+00
0.000000000000000000e+00 1.748000000000000220e+00 1.746979000000000060e+00
0.000000000000000000e+00 -1.745999999999999552e+00 1.746999999999999886e+00
1.747862999999999944e+00 0.000000000000000000e+00 1.745999999999999996e+00
-1.746863000000000055e+00 -1.745000000000000995e+00 1.000000000000333955e-03
-1.746999999999999886e+00 0.000000000000000000e+00 1.747999999999999332e+00
-1.000000000000333955e-03 1.743999999999999773e+00 1.748000000000001108e+00
-1.748999999999999666e+00 -1.743999999999999773e+00 0.000000000000000000e+00
1.748999999999999666e+00 1.743999999999999773e+00 0.000000000000000000e+00
-1.748000000000000220e+00 1.748000000000000220e+00 0.000000000000000000e+00
-9.999999999994457767e-04 1.747000000000000774e+00 1.750999999999999446e+00
-1.749000000000000554e+00 0.000000000000000000e+00 1.750000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.748999999999999666e+00 -1.746999999999999886e+00
0.000000000000000000e+00 1.747999999999999998e+00 -1.746999999999999886e+00
1.748000000000000220e+00 1.746755000000000058e+00 -1.000000000000333955e-03
1.000000000000333955e-03 -1.746755000000000058e+00 -1.748999999999999666e+00
1.747999999999999332e+00 1.746474000000000082e+00 -1.000000000000333955e-03
0.000000000000000000e+00 1.746526000000000023e+00 -1.749000000000000110e+00
1.749000000000000554e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.745000000000000107e+00 1.745999999999999996e+00 0.000000000000000000e+00
1.745999999999999996e+00 1.000000000000333955e-03 1.749000000000000110e+00
-1.745999999999999996e+00 0.000000000000000000e+00 1.746999999999999886e+00
0.000000000000000000e+00 -1.749000000000000110e+00 1.748000000000000220e+00
-1.748000000000000220e+00 -1.000000000000333955e-03 1.750000000000000000e+00
-1.999999999999779732e-03 -1.748999999999999888e+00 -1.750000000000000000e+00
1.748999999999999666e+00 -1.747263999999999928e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746736000000000066e+00 -1.748000000000000220e+00
-1.747999999999999332e+00 -9.999999999998898659e-04 1.745999999999999552e+00
-1.748000000000001108e+00 -1.748000000000000220e+00 0.000000000000000000e+00
-1.750999999999999446e+00 -9.999999999998898659e-04 -1.748999999999999666e+00
-1.740000000000000213e+00 1.747999999999999998e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.744999999999999885e+00 1.748000000000000220e+00
1.750000000000000000e+00 1.746999999999999886e+00 9.999999999994457767e-04
0.000000000000000000e+00 -1.748000000000000220e+00 -1.751999999999999780e+00
1.745000000000000995e+00 0.000000000000000000e+00 1.748000000000000220e+00
9.999999999994457767e-04 -1.748999999999999666e+00 -1.746999999999999886e+00
1.748000000000000220e+00 -1.000000000000333955e-03 -1.746999999999999886e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.748000000000000220e+00
1.748999999999999666e+00 -1.746999999999999886e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 -1.749000000000000554e+00
1.750000000000000000e+00 1.746999999999999886e+00 -9.999999999994457767e-04
