# dx dy dz
1.747000000000000108e+00 1.334999999999999924e-05 -1.747000000000000108e+00
-1.745373000000000063e+00 1.910000000000000348e-06 -1.745999999999999774e+00
-2.210000000000000592e-04 -1.749015260000000183e+00 -1.747000000000000330e+00
-1.748406000000000127e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.746403000000000150e+00 1.748560900000000196e+00 0.000000000000000000e+00
1.745597000000000065e+00 1.746439099999999911e+00 0.000000000000000000e+00
-1.747497000000000078e+00 1.748000000000000220e+00 0.000000000000000000e+00
1.747497000000000078e+00 -1.748000000000000220e+00 0.000000000000000000e+00
9.999999999998898659e-04 -1.746499199999999918e+00 1.748999999999999666e+00
0.000000000000000000e+00 -1.745500800000000075e+00 -1.745999999999999552e+00
-1.749057000000000084e+00 -1.000000000000111910e-03 1.745999999999999552e+00
-1.746942999999999913e+00 0.000000000000000000e+00 -1.744999999999999218e+00
1.747157999999999989e+00 0.000000000000000000e+00 -1.748000000000000220e+00
8.149999999999997524e-04 1.748149000000000175e+00 -1.749000000000000554e+00
1.751027000000000111e+00 -1.748149000000000175e+00 0.000000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 1.750000000000000000e+00
-1.746749000000000107e+00 0.000000000000000000e+00 -1.750000000000000000e+00
1.745748999999999995e+00 0.000000000000000000e+00 -1.740000000000000213e+00
1.000000000000111910e-03 1.748126000000000069e+00 1.740000000000000213e+00
1.749000000000000110e+00 5.709999999999998931e-04 -1.740000000000000213e+00
-1.749000000000000110e+00 -5.699999999999999772e-04 1.740000000000000213e+00
-1.748973110000000108e+00 7.659999999999999708e-04 -1.740000000000000213e+00
-7.381900000000000050e-04 1.749106999999999967e+00 1.740000000000000213e+00
1.748711300000000080e+00 0.000000000000000000e+00 -1.740000000000000213e+00
1.746000000000000218e+00 1.000000000000111910e-03 1.740000000000000213e+00
9.999999999998898659e-04 1.747999999999999998e+00 1.750000000000000000e+00
0.000000000000000000e+00 -1.745000000000000107e+00 1.746000000000000441e+00
0.000000000000000000e+00 -1.748023999999999800e+00 -1.746000000000000441e+00
-1.747000000000000108e+00 1.747023999999999910e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.750000000000000000e+00
-1.748964900000000044e+00 1.747000000000000330e+00 0.000000000000000000e+00
-1.749035099999999954e+00 0.000000000000000000e+00 1.750000000000000000e+00
1.746343999999999896e+00 0.000000000000000000e+00 1.745000000000000995e+00
1.746656000000000208e+00 0.000000000000000000e+00 -1.745000000000000995e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.746000000000000441e+00
-1.749571000000000209e+00 0.000000000000000000e+00 1.748000000000000220e+00
-1.747428999999999899e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.748572000000000015e+00 1.747999999999999332e+00 0.000000000000000000e+00
