# dx dy dz
-1.747000000000000108e+00 -1.747000000000000108e+00 3.814999999999999896e-06
0.000000000000000000e+00 -1.747000000000000108e+00 1.748996185000000203e+00
0.000000000000000000e+00 1.745000000000000107e+00 1.745999999999999996e+00
-1.748999999999999888e+00 0.000000000000000000e+00 1.746999999999999886e+00
-1.747999999999999776e+00 -1.747999999999999776e+00 1.000000000000333955e-03
-1.746000000000000441e+00 -1.746999999999999886e+00 0.000000000000000000e+00
-1.747999999999999332e+00 1.747999999999999776e+00 0.000000000000000000e+00
-1.752000000000000668e+00 0.000000000000000000e+00 -1.748000000000000220e+00
-1.740000000000000213e+00 0.000000000000000000e+00 -1.747999999999999998e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.746809500000000126e+00
0.000000000000000000e+00 1.748370600000000108e+00 -1.748190499999999981e+00
-1.750000000000000000e+00 1.909999999999997637e-05 -1.747000000000000108e+00
-1.750000000000000000e+00 -7.699999999999916113e-06 1.745000000000000107e+00
-1.739999999999998437e+00 -1.749381999999999993e+00 9.999999999998898659e-04
0.000000000000000000e+00 1.747789000000000037e+00 1.749049290000000090e+00
-1.750000000000000000e+00 1.747211000000000070e+00 9.212099999999999976e-04
0.000000000000000000e+00 -1.746042000000000094e+00 -1.748970499999999983e+00
-1.750000000000000000e+00 -1.746958000000000011e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.746958000000000011e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746042000000000094e+00 1.746494999999999909e+00
-1.750000000000000000e+00 0.000000000000000000e+00 1.748505000000000198e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.748507000000000033e+00
-1.750000000000000000e+00 0.000000000000000000e+00 1.748507000000000033e+00
0.000000000000000000e+00 1.747999999999999776e+00 1.745999999999999774e+00
-1.750000000000000000e+00 -1.745999999999999774e+00 1.000000000000333955e-03
1.750000000000000000e+00 1.745999999999999774e+00 -1.000000000000333955e-03
1.750000000000000000e+00 1.000000000000333955e-03 1.747000000000000330e+00
-1.750000000000000000e+00 -1.000000000000333955e-03 -1.747000000000000330e+00
1.750000000000000000e+00 1.000000000000333955e-03 -1.746999999999999886e+00
1.739999999999998437e+00 0.000000000000000000e+00 -1.746202400000000043e+00
0.000000000000000000e+00 1.749000000000000110e+00 -1.746797600000000061e+00
1.750000000000000000e+00 1.748999999999999666e+00 -9.999999999998898659e-04
-1.739999999999998437e+00 0.000000000000000000e+00 1.748728400000000072e+00
1.739999999999998437e+00 0.000000000000000000e+00 1.746271600000000035e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.747101300000000190e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.746898700000000026e+00
-1.750000000000000000e+00 0.000000000000000000e+00 -1.745999999999999774e+00
-1.750000000000000000e+00 1.748999999999999666e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 1.748999999999999888e+00
1.750000000000000000e+00 1.748000000000001108e+00 0.000000000000000000e+00
-1.740000000000000213e+00 0.000000000000000000e+00 1.748393000000000086e+00
-1.749999999999998224e+00 0.000000000000000000e+00 -1.745393000000000194e+00
1.749999999999998224e+00 -1.749000000000000554e+00 -9.999999999998898659e-04
-1.749999999999998224e+00 1.749000000000000554e+00 9.999999999998898659e-04
1.749999999999998224e+00 1.747999999999999332e+00 0.000000000000000000e+00
1.740000000000000213e+00 0.000000000000000000e+00 1.748701000000000061e+00
-1.740000000000000213e+00 -1.746999999999999886e+00 8.259999999999994777e-04
-1.749999999999998224e+00 -9.999999999994457767e-04 1.748472999999999944e+00
1.749999999999998224e+00 1.747999999999999332e+00 1.000000000000111910e-03
-1.749999999999998224e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.740000000000001990e+00 0.000000000000000000e+00 -1.749322999999999961e+00
1.740000000000001990e+00 -1.750000000000000000e+00 -7.660000000000010550e-04
0.000000000000000000e+00 -1.747999999999999332e+00 -1.747910999999999992e+00
-1.750000000000000000e+00 1.747999999999999332e+00 -1.000000000000111910e-03
0.000000000000000000e+00 1.750000000000000000e+00 -1.749000000000000110e+00
-1.750000000000000000e+00 1.740000000000000213e+00 -9.999999999998898659e-04
-1.740000000000001990e+00 0.000000000000000000e+00 -1.747999999999999776e+00
1.740000000000001990e+00 1.750000000000000000e+00 -1.000000000000333955e-03
0.000000000000000000e+00 1.750000000000000000e+00 -1.748999999999999666e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.745999999999999552e+00
0.000000000000000000e+00 1.739999999999998437e+00 1.746999999999998998e+00
0.000000000000000000e+00 -1.739999999999998437e+00 1.747000000000000774e+00
1.750000000000000000e+00 -1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.747000000000000774e+00
-1.740000000000001990e+00 -1.740000000000000213e+00 0.000000000000000000e+00
-1.750000000000000000e+00 0.000000000000000000e+00 1.748000000000000220e+00
0.000000000000000000e+00 1.740000000000000213e+00 1.748000000000000220e+00
-1.750000000000000000e+00 -1.740000000000000213e+00 9.999999999998898659e-04
0.000000000000000000e+00 -1.750000000000000000e+00 1.747000000000000108e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.747586000000000084e+00
1.750000000000000000e+00 0.000000000000000000e+00 1.747413999999999801e+00
1.740000000000001990e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.740000000000001990e+00 0.000000000000000000e+00 1.748000000000000220e+00
-1.750000000000000000e+00 1.750000000000000000e+00 9.999999999998898659e-04
