# bin_edges hist err
5.907837911587943396e-08 5.849250389687136220e+01 1.563277923404516301e+01
1.068000432514575467e-07 4.622312628683937774e+00 3.268468604506628239e+00
1.930697728883249708e-07 1.406303792167978202e+02 1.340858054946375866e+01
3.490254878959579243e-07 2.234758965005815980e+02 1.257150136507003602e+01
6.309573444801929638e-07 4.530115842817095881e+02 1.331235922086726653e+01
1.140624923851320228e-06 8.229704029939665588e+02 1.334507607832076914e+01
2.061986009502219260e-06 3.130305521983505628e+02 6.121401713082311957e+00
3.727593720314938057e-06 1.100798191021334105e+03 8.537681357895186451e+00
6.738627168030940877e-06 6.811595616960511279e+02 4.995041359697758310e+00
1.218187912010114744e-05 6.981338838518348666e+02 3.761080161533979727e+00
2.202201949987373474e-05 7.591673210275569090e+02 2.917027714938722927e+00
3.981071705534969458e-05 6.785235531281900876e+02 2.051081124826596103e+00
7.196856730011514085e-05 6.920133699592119001e+02 1.540586856181046738e+00
1.301025216910830151e-04 6.363502513660312161e+02 1.098767049524629336e+00
2.351952635070956471e-04 5.776080572366205388e+02 7.785790433757440177e-01
4.251786303382885782e-04 4.963962018506921936e+02 5.368202436608305872e-01
7.686246100397730154e-04 3.180345419481871545e+02 3.195805774441900504e-01
1.389495494373136101e-03 1.421527212884718097e+02 1.589093282449413891e-01
2.511886431509576835e-03 4.956586781644239181e+01 6.978976426730398863e-02
4.540909610972469757e-03 1.436282986406678752e+01 2.794145089534470078e-02
8.208914159638244779e-03 4.026563296615585763e+00 1.100334632313536461e-02
1.483981788967563172e-02 1.105150463716338738e+00 4.287427543295274125e-03
2.682695795279721809e-02 3.032333695357112835e-01 1.670333363410310933e-03
4.849693428528190769e-02 7.453258480513054451e-02 6.159086773940080457e-04
8.767123872968668463e-02 1.645896101590927155e-02 2.152647955751945676e-04
1.584893192461110933e-01 4.022769554401716199e-03 7.915219291328298105e-05
2.865120269663776198e-01 1.886696336317611879e-04 1.274911236139177803e-05
5.179474679231201861e-01 7.205544842750144984e-04 1.853066179230703482e-05
9.363292088239397737e-01 1.737231084241121128e-04 6.767291503637071879e-06
1.692666615037872635e+00 4.374723152327545880e-07 2.525747589626397022e-07
