# bin_edges hist err
5.945570708544394801e-08 9.398866642069997397e+02 1.974011723113986250e+01
1.077105056036769092e-07 1.503574047206907380e+02 5.866001045980847373e+00
1.951293422635962260e-07 1.645909755128208872e+03 1.441950915877295358e+01
3.534981105030109478e-07 2.794220018601677111e+03 1.395871722393409620e+01
6.404004271197283230e-07 6.080132280700391675e+03 1.529816939290323674e+01
1.160155301739971458e-06 1.397539927173202341e+04 1.723188571226510035e+01
2.101748011332487029e-06 1.427450286541503010e+04 1.293894692425508985e+01
3.807546021222368109e-06 1.238818350625903076e+04 8.955503175858474663e+00
6.897785379387658029e-06 1.560870253156781837e+04 7.468567684653088179e+00
1.249609141291986705e-05 8.619698229500900197e+03 4.123516075400798009e+00
2.263803409521446413e-05 8.730847348964187404e+03 3.083312904696675183e+00
4.101127070551304339e-05 8.244493157429220446e+03 2.226071584424063499e+00
7.429639507594950265e-05 2.993826480821121550e+03 9.966397387192792445e-01
1.345960324155364384e-04 4.200084803556194970e+02 2.773458415216134010e-01
2.438354098268826614e-04 1.491047785164814741e+02 1.227739282872485765e-01
4.417344703140064317e-04 6.147172804590822182e+01 5.856873225900253999e-02
8.002502278161052448e-04 2.024129887730433808e+01 2.496979883131513270e-02
1.449740670372631464e-03 7.205337483829543643e+00 1.106855073751519293e-02
2.626363527653329932e-03 2.432863708930144142e+00 4.778485016776566098e-03
4.757944314009414019e-03 6.777491568618089213e-01 1.873844608439099828e-03
8.619535664753033219e-03 2.276733402265138095e-01 8.069059390766261533e-04
1.561523006000496532e-02 4.712562354959015654e-02 2.727489699968903844e-04
2.828869434625966642e-02 2.034571224052874813e-02 1.331492594065032448e-04
5.124805876960925738e-02 2.435756069849645458e-03 3.422842729880246597e-05
9.284145445194744162e-02 1.344526224335440383e-03 1.889393551786972797e-05
5.519954321281572707e-01 1.130695681075004664e-04 2.247055931701782006e-06
