# dx dy dz
1.747000000000000108e+00 -1.747000000000000108e+00 0.000000000000000000e+00
1.747999999999999998e+00 -9.999999999998898659e-04 -1.749000000000000110e+00
1.746999999999999886e+00 1.748713900000000043e+00 0.000000000000000000e+00
-1.745000000000000107e+00 1.747286099999999953e+00 0.000000000000000000e+00
1.746999999999999886e+00 1.747999999999999998e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -1.747999999999999998e+00 0.000000000000000000e+00
-1.747999999999999776e+00 0.000000000000000000e+00 1.749514200000000130e+00
1.747999999999999776e+00 0.000000000000000000e+00 -1.749514200000000130e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.749000000000000110e+00
1.745000000000000107e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.748000000000000220e+00 -1.748994299999999891e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746994299999999889e+00 -1.748000000000000220e+00
1.750000000000000000e+00 -1.747738000000000014e+00 -9.999999999994457767e-04
1.746999999999999886e+00 3.909999999999998546e-04 -1.748000000000001108e+00
1.750000000000000000e+00 -6.999999999999844888e-06 -1.747999999999999332e+00
-1.750999999999999446e+00 1.899999999999998478e-04 1.749000000000000554e+00
9.999999999994457767e-04 1.747163999999999939e+00 -1.749000000000000554e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.740000000000000213e+00
0.000000000000000000e+00 -1.748999999999999888e+00 -1.750000000000000000e+00
1.750000000000000000e+00 -1.746073999999999904e+00 0.000000000000000000e+00
-1.750000000000000000e+00 -5.860000000000001492e-04 -1.750000000000000000e+00
-1.746000000000000441e+00 1.748660000000000103e+00 0.000000000000000000e+00
-9.999999999994457767e-04 -1.746685199999999938e+00 1.750000000000000000e+00
1.750000000000000000e+00 1.365999999999999593e-04 1.740000000000000213e+00
1.746999999999999886e+00 -1.748451400000000211e+00 0.000000000000000000e+00
-1.747999999999999332e+00 1.747786000000000062e+00 0.000000000000000000e+00
9.999999999994457767e-04 -1.746785999999999950e+00 1.750000000000000000e+00
0.000000000000000000e+00 -1.748999999999999888e+00 1.749000000000000554e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.746999999999999886e+00
0.000000000000000000e+00 -1.749000000000000554e+00 1.746999999999999886e+00
1.750000000000000000e+00 1.747000000000000330e+00 9.999999999994457767e-04
0.000000000000000000e+00 -1.747000000000000330e+00 1.748000000000000220e+00
0.000000000000000000e+00 1.747000000000000330e+00 -1.748000000000000220e+00
0.000000000000000000e+00 1.747000000000000108e+00 -1.747999999999999332e+00
1.750000000000000000e+00 1.747260000000000035e+00 -1.000000000000333955e-03
1.750000000000000000e+00 2.279999999999999041e-04 1.748999999999999666e+00
-1.750000000000000000e+00 4.020000000000004473e-04 1.747000000000000330e+00
0.000000000000000000e+00 -1.748889999999999834e+00 -1.747000000000000330e+00
0.000000000000000000e+00 1.748889999999999834e+00 1.747000000000000330e+00
-1.740000000000000213e+00 1.749110000000000165e+00 0.000000000000000000e+00
-9.999999999999786837e-03 -1.746840000000000170e+00 -1.749000000000000110e+00
