step time ezz temp pe pxx pyy szz vol
0 0 0 2133 -6106.54554814351 27066.52416078 27646.1378577872 -2.71904537925119 14788.7980023657
10 0.05 0 1817.89611231206 -6050.69196518605 36396.2617692454 36888.21154694 -3.6602388958108 14788.891242681
20 0.1 0 1057.52114359455 -5915.83670938171 64361.5704628773 64572.0898232822 -6.50894079416853 14789.2330215254
30 0.15 0 517.786003077384 -5820.10846604812 83775.0547759933 83909.944047829 -8.5378850487179 14789.9874412178
40 0.2 0 589.852003681992 -5832.90258565831 76943.9446410547 77058.600032147 -7.90662929637874 14791.2703173128
50 0.25 0 875.365479545445 -5883.40609461948 60808.5516572258 60251.0056373538 -6.24830545176604 14793.0461829343
60 0.3 0 997.460065332183 -5904.77664723224 56469.7258075791 53799.8759766121 -5.71100581233929 14795.2186304256
70 0.35 0 966.553264579795 -5898.9609451009 60883.175413133 55304.2059139606 -6.05201993469223 14797.7491749815
80 0.4 0 951.84559593864 -5896.01017338265 63833.5253667078 56910.5056268397 -6.26444817426015 14800.6515083974
90 0.45 0 1035.4371839725 -5910.4437927077 60608.8462684592 55419.1072700159 -5.87383765120707 14803.9365332233
100 0.5 0 1161.40612803879 -5932.29312529637 54101.331401754 52527.3698946239 -5.17699512922605 14807.5858299196
110 0.55 0 1233.4270992097 -5944.49274228155 49780.5432311781 51487.5184360354 -4.76816152964263 14811.5655183046
120 0.6 0 1187.46824241877 -5935.7565225799 50571.6188625495 53937.2893763336 -4.96177717121251 14815.8554604773
130 0.65 0 1067.19038248033 -5913.90522919648 55213.5987394078 58418.6301735528 -5.5617437431405 14820.4650224364
140 0.7 0 995.360209369084 -5900.72545184622 58316.2820588605 60004.4406455144 -5.95123104089146 14825.4227606695
150 0.75 0 1038.09998065832 -5907.87811855738 56068.2413103479 55966.5064664819 -5.75719052204062 14830.7440713381
160 0.8 0 1133.61049939384 -5924.3359992705 51508.1007773912 50061.4944751297 -5.23977848690536 14836.4116581604
170 0.85 0 1173.91755563734 -5930.96260405864 49726.2344549911 47439.2912961711 -4.88132972757399 14842.3930704501
180 0.9 0 1122.28963742623 -5921.31406683119 52115.1522910073 49538.8744285437 -4.93587311673232 14848.6707355998
190 0.95 0 1043.6664674722 -5906.95675073882 55106.5995645147 52810.5747652533 -5.19280181506365 14855.2525390133
200 1 0 1022.58365286236 -5902.86367839863 55113.9596269775 53171.0706377424 -5.2202834985735 14862.1540817907
210 1.05 0 1070.36239294273 -5910.98304886771 51876.0466853951 50685.9614961622 -4.86108072584114 14869.3749401312
