# bin_edges hist err
5.907837911587943396e-08 9.239197242406218891e+01 1.715675856413107780e+01
1.930697728883249708e-07 1.559805722038427689e+02 1.233134697251232126e+01
3.490254878959579243e-07 2.345832108295652745e+02 1.124740407373852946e+01
6.309573444801929638e-07 5.620121579303329327e+02 1.294807664404232739e+01
1.140624923851320228e-06 1.046026547695172439e+03 1.313809297659050124e+01
2.061986009502219260e-06 3.871215700019561723e+02 5.944471294186599586e+00
3.727593720314938057e-06 9.589237489147847100e+02 6.958412295268086467e+00
6.738627168030940877e-06 7.539255281732396270e+02 4.588924540588488199e+00
1.218187912010114744e-05 8.295371523838214216e+02 3.580083730749373583e+00
2.202201949987373474e-05 7.749542688483579695e+02 2.573604884541071947e+00
3.981071705534969458e-05 7.287952341167508621e+02 1.856244449720468648e+00
7.196856730011514085e-05 7.391812972017771699e+02 1.390389445777794108e+00
1.301025216910830151e-04 6.541972219563374438e+02 9.728455501739543543e-01
2.351952635070956471e-04 6.084728759688680384e+02 6.978124796498099691e-01
4.251786303382885782e-04 5.179255872208717619e+02 4.788289229017493875e-01
7.686246100397730154e-04 3.236604694064834007e+02 2.815270263566836961e-01
1.389495494373136101e-03 1.334198755216610550e+02 1.344355413209324668e-01
2.511886431509576835e-03 4.484924011805200905e+01 5.797088770006660757e-02
4.540909610972469757e-03 1.331299771827877443e+01 2.349085944585216357e-02
8.208914159638244779e-03 3.851766421548397101e+00 9.397655495801402956e-03
1.483981788967563172e-02 1.083886690647828166e+00 3.707746743683633817e-03
2.682695795279721809e-02 2.952288494432376842e-01 1.439216365708216637e-03
4.849693428528190769e-02 7.184621079042521896e-02 5.280526146070434190e-04
8.767123872968668463e-02 1.637424995924898624e-02 1.874927774415804731e-04
1.584893192461110933e-01 3.824024657288743051e-03 6.738957975450127094e-05
2.865120269663776198e-01 3.179562137651933073e-04 1.445255517114514971e-05
5.179474679231201861e-01 6.701006121574981655e-04 1.560484848756556590e-05
9.363292088239397737e-01 1.984053567432343679e-04 6.315312086681745822e-06
1.692666615037872635e+00 4.447883207307366421e-07 2.223941603653683210e-07
