# bin_edges hist err
5.907837911587943396e-08 1.063943486396449742e+02 2.218475526557970312e+01
1.930697728883249708e-07 1.741045500973082198e+02 1.569847860801775496e+01
3.490254878959579243e-07 2.411642169003325193e+02 1.374160658969952564e+01
6.309573444801929638e-07 6.999397401596409054e+02 1.741165180911897536e+01
1.140624923851320228e-06 1.534122149206672020e+03 1.917203394607954792e+01
2.061986009502219260e-06 4.282235418779171141e+02 7.533591375652816780e+00
3.727593720314938057e-06 1.200234020377244860e+03 9.380550554606431390e+00
6.738627168030940877e-06 8.051853870783126013e+02 5.714416297369839803e+00
1.218187912010114744e-05 8.248949401317112233e+02 4.301815942598554265e+00
2.202201949987373474e-05 6.912464940478258768e+02 2.928852813011239231e+00
3.981071705534969458e-05 7.341140506333929352e+02 2.244871136063879113e+00
7.196856730011514085e-05 6.660487650625169636e+02 1.590344579174319817e+00
1.301025216910830151e-04 6.067614509260640716e+02 1.128952790035103071e+00
2.351952635070956471e-04 5.643587344347254202e+02 8.097910778881856064e-01
4.251786303382885782e-04 4.936739233348478706e+02 5.633055462954766890e-01
7.686246100397730154e-04 3.213574692802222899e+02 3.380233520831804062e-01
1.389495494373136101e-03 1.436285760619391567e+02 1.680743745382587140e-01
2.511886431509576835e-03 4.921121940027286712e+01 7.317145837521257801e-02
4.540909610972469757e-03 1.452669860078510489e+01 2.956798179449666650e-02
8.208914159638244779e-03 4.082771733230891265e+00 1.165854464883689379e-02
1.483981788967563172e-02 1.122590683590567906e+00 4.546802382406917725e-03
2.682695795279721809e-02 3.053462353636002269e-01 1.763681739581199684e-03
4.849693428528190769e-02 7.584340158566939272e-02 6.537495551617186979e-04
8.767123872968668463e-02 1.677979043142180035e-02 2.287043065634970925e-04
1.584893192461110933e-01 3.831451655802443207e-03 8.128142760117691593e-05
2.865120269663776198e-01 2.127067644342005434e-04 1.424389848699861534e-05
5.179474679231201861e-01 7.196941151829458613e-04 1.948681070288844650e-05
9.363292088239397737e-01 1.745387687819629640e-04 7.137421028846199566e-06
1.692666615037872635e+00 9.687218985215211083e-07 3.954790590063188322e-07
