# bin_edges hist err
5.945570708544394801e-08 1.055736189485024170e+03 1.840312041522928865e+01
1.077105056036769092e-07 1.928372325875183151e+02 5.843552502652070046e+00
1.951293422635962260e-07 1.874277393605641691e+03 1.353524685170893349e+01
3.534981105030109478e-07 3.392546356362996903e+03 1.352944197719392783e+01
6.404004271197283230e-07 6.533244016893340813e+03 1.394919581342288062e+01
1.160155301739971458e-06 1.348485931343744778e+04 1.488934808175828373e+01
2.101748011332487029e-06 1.185456668324630482e+04 1.037201310720333858e+01
3.807546021222368109e-06 1.381745192455909273e+04 8.319590263329850188e+00
6.897785379387658029e-06 1.543737948570047593e+04 6.533448752880922861e+00
1.249609141291986705e-05 8.298841634488442651e+03 3.559034347368745355e+00
2.263803409521446413e-05 8.474853672839370120e+03 2.672128178732513071e+00
4.101127070551304339e-05 8.802628812937104158e+03 2.023322537641890406e+00
7.429639507594950265e-05 2.817807491965898407e+03 8.505156832896416663e-01
1.345960324155364384e-04 4.258910060248328477e+02 2.456652014289979202e-01
2.438354098268826614e-04 1.489396759220903448e+02 1.079362567782820997e-01
4.417344703140064317e-04 6.186586885242601141e+01 5.168392060435257618e-02
8.002502278161052448e-04 2.015524009886208745e+01 2.191753063805333690e-02
1.449740670372631464e-03 7.197735438905023209e+00 9.731130932597625155e-03
2.626363527653329932e-03 2.423501348542600020e+00 4.195220102264528815e-03
4.757944314009414019e-03 6.823259600401279101e-01 1.653852627511991731e-03
8.619535664753033219e-03 2.262230250151806565e-01 7.075172041654132632e-04
1.561523006000496532e-02 4.735040297044760399e-02 2.404906430732017006e-04
2.828869434625966642e-02 2.019454157195173238e-02 1.166866267983351322e-04
5.124805876960925738e-02 2.435493340262045048e-03 3.010684876692217956e-05
9.284145445194744162e-02 1.344381198803200209e-03 1.661884299511432936e-05
5.519954321281572707e-01 1.130573720089802733e-04 1.976479156228363295e-06
