# n msd err cf err var err
3.000000000000000000e+01 1.948925506750499181e+01 4.596215635653468357e-01 2.287147955826760171e-01 1.660047409010034769e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.100000000000000000e+01 2.004200509672352126e+01 4.731838885272959816e-01 2.276144081189017676e-01 1.711870183065867146e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.200000000000000000e+01 2.034022569193554020e+01 4.806938931717671393e-01 2.237824707025904691e-01 1.734664358782968035e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.300000000000000000e+01 2.093819060230982387e+01 4.953097450443522676e-01 2.233806160411403174e-01 1.783221838269349207e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.400000000000000000e+01 2.126165544233554883e+01 5.034548384944518284e-01 2.201600088959839441e-01 1.808589430093556839e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.500000000000000000e+01 2.182159709213037146e+01 5.172214549996461130e-01 2.195021425583500996e-01 1.854259962172794267e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.600000000000000000e+01 2.217844785208681913e+01 5.261972124637102066e-01 2.168946918554740255e-01 1.882850524244771982e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.700000000000000000e+01 2.275407266766256242e+01 5.403868509271609888e-01 2.165098663478519370e-01 1.930186797630218190e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.800000000000000000e+01 2.315595012781169260e+01 5.504746475227044744e-01 2.145355579804417434e-01 1.962949546575292587e-04 2.840401443765218303e+00 6.492452157261850709e-02
3.900000000000000000e+01 2.374644434385142233e+01 5.650712875459630302e-01 2.143651875830449305e-01 2.011863951745108525e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.000000000000000000e+01 2.414778501570456370e+01 5.751918686553189053e-01 2.125384870218768318e-01 2.044912109147069821e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.100000000000000000e+01 2.470565270245296574e+01 5.890652617305885963e-01 2.121449756704135436e-01 2.091374653856320769e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.200000000000000000e+01 2.507669159359422650e+01 5.985078099445719779e-01 2.102041198691628754e-01 2.122179022566048556e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.300000000000000000e+01 2.560172508450425255e+01 6.116488715494017292e-01 2.096143686873864764e-01 2.166171831765275517e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.400000000000000000e+01 2.594157017421296985e+01 6.203880744676920633e-01 2.075696523874022981e-01 2.194649605943235109e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.500000000000000000e+01 2.648264758301530364e+01 6.339626696258935379e-01 2.071901776118118266e-01 2.240303638853233573e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.600000000000000000e+01 2.685685282047965927e+01 6.435664264775352583e-01 2.055500386446169891e-01 2.271990713930961919e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.700000000000000000e+01 2.743150208662913769e+01 6.579981963700217706e-01 2.054811589564945473e-01 2.320783524819908163e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.800000000000000000e+01 2.783061438676322297e+01 6.682448828765945592e-01 2.041276481053732050e-01 2.354873117479285688e-04 2.840401443765218303e+00 6.492452157261850709e-02
4.900000000000000000e+01 2.837040977706691081e+01 6.818943229412878226e-01 2.038401845995810591e-01 2.401013460143536411e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.000000000000000000e+01 2.881941584656211575e+01 6.933877194722658510e-01 2.029249485830374455e-01 2.439617079706982920e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.100000000000000000e+01 2.931509665801993947e+01 7.060292597232049605e-01 2.023678089889862364e-01 2.482317406940832321e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.200000000000000000e+01 2.976602392326483226e+01 7.176182716752159685e-01 2.015290966149703988e-01 2.521373164531348437e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.300000000000000000e+01 3.030300981795308246e+01 7.313084961204394663e-01 2.012936951150169629e-01 2.567864702295520238e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.400000000000000000e+01 3.076217712846386121e+01 7.431474879871791117e-01 2.005596596473539217e-01 2.607908014324574007e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.500000000000000000e+01 3.127155832920016110e+01 7.562257623921544436e-01 2.001737427122067259e-01 2.652353387878406132e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.600000000000000000e+01 3.164972020733107172e+01 7.661551563025990053e-01 1.989766539414659363e-01 2.685810547084884945e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.700000000000000000e+01 3.217097136770517096e+01 7.795731094428264285e-01 1.987053652890694022e-01 2.731552065265404131e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.800000000000000000e+01 3.254012713657584754e+01 7.893300938744969297e-01 1.975202047583958509e-01 2.764520333628948598e-04 2.840401443765218303e+00 6.492452157261850709e-02
5.900000000000000000e+01 3.305566934412374991e+01 8.026626076175954472e-01 1.972487316303810356e-01 2.810065620875940116e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.000000000000000000e+01 3.350326314237020853e+01 8.143718809757731769e-01 1.965876056939712679e-01 2.849978963075075391e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.100000000000000000e+01 3.405779827053193998e+01 8.287084057079959765e-01 1.965653703766209182e-01 2.899136220663304001e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.200000000000000000e+01 3.439641472554846757e+01 8.378162861402372874e-01 1.953177723831609203e-01 2.930054062281235044e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.300000000000000000e+01 3.488435076262132384e+01 8.505848614324016399e-01 1.949442233211000353e-01 2.973828140559206068e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.400000000000000000e+01 3.528976544198683030e+01 8.613667413259725736e-01 1.941283990829509032e-01 3.010707873622905624e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.500000000000000000e+01 3.577953143103628264e+01 8.742330948517321731e-01 1.937945535538707909e-01 3.054924682693364282e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.600000000000000000e+01 3.620360358871580786e+01 8.855204812816555027e-01 1.931203948364198231e-01 3.093674488777241154e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.700000000000000000e+01 3.674144619456763650e+01 8.996181805545937493e-01 1.930641864559264065e-01 3.142292040106536562e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.800000000000000000e+01 3.724007936793725548e+01 9.127854278013689537e-01 1.928066285141434855e-01 3.187707865742463414e-04 2.840401443765218303e+00 6.492452157261850709e-02
6.900000000000000000e+01 3.783792614763687823e+01 9.284157705244306946e-01 1.930627596580771488e-01 3.241773164931604384e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.000000000000000000e+01 3.835168874907508751e+01 9.420147946006022233e-01 1.928886739043696175e-01 3.288793352124583431e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.100000000000000000e+01 3.900142292553485390e+01 9.589869548511223973e-01 1.933937250519187079e-01 3.347637521360665022e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.200000000000000000e+01 3.940708013743632421e+01 9.699882930608729747e-01 1.926912685760603927e-01 3.385687626777900377e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.300000000000000000e+01 4.008854429836063105e+01 9.878101555650947718e-01 1.933382136102116400e-01 3.447593467630863276e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.400000000000000000e+01 4.050792458989152323e+01 9.992062424981947855e-01 1.927207816174919264e-01 3.487121580450554953e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.500000000000000000e+01 4.116555732880863161e+01 1.016510983405992663e+00 1.932382124795234413e-01 3.547319996534950754e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.600000000000000000e+01 4.169261110075464671e+01 1.030625989373327611e+00 1.931371318557776884e-01 3.596436693222330398e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.700000000000000000e+01 4.223948063673245201e+01 1.045262758452404350e+00 1.931292792425686466e-01 3.647424432374067778e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.800000000000000000e+01 4.264498087622344968e+01 1.056430038897064216e+00 1.924835396962072676e-01 3.686356147201141366e-04 2.840401443765218303e+00 6.492452157261850709e-02
7.900000000000000000e+01 4.315049377696544752e+01 1.070102796844984328e+00 1.922998536653514057e-01 3.734081419986815171e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.000000000000000000e+01 4.355434963160735151e+01 1.081282515285778567e+00 1.916733888409096476e-01 3.773158103148341953e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.100000000000000000e+01 4.411412331895895278e+01 1.096362641422672590e+00 1.917400822346285449e-01 3.825896332855820343e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.200000000000000000e+01 4.450874779733400999e+01 1.107367810043404122e+00 1.910960890672702139e-01 3.864465474246939875e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.300000000000000000e+01 4.517009207662017189e+01 1.125041278043477977e+00 1.915989650059243543e-01 3.926357166605449383e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.400000000000000000e+01 4.558139095144181852e+01 1.136519891660226600e+00 1.910418711256072488e-01 3.966680940632671894e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.500000000000000000e+01 4.616227559213967169e+01 1.152257891219795161e+00 1.912002954349059924e-01 4.021922632359301790e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.600000000000000000e+01 4.655789641864940620e+01 1.163402193443362709e+00 1.905966108337519838e-01 4.061181959640673103e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.700000000000000000e+01 4.706128000433337633e+01 1.177268022701505323e+00 1.904428876103911317e-01 4.109992939345802343e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.800000000000000000e+01 4.739908287140624310e+01 1.187019017027991952e+00 1.896302168493923523e-01 4.144489378966062856e-04 2.840401443765218303e+00 6.492452157261850709e-02
8.900000000000000000e+01 4.791320036140069760e+01 1.201213185420049401e+00 1.895332672218335013e-01 4.194550282364599382e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.000000000000000000e+01 4.826034925332583470e+01 1.211249451879771621e+00 1.887853225788793943e-01 4.230143233379128533e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.100000000000000000e+01 4.876136395312570215e+01 1.225175367412718819e+00 1.886490958861637424e-01 4.279371435737796886e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.200000000000000000e+01 4.909139732938197653e+01 1.234832763179689819e+00 1.878615243122982725e-01 4.313741167692575055e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.300000000000000000e+01 4.957279385181698927e+01 1.248324657957372574e+00 1.876638935230801331e-01 4.361557003734155952e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.400000000000000000e+01 4.992159851164679196e+01 1.258505475959755149e+00 1.869738646964943241e-01 4.397855162234222360e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.500000000000000000e+01 5.051194997197898573e+01 1.274806614526524218e+00 1.871935172101316658e-01 4.455593597272963389e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.600000000000000000e+01 5.094255695925212279e+01 1.287109631317432612e+00 1.868227592113814450e-01 4.499412345461807432e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.700000000000000000e+01 5.147594751765063847e+01 1.302041600975842650e+00 1.868327001737191129e-01 4.552474856502852730e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.800000000000000000e+01 5.190584692098572361e+01 1.314388019954120024e+00 1.864706484910207684e-01 4.596551008110039160e-04 2.840401443765218303e+00 6.492452157261850709e-02
9.900000000000000000e+01 5.245441042050347846e+01 1.329772090510593863e+00 1.865379031766999929e-01 4.651304491772226117e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.000000000000000000e+02 5.290416380394410112e+01 1.342684730386802361e+00 1.862559389978857283e-01 4.697468300828553690e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.010000000000000000e+02 5.342633087459572039e+01 1.357468124839754209e+00 1.862319758275418624e-01 4.750231818797998311e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.020000000000000000e+02 5.394090123497861100e+01 1.372093457763386759e+00 1.861822617396620694e-01 4.802498530543082111e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.030000000000000000e+02 5.449425422104999228e+01 1.387741342305634618e+00 1.862660753436493066e-01 4.858401588698135418e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.040000000000000000e+02 5.505490674146871299e+01 1.403612673920131559e+00 1.863729876793816798e-01 4.915145549906696021e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.050000000000000000e+02 5.568275541840833398e+01 1.421237074343838946e+00 1.867031709654447535e-01 4.978089052547377902e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.060000000000000000e+02 5.629507625998748210e+01 1.438506773563880348e+00 1.869755510299339063e-01 5.039852466186547312e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.070000000000000000e+02 5.689585011917647250e+01 1.455522468037926176e+00 1.872048467546130190e-01 5.100788170426520315e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.080000000000000000e+02 5.752541960837305623e+01 1.473316595808699114e+00 1.875237654595522385e-01 5.164514962575587204e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.090000000000000000e+02 5.807728406697576418e+01 1.489161129922455418e+00 1.875858502501709379e-01 5.221470144141692263e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.100000000000000000e+02 5.867099283258123421e+01 1.506118307379138654e+00 1.877807319402497455e-01 5.282388635783300413e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.110000000000000000e+02 5.926555569377511290e+01 1.523138596259739463e+00 1.879748112159029538e-01 5.343592023265439578e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.120000000000000000e+02 5.987958762042464400e+01 1.540701253733275822e+00 1.882266242174727988e-01 5.406762740772561417e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.130000000000000000e+02 6.041105532813389800e+01 1.556179881439391455e+00 1.882167431903051524e-01 5.462683366073963973e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.140000000000000000e+02 6.106527114810803170e+01 1.574862252493173465e+00 1.885861149679426696e-01 5.529915062309565324e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.150000000000000000e+02 6.166452133659829116e+01 1.592171094589980740e+00 1.887807901910855679e-01 5.592391026777245077e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.160000000000000000e+02 6.225296803345337082e+01 1.609243269910903162e+00 1.889393200766623648e-01 5.654101644219424469e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.170000000000000000e+02 6.283773418670479316e+01 1.626262369727037527e+00 1.890840649821928787e-01 5.715691777738643843e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.180000000000000000e+02 6.347995588659595967e+01 1.644812366285216321e+00 1.893977800332984629e-01 5.782730458408202054e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.190000000000000000e+02 6.406233344843350608e+01 1.661855845083241912e+00 1.895291729706485850e-01 5.844541070901317775e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.200000000000000000e+02 6.467781700355132557e+01 1.679801644988424325e+00 1.897555042953565363e-01 5.909593212986597203e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.210000000000000000e+02 6.523958718579689275e+01 1.696395521738739420e+00 1.898218095948644157e-01 5.969957282084335619e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.220000000000000000e+02 6.587265817983083593e+01 1.714887292133706831e+00 1.900927850643581996e-01 6.037069489823823371e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.230000000000000000e+02 6.645122940567287628e+01 1.732004895362017072e+00 1.902033597373966045e-01 6.099414165723133401e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.240000000000000000e+02 6.710349593767192289e+01 1.751088803183346254e+00 1.905213879156641976e-01 6.168754563585417952e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.250000000000000000e+02 6.765616454307493655e+01 1.767618594421448641e+00 1.905538097555403432e-01 6.229168158737274615e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.260000000000000000e+02 6.829017731970751015e+01 1.786318230696471554e+00 1.908130047860207845e-01 6.297299184280542991e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.270000000000000000e+02 6.885609393998630878e+01 1.803281887073417078e+00 1.908793453198242007e-01 6.359382079377384886e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.280000000000000000e+02 6.939809962146377131e+01 1.819661955669808817e+00 1.908788824490896818e-01 6.419476061560063819e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.290000000000000000e+02 6.993079162696881212e+01 1.835839620082521106e+00 1.908530081509815790e-01 6.478924461549469271e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.300000000000000000e+02 7.047627914991444698e+01 1.852395344728585469e+00 1.908621844352653696e-01 6.539776103703889192e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.310000000000000000e+02 7.102676132884428739e+01 1.869125298127481072e+00 1.908846437772243054e-01 6.601312916857023918e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.320000000000000000e+02 7.162505741906052492e+01 1.887158388308779688e+00 1.910342893775019979e-01 6.667524477014605960e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.330000000000000000e+02 7.223221270886158152e+01 1.905471839643889886e+00 1.912051357626835535e-01 6.734801447701366977e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.340000000000000000e+02 7.280997651210319077e+01 1.923056491928837319e+00 1.912962109159259683e-01 6.799577158656131210e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.350000000000000000e+02 7.326614869601517910e+01 1.937471595956308912e+00 1.910688412563470440e-01 6.853215589641817101e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.360000000000000000e+02 7.378144444586909856e+01 1.953490328011012966e+00 1.909978683176415393e-01 6.912594179481909790e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.370000000000000000e+02 7.422674746393826695e+01 1.967695899586712649e+00 1.907480639993279770e-01 6.965624527783115510e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.380000000000000000e+02 7.479760763395839263e+01 1.985271961385828510e+00 1.908221989927418316e-01 7.030656652562632765e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.390000000000000000e+02 7.523267522014441511e+01 1.999285787160691941e+00 1.905513282141399756e-01 7.083143729044763222e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.400000000000000000e+02 7.581780386004570005e+01 2.017330117142323243e+00 1.906616908135303490e-01 7.149981503120862378e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.410000000000000000e+02 7.629512543413690651e+01 2.032550266421283336e+00 1.905013045151359719e-01 7.206882908581197433e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.420000000000000000e+02 7.688652359936133962e+01 2.050854263391921339e+00 1.906260091274455948e-01 7.274792865382633368e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.430000000000000000e+02 7.737389185237984179e+01 2.066428749045423618e+00 1.904928502228233900e-01 7.333095585752791518e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.440000000000000000e+02 7.793346272200776070e+01 2.083976118339872396e+00 1.905380675763731213e-01 7.398473561565497474e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.450000000000000000e+02 7.846861659092485297e+01 2.100916985269004833e+00 1.905233762744110437e-01 7.461774844058617715e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.460000000000000000e+02 7.902058623892634159e+01 2.118354511195280843e+00 1.905494356213185692e-01 7.526916784902264526e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.470000000000000000e+02 7.944689878759022861e+01 2.132466493982479339e+00 1.902741934522843292e-01 7.580315156567743809e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.480000000000000000e+02 7.996501322632036590e+01 2.149084705317315436e+00 1.902210494249220729e-01 7.642694244174338524e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.490000000000000000e+02 8.042117538579996960e+01 2.164081323055508932e+00 1.900222355203381452e-01 7.699379961546507899e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.500000000000000000e+02 8.100385759865457658e+01 2.182528370432080589e+00 1.901230259228812447e-01 7.768418239174258331e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.510000000000000000e+02 8.141399860977175251e+01 2.196371092276266257e+00 1.898201942160623878e-01 7.821143144875929631e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.520000000000000000e+02 8.193885331324244703e+01 2.213351361238327986e+00 1.897870473766572197e-01 7.885113798674121431e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.530000000000000000e+02 8.236484211050793647e+01 2.227704658120205572e+00 1.895268369749379400e-01 7.939800035537705704e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.540000000000000000e+02 8.287555181184151820e+01 2.244392774860366924e+00 1.894636883192661048e-01 8.002881927174107339e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.550000000000000000e+02 8.330859123771631403e+01 2.259021354678135918e+00 1.892249362703962434e-01 8.058694902313263096e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.560000000000000000e+02 8.380505134468060646e+01 2.275413327226404547e+00 1.891323737964242802e-01 8.120873157815838980e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.570000000000000000e+02 8.425605460815060610e+01 2.290615634242712861e+00 1.889390562671254548e-01 8.178881435704858085e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.580000000000000000e+02 8.484332478571853642e+01 2.309570557929820023e+00 1.890518220383031467e-01 8.250369269619588176e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.590000000000000000e+02 8.526080253151444310e+01 2.323950568943526473e+00 1.887872095120223248e-01 8.305593783902771475e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.600000000000000000e+02 8.592911591172257602e+01 2.345217878705476711e+00 1.890778416646439752e-01 8.385516551109678486e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.610000000000000000e+02 8.636460641499627400e+01 2.360182085799919172e+00 1.888557436057826944e-01 8.442987051307596080e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.620000000000000000e+02 8.700693690537939062e+01 2.380849445179495039e+00 1.890858979175365495e-01 8.520943616407651491e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.630000000000000000e+02 8.745489008658724117e+01 2.396249227522712300e+00 1.888933936410931436e-01 8.580133280975350612e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.640000000000000000e+02 8.811921508598616981e+01 2.417630025393478821e+00 1.891677277833706261e-01 8.660826019458846368e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.650000000000000000e+02 8.853082233952788727e+01 2.432128736679749270e+00 1.888995091166174312e-01 8.716950600174512087e-04 2.840401443765218303e+00 6.492452157261850709e-02
1.660000000000000000e+02 8.914703058237347477e+01 2.452298305298980630e+00 1.890684522400499779e-01 8.793484303229756691e-04 2.840401443765218303e+00 6.492452157261850709e-02
