step time ezz temp pe pxx pyy szz vol
0 0 0 1066 -5935.27394991003 14057.6040280016 13053.551622427 -1.21286618161863 15426.6953030054
10 0.05 0 929.710012375339 -5911.11442668976 20606.0763909728 19879.9949313907 -1.93320138121392 15426.7957852121
20 0.1 0 596.4331905009 -5852.01782457001 38129.5299579173 37549.469743651 -3.74839314942255 15427.1907875902
30 0.15 0 304.134929296343 -5800.18719310639 53440.3195152771 53189.4149719183 -5.34247144004512 15428.1139491357
40 0.2 0 260.27863117413 -5792.43834262345 54241.7618855125 54072.8684160871 -5.45323648403771 15429.7678407491
50 0.25 0 386.795798403402 -5814.86869131533 45252.2641482827 44936.6186519722 -4.55178155851802 15432.1691480264
60 0.3 0 498.128359590715 -5834.52685027626 38709.6064781575 38057.4237690087 -3.89951836502421 15435.2032560925
70 0.35 0 521.845131666078 -5838.59879896733 38665.5131507205 37298.9109046965 -3.91290762914185 15438.7787240239
80 0.4 0 497.318625233182 -5834.11187261006 41269.1313440476 39288.2171059657 -4.20342152123376 15442.8859784529
90 0.45 0 498.67988351366 -5834.22177696599 41375.3023244738 39350.3642232198 -4.23885936005037 15447.5524519888
100 0.5 0 549.148403090864 -5843.01427449672 37731.6096815637 36142.4954856138 -3.86138337361177 15452.7771910289
110 0.55 0 609.477587957876 -5853.50393964403 32767.2136735072 32239.8299361541 -3.34138961932851 15458.5115380837
120 0.6 0 629.390651446459 -5856.7863290827 29603.2662619162 30499.7417356398 -3.00601272007057 15464.6910915361
130 0.65 0 591.168182124615 -5849.76903273051 29914.4862186261 31844.4151539427 -3.01193128820938 15471.2769223357
140 0.7 0 524.748547282459 -5837.79776211471 32507.0250966983 34640.6407071996 -3.26646486710769 15478.2741627489
150 0.75 0 486.021546530968 -5830.78711680088 34166.2639849962 35809.5531889453 -3.44466234610039 15485.7147373167
160 0.8 0 502.569902959423 -5833.59315807982 33113.8619382676 33642.0213455214 -3.30603440923061 15493.6161647933
170 0.85 0 547.6760171396 -5841.43550488271 30609.2043547151 29554.9946909898 -2.94334390188504 15501.956117477
180 0.9 0 576.310116535788 -5846.32718287227 28712.5426528117 26401.7926315217 -2.61646754867837 15510.6870284554
190 0.95 0 568.12425570909 -5844.68754766081 28377.7441668771 25566.4942460211 -2.49066236155066 15519.768819044
200 1 0 541.034723247538 -5839.72175836316 28731.9743677259 26274.5127522311 -2.52088732505937 15529.1868575968
210 1.05 0 528.06914905954 -5837.28636837735 27804.2175837099 26375.7329986771 -2.51109133983105 15538.9427035058
220 1.1 0 541.531478187376 -5839.54017450013 25224.5928672968 24539.1730048619 -2.35694485901557 15549.0282041849
230 1.15 0 560.902791790527 -5842.82483488835 22630.9057151729 21864.6343085074 -2.13948931252717 15559.4137271192
240 1.2 0 566.144212271312 -5843.59077577216 20987.0777074583 19831.8870628039 -1.97754731080951 15570.0623936176
250 1.25 0 555.936044625859 -5841.61744934252 19916.9670189313 18710.2761488924 -1.87713155507844 15580.9458576676
260 1.3 0 538.036992499267 -5838.28607252744 18922.4427093571 18076.683624465 -1.77830112554067 15592.0451942627
270 1.35 0 529.303222968973 -5836.58177505821 17609.0534458229 16838.2623906938 -1.61651420553203 15603.3438992554
280 1.4 0 540.04949113075 -5838.31846961591 15424.0340242208 14463.9951955125 -1.36453219453876 15614.8180834144
290 1.45 0 559.494611462155 -5841.57168618293 12858.1162107099 11942.9512469829 -1.10555037774166 15626.4314816427
300 1.5 0 570.214826883754 -5843.25164130151 10863.6552482738 10076.2118597584 -0.93221173038599 15638.145036151
310 1.55 0 564.628217272008 -5842.02751689306 9728.28185821325 8820.20626978499 -0.870419186786454 15649.9287999515
320 1.6 0 549.596553179068 -5839.12910909055 9200.36197548138 7866.38426883854 -0.878339805499703 15661.7647635273
330 1.65 0 535.551477931383 -5836.40806009471 8780.31614087858 6919.97332837691 -0.886495695236577 15673.6425582979
340 1.7 0 529.941646005314 -5835.18080153009 7906.68179845025 5864.78771414891 -0.802900478081265 15685.5523006089
350 1.75 0 532.403475431971 -5835.37081765393 6427.02883373689 4867.98191801702 -0.606523382059149 15697.4775695686
360 1.8 0 536.719142526946 -5835.87066994099 4715.9469314647 3876.80286129407 -0.376843106967914 15709.3944295206
370 1.85 0 542.83030979244 -5836.67062881602 2935.38525793658 2338.41308878714 -0.188372010860574 15721.2760372172
380 1.9 0 551.351059387211 -5837.87717853157 999.399496487222 307.123260250213 -0.0370853543058319 15733.0944834132
390 1.95 0 558.991456998285 -5838.90728047865 -758.635772458102 -1394.06748722874 0.0993008398068442 15744.8212255127
400 2 0 563.543880072697 -5839.3747530821 -2165.45035638082 -2497.98184815731 0.247644305071663 15756.4308117834
410 2.05 0 564.701199914215 -5839.2298558996 -3360.54765123185 -3342.088297993 0.40705242938773 15767.9018404684
420 2.1 0 559.337713083986 -5837.92063625453 -4390.30974654301 -4066.11679961021 0.544140265790737 15779.2152336943
430 2.15 0 547.400040565788 -5835.44488555219 -5085.14550983233 -4757.91720818403 0.656499263926987 15790.3546889693
440 2.2 0 537.920323283383 -5833.40423074906 -5900.59559963749 -5839.08709722212 0.797096021622363 15801.306505082
450 2.25 0 539.694882386986 -5833.351951932 -7370.69037929679 -7589.39820588511 0.962877341433354 15812.0535960176
460 2.3 0 546.555267936527 -5834.18634086503 -9258.24658893817 -9627.31539033249 1.09451377980727 15822.5722741695
470 2.35 0 545.534907539503 -5833.61182721106 -10882.7823679263 -10924.2017311374 1.17095731459857 15832.8377399927
480 2.4 0 538.184260534719 -5831.91122421457 -11988.0317571879 -11323.420669691 1.23537395679652 15842.8324851487
490 2.45 0 537.722760562683 -5831.43172392877 -12959.9196973769 -12126.310999456 1.36502415469204 15852.545669504
500 2.5 0 548.374960687657 -5832.91367406539 -13741.5963034617 -13843.9424658725 1.54085028139638 15861.9632858778
510 2.55 0 563.14468517588 -5835.1125265032 -14358.0025046169 -15689.5725547184 1.69280023231194 15871.0665350978
520 2.6 0 573.436368840559 -5836.50700114534 -15336.4992756672 -17213.014043367 1.81642337575635 15879.8375993466
530 2.65 0 575.427305839753 -5836.42392284314 -16719.2554786472 -18345.2235669375 1.92493636511246 15888.2601593403
540 2.7 0 566.283854263005 -5834.37060563187 -17762.1285879698 -18880.8233334004 1.97393289721777 15896.3196072328
550 2.75 0 545.574535622771 -5830.27732570129 -17925.631123206 -18771.4389358773 1.94441285342944 15904.0090247067
560 2.8 0 526.494144256991 -5826.49147705627 -17675.1071748911 -18551.8740174935 1.90941953985273 15911.3321116999
570 2.85 0 524.735419542684 -5825.78530429548 -18205.9271205638 -19183.1056702207 1.9804165995304 15918.2948503151
580 2.9 0 540.993356098243 -5828.26539589125 -19823.5294200495 -20785.0009161822 2.1669181551078 15924.8910773747
590 2.95 0 561.319680537329 -5831.45244918292 -21806.9340069894 -22507.9192419383 2.38286438950962 15931.1000900836
600 3 0 574.005220256151 -5833.27366139675 -23488.925074133 -23716.7097879795 2.53257723135138 15936.8974904817
610 3.05 0 575.994812049782 -5833.19923726834 -24210.7760224413 -24451.4725807997 2.56943956827774 15942.2661194981
620 3.1 0 569.685274687151 -5831.66254333245 -24017.4343922505 -25202.2355494288 2.55076800053252 15947.2009570958
630 3.15 0 561.483214107368 -5829.80138549066 -23866.7657480042 -26422.7579016367 2.56185433877795 15951.7038377913
640 3.2 0 553.925379209082 -5828.06494297752 -24205.8623160016 -27605.9015731724 2.61042546220026 15955.7735701679
650 3.25 0 546.109635156646 -5826.29279117958 -24555.9767619133 -27783.9025370349 2.63859017179309 15959.4059122166
660 3.3 0 541.123395704613 -5825.03262533653 -24768.9018034266 -27311.2366071766 2.63625868302575 15962.6016774518
670 3.35 0 542.383387070288 -5824.88602647347 -25042.7239603149 -27097.8127941761 2.63087039696009 15965.3666198351
680 3.4 0 547.75004995241 -5825.47216451894 -25372.0470154756 -27168.8311789901 2.62939677848335 15967.7056276578
690 3.45 0 554.150534693905 -5826.24306229759 -25523.922290141 -27392.0116483301 2.61695965025384 15969.6219248647
700 3.5 0 559.777889310331 -5826.87957034512 -25561.5511959864 -27875.731802233 2.5767310177667 15971.1191101278
710 3.55 0 564.248122886157 -5827.31665320184 -25596.9531937924 -28465.0373184665 2.52946439269952 15972.2013446449
720 3.6 0 568.858952949363 -5827.78189273397 -25449.862851879 -28679.3887329256 2.51349698930146 15972.8728501017
730 3.65 0 571.884303062003 -5827.97157630049 -25163.5911398478 -28381.7556051376 2.51621670581523 15973.138877374
740 3.7 0 571.184305781395 -5827.50927935602 -24956.5324145087 -27514.0826143889 2.48931284126482 15973.0071572095
750 3.75 0 569.144359315881 -5826.81580067451 -24981.156145727 -26492.0595113728 2.48718986712374 15972.488581602
760 3.8 0 569.239862380644 -5826.50883071823 -25041.030790226 -25925.0261456456 2.56540361542909 15971.5922611472
770 3.85 0 569.8335969173 -5826.29631801246 -24981.8886512119 -25816.4992239902 2.66224474200576 15970.3215541409
780 3.9 0 568.949224225384 -5825.82727955614 -24686.6810543098 -25709.813030926 2.66528681218623 15968.6775405761
790 3.95 0 565.873566274607 -5824.97617791863 -23990.7942640203 -25146.4018188487 2.55650808192133 15966.6667647563
800 4 0 560.78264000793 -5823.77549799457 -23205.3638883558 -23981.9017777478 2.41945145281041 15964.3048573064
810 4.05 0 556.779486479133 -5822.77421033061 -22837.0737807033 -22841.9356639917 2.32289229367298 15961.6118045272
820 4.1 0 558.126036802938 -5822.72476318988 -22845.2916732991 -22160.3082096449 2.27926462394336 15958.6036875168
830 4.15 0 566.931419066332 -5823.9947014256 -22764.3799990704 -21979.0023440837 2.27927541895906 15955.290004548
840 4.2 0 580.217324415419 -5826.05920937621 -22587.7472853996 -22360.1114817045 2.31201582791887 15951.6755501897
850 4.25 0 590.798343370828 -5827.64143330179 -21985.2919571351 -22766.3428872047 2.33072601078781 15947.761885562
