# bin_edges hist err
5.907837911587943396e-08 3.070851966756580964e+02 1.590026877016060958e+01
1.068000432514575467e-07 3.324528440261790507e+01 3.891066225344026019e+00
1.930697728883249708e-07 7.141959753461582068e+02 1.341346149497307394e+01
3.490254878959579243e-07 1.022584452950882905e+03 1.193741608939588517e+01
6.309573444801929638e-07 2.046339611419341963e+03 1.255966818915283767e+01
1.140624923851320228e-06 5.035700811923627043e+03 1.465371840389119029e+01
2.061986009502219260e-06 1.249202033863306269e+03 5.428286917761308672e+00
3.727593720314938057e-06 5.820103023910995944e+03 8.714457595208251917e+00
6.738627168030940877e-06 6.268339524887107473e+03 6.726356048147358990e+00
1.218187912010114744e-05 4.504615683541328508e+03 4.240929372989435286e+00
2.202201949987373474e-05 4.375797848952603999e+03 3.108775526274526246e+00
3.981071705534969458e-05 3.864767707137854813e+03 2.172956379818698380e+00
7.196856730011514085e-05 3.476893153807146973e+03 1.532899047499622913e+00
1.301025216910830151e-04 1.974373458069223489e+03 8.591343935345662208e-01
2.351952635070956471e-04 5.847230384128083642e+02 3.477363790970514068e-01
4.251786303382885782e-04 1.965871889342708982e+02 1.499619926334941900e-01
7.686246100397730154e-04 7.035961031734471760e+01 6.672581397782696710e-02
1.389495494373136101e-03 2.363641294750618371e+01 2.876414858549731016e-02
2.511886431509576835e-03 7.918840162166950414e+00 1.238283537027475706e-02
4.540909610972469757e-03 2.530250154189697120e+00 5.205945436138129968e-03
8.208914159638244779e-03 7.624488415255238349e-01 2.125454477593851765e-03
1.483981788967563172e-02 2.153419490256410773e-01 8.401161713880323650e-04
2.682695795279721809e-02 6.000797120480214769e-02 3.298436048757861431e-04
4.849693428528190769e-02 1.451419284625185546e-02 1.206503572516903533e-04
8.767123872968668463e-02 3.359198174536015720e-03 4.316965241324947520e-05
1.584893192461110933e-01 7.822551958472976187e-04 1.549399954000965854e-05
2.865120269663776198e-01 3.938435602968992259e-05 2.585709650367944480e-06
5.179474679231201861e-01 1.469627427616284276e-04 3.714925234136053452e-06
9.363292088239397737e-01 3.584256985370495451e-05 1.364503314485923506e-06
