# bin_edges hist err
5.907837911587943396e-08 2.590804377352644678e+03 5.778785753480137544e+01
1.068000432514575467e-07 1.647053428790693204e+02 1.083681595162135736e+01
1.930697728883249708e-07 2.737236489851796705e+03 3.285735391430921482e+01
3.490254878959579243e-07 5.041864221887431086e+03 3.316657071440707227e+01
6.309573444801929638e-07 8.545011703602565831e+03 3.211366695158944395e+01
1.140624923851320228e-06 2.866413105475915290e+04 4.374531316404130621e+01
2.061986009502219260e-06 9.435291632636284703e+03 1.866673555536087648e+01
3.727593720314938057e-06 2.795808909076796772e+04 2.389863104941420957e+01
6.738627168030940877e-06 1.464435383191649089e+04 1.286420524761676276e+01
1.218187912010114744e-05 1.077519439621387392e+04 8.207085961029971344e+00
2.202201949987373474e-05 5.048502220673492047e+03 4.178171597332442033e+00
3.981071705534969458e-05 3.498317585681220862e+03 2.586801980009387325e+00
7.196856730011514085e-05 2.108369876086666409e+03 1.493604250136911116e+00
1.301025216910830151e-04 9.797911285830767838e+02 7.572817005408560842e-01
2.351952635070956471e-04 4.460528185780362378e+02 3.800252263559819044e-01
4.251786303382885782e-04 1.923181712109850992e+02 1.855914710307226823e-01
7.686246100397730154e-04 7.623178279782820255e+01 8.690493988551964422e-02
1.389495494373136101e-03 2.480301019632968362e+01 3.686864634891538067e-02
2.511886431509576835e-03 6.768791308802177831e+00 1.432481857448307701e-02
4.540909610972469757e-03 1.942312426421859861e+00 5.707181495170182174e-03
8.208914159638244779e-03 5.529315870036919378e-01 2.264782033456693919e-03
1.483981788967563172e-02 1.482675916259978133e-01 8.722528536613366164e-04
2.682695795279721809e-02 3.818693920429259980e-02 3.292344550319171743e-04
4.849693428528190769e-02 1.064904435362921779e-02 1.293098902685197165e-04
8.767123872968668463e-02 2.410310433874760915e-03 4.575530841115808746e-05
1.584893192461110933e-01 4.381895078784468875e-04 1.450990454278527106e-05
2.865120269663776198e-01 8.079748872414503527e-05 4.634053792637042798e-06
5.179474679231201861e-01 2.322942762237723325e-05 1.848034035221511647e-06
9.363292088239397737e-01 2.846469987565825053e-06 4.811412441896569687e-07
1.692666615037872635e+00 8.997579719885536006e-08 6.362249634197618339e-08
