step time ezz temp pe pxx pyy szz vol
0 0 0 1200 -6106.54554814351 15227.299071115 15553.3827262527 -1.52970203829192 14788.7980023657
10 0.05 0 1025.47712391478 -6075.60712005941 20082.0723736272 20364.7978394775 -2.0184304098124 14788.8910863701
20 0.1 0 609.887584076732 -6001.90700984766 33800.557367154 33916.3378080226 -3.41461414750777 14789.2258531703
30 0.15 0 279.792797009638 -5943.36056925602 44667.897142625 44578.4119710698 -4.54625800182601 14789.9476819618
40 0.2 0 275.624381676145 -5942.62750866594 41503.4842440454 41197.9997638401 -4.26152366181159 14791.1693496419
50 0.25 0 454.983978215499 -5974.37254908267 31326.3971774814 30560.5308673058 -3.21983469570066 14792.8601658248
60 0.3 0 584.530106925378 -5997.17821347865 26439.057514629 24716.0350803859 -2.65871519628076 14794.9112040062
70 0.35 0 600.634379326826 -5999.80972884169 28187.8484205007 25236.328924873 -2.76069121444826 14797.25956123
80 0.4 0 575.208987222264 -5995.06674423075 31171.588364828 27703.9352996603 -3.02368502291779 14799.9118255468
90 0.45 0 594.900435536454 -5998.31513431904 30934.7285467993 28395.7527658201 -2.99537199357378 14802.8938338282
100 0.5 0 665.098038845638 -6010.47704209284 27547.6227502366 26939.5982590611 -2.66581506307717 14806.20507901
110 0.55 0 721.730569724255 -6020.17998959775 24189.7561224454 25474.478110285 -2.36274362716861 14809.8160758612
120 0.6 0 700.75169154744 -6016.10326134598 23662.5264831724 26100.3243770085 -2.36919193300478 14813.6981246357
130 0.65 0 605.40375305108 -5998.87788588975 26557.676283702 29026.6762993441 -2.7170737866373 14817.8514024102
140 0.7 0 519.156648188332 -5983.33150411856 29845.3225572705 31180.0632604117 -3.07978265243236 14822.3077031354
150 0.75 0 525.717775965925 -5984.27257411692 29459.8849158972 29123.9859731541 -3.03767187339323 14827.0968788704
160 0.8 0 610.511407327721 -5999.04762047539 25677.7613309323 24015.0753820751 -2.60997435022019 14832.2072811852
170 0.85 0 682.747548539773 -6011.53466764918 22372.4323789285 20292.4977887949 -2.209149099098 14837.5911842821
180 0.9 0 677.850326266402 -6010.3290559338 22117.4068933934 20403.6306015836 -2.13298974668715 14843.2075457585
190 0.95 0 612.689548452417 -5998.47957748352 24111.1352334897 23156.7472283759 -2.32391463054062 14849.0510067927
200 1 0 559.610220950531 -5988.82938317752 25352.7995710646 25274.4113094588 -2.47402029622876 14855.1431834068
210 1.05 0 570.610524462075 -5990.56361064875 23699.7368325502 24409.165933525 -2.32426899794229 14861.4993444576
220 1.1 0 628.018080325408 -6000.50196863717 20222.9578846217 21400.4892446371 -1.94979019376415 14868.1036383861
230 1.15 0 669.801652942724 -6007.63376236053 17682.1903132884 18759.6511113994 -1.64716540575294 14874.9179342092
240 1.2 0 657.132712528985 -6005.10456712148 17802.7942556549 17999.2231640469 -1.61396249848438 14881.910926811
250 1.25 0 608.069255647013 -5996.15019359004 19665.8707537911 18325.5752560476 -1.77169958924466 14889.0768756213
260 1.3 0 576.441289964756 -5990.31959187934 20268.5080771696 17767.4746610245 -1.86655804053224 14896.4266280885
270 1.35 0 590.917415212704 -5992.6674207665 18250.6374600937 15751.0150219067 -1.75436783261875 14903.961624728
280 1.4 0 625.174924042943 -5998.49583120364 15415.0966484686 13457.9038873132 -1.51566450807246 14911.6617381735
290 1.45 0 641.368327105034 -6001.09567455745 13860.309283655 12164.9617724871 -1.31750482395738 14919.4980223061
300 1.5 0 628.086199415072 -5998.46443294367 13737.237320019 11933.9549162521 -1.25379745448613 14927.4506397358
