# bin_edges hist err
3.268027589410125502e-08 2.555249474390688391e+01 1.806834230965016985e+01
5.907837911587943396e-08 4.876514788084353995e+02 5.870633928489039732e+01
1.930697728883249708e-07 5.795748541048227480e+02 3.540316894443643037e+01
3.490254878959579243e-07 9.881250988247628584e+02 3.438126937638478609e+01
6.309573444801929638e-07 2.193676379498490860e+03 3.810051031502519692e+01
1.140624923851320228e-06 6.696607483639966631e+03 4.951086415190812318e+01
2.061986009502219260e-06 1.358302080494350776e+03 1.658440286196362123e+01
3.727593720314938057e-06 8.459402473988144266e+03 3.078222947120191222e+01
6.738627168030940877e-06 8.118114880311162779e+03 2.242778557143562423e+01
1.218187912010114744e-05 6.249664315898582572e+03 1.463577471132868624e+01
2.202201949987373474e-05 6.283573003353983040e+03 1.091488776333765465e+01
3.981071705534969458e-05 5.176539600909653927e+03 7.368248824663353069e+00
7.196856730011514085e-05 3.129069732958802888e+03 4.260697539852743354e+00
1.301025216910830151e-04 1.127598253033465198e+03 1.902299322173549134e+00
2.351952635070956471e-04 4.657946467057882955e+02 9.093424679178064851e-01
4.251786303382885782e-04 2.076291450184860423e+02 4.515469952160701128e-01
7.686246100397730154e-04 9.169966836086599926e+01 2.231882118853543429e-01
1.389495494373136101e-03 2.906622167389757649e+01 9.345665493214602715e-02
2.511886431509576835e-03 7.385917238533426854e+00 3.503859890217542877e-02
4.540909610972469757e-03 2.232701292966289941e+00 1.432809315663473651e-02
8.208914159638244779e-03 6.063905567453923284e-01 5.553641871759227092e-03
1.483981788967563172e-02 1.631599500041384931e-01 2.142579815180006755e-03
2.682695795279721809e-02 4.518191492748575844e-02 8.385734644166573755e-04
4.849693428528190769e-02 1.101146962193996943e-02 3.079002296126924151e-04
8.767123872968668463e-02 2.924154091635076252e-03 1.180092550863536660e-04
1.584893192461110933e-01 4.821033130288080088e-04 3.563810237885657237e-05
2.865120269663776198e-01 5.391975288723821350e-05 8.864352770417077096e-06
5.179474679231201861e-01 7.980654443087505817e-05 8.020859505819391406e-06
9.363292088239397737e-01 1.337770791742652987e-05 2.442424131363323010e-06
