# event_id	barrier
8.240870000000000000e+05 7.786003599999999913e-01
6.332990000000000000e+05 7.849261499999999891e-01
5.729200000000000000e+05 4.988759500000000124e-01
8.686060000000000000e+05 3.703018499999999880e-01
1.090120000000000000e+05 9.684393199999999924e-01
1.195290000000000000e+05 9.318339799999999506e-01
4.097840000000000000e+05 8.868971599999999622e-01
9.622770000000000000e+05 9.160088899999999645e-01
3.366250000000000000e+05 3.955899050000000194e+00
7.206000000000000000e+04 5.199493200000000481e-01
4.533000000000000000e+05 8.894313299999999645e-01
8.413140000000000000e+05 7.636288900000000046e-01
7.639950000000000000e+05 9.742600599999999833e-01
9.073000000000000000e+05 9.810888399999999621e-01
1.490050000000000000e+05 3.174994300000000269e-01
1.187053000000000000e+06 4.173269099999999954e-01
7.129290000000000000e+05 1.159161300000000061e-01
1.261222000000000000e+06 4.196222000000000146e-02
9.434680000000000000e+05 7.608305800000000341e-01
8.240880000000000000e+05 9.613038600000000100e-01
6.333000000000000000e+05 9.677264500000000158e-01
4.571030000000000000e+05 1.019714100000000068e+00
7.918480000000000000e+05 8.935305199999999948e-01
5.781470000000000000e+05 3.950401119999999988e+00
4.818200000000000000e+05 4.258478399999999775e-01
2.316320000000000000e+05 8.266306399999999721e-01
3.192630000000000000e+05 7.100352000000000052e-02
9.625250000000000000e+05 1.022721009999999930e+00
1.091968000000000000e+06 1.604450010000000093e+00
3.904560000000000000e+05 1.349837310000000068e+00
7.517040000000000000e+05 4.145429900000000001e-01
1.253256000000000000e+06 3.119350499999999915e-01
9.982720000000000000e+05 9.007697199999999960e-01
1.293608000000000000e+06 8.806349799999999561e-01
1.052119000000000000e+06 1.045204129999999898e+00
6.222650000000000000e+05 9.481373499999999899e-01
5.661540000000000000e+05 3.724853100000000139e-01
5.718900000000000000e+05 2.703854500000000272e-01
1.292000000000000000e+05 5.640111899999999956e-01
6.831800000000000000e+04 4.229100199999999976e-01
1.162434000000000000e+06 1.000740500000000033e+00
1.655320000000000000e+05 6.665766600000000430e-01
9.204810000000000000e+05 8.316537099999999905e-01
9.956370000000000000e+05 5.749450099999999786e-01
9.241800000000000000e+05 5.035522999999999527e-01
9.676850000000000000e+05 4.287229799999999758e-01
3.838760000000000000e+05 8.763895999999999908e-01
1.215850000000000000e+06 8.177479899999999802e-01
1.515310000000000000e+05 1.523292969999999968e+00
9.963550000000000000e+05 1.564684200000000081e+00
4.761550000000000000e+05 8.357695200000000435e-01
1.097916000000000000e+06 6.586183199999999793e-01
2.199730000000000000e+05 1.546245230000000026e+00
1.213820000000000000e+05 1.393619380000000074e+00
1.187054000000000000e+06 6.985263699999999520e-01
1.490060000000000000e+05 5.971569199999999800e-01
3.657660000000000000e+05 1.130668460000000097e+00
8.769670000000000000e+05 9.735316400000000314e-01
4.110800000000000000e+04 1.039430290000000090e+00
4.930150000000000000e+05 8.078968100000000208e-01
