# n msd err cf err var err
6.900000000000000000e+01 1.476765415809978832e-01 5.736796069722930995e-05 5.860450406752801822e-01 4.533345179724144515e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.000000000000000000e+01 1.497606569311090152e-01 5.819514477786979492e-05 5.858254964026129441e-01 4.600364600161615950e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.100000000000000000e+01 1.518474032186971356e-01 5.902385659793696495e-05 5.856222830805967172e-01 4.667524939397153987e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.200000000000000000e+01 1.539278251230500882e-01 5.985061574344871239e-05 5.854006624036162121e-01 4.734551025448055931e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.300000000000000000e+01 1.560103701848652435e-01 6.067870626278164015e-05 5.851930774648624878e-01 4.801702598729038310e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.400000000000000000e+01 1.580889132830844979e-01 6.150574656993971394e-05 5.849762944667836750e-01 4.868791263669313622e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.500000000000000000e+01 1.601759664239602587e-01 6.233660531310094741e-05 5.847963621907700249e-01 4.936202489564615526e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.600000000000000000e+01 1.622538589274536980e-01 6.316440711198754770e-05 5.845881599035469556e-01 5.003391982795184533e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.700000000000000000e+01 1.643389607197419666e-01 6.399552406163578873e-05 5.844110026490109133e-01 5.070864438331534603e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.800000000000000000e+01 1.664160712795743069e-01 6.482403835564037474e-05 5.842103343441391594e-01 5.138151065964379238e-06 3.652005536284059529e-03 1.390445890671679849e-06
7.900000000000000000e+01 1.684959613341040774e-01 6.565414465267389117e-05 5.840243802648092952e-01 5.205584275704711507e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.000000000000000000e+01 1.705722826998801733e-01 6.648337032868994838e-05 5.838308602122173063e-01 5.272968095998281002e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.100000000000000000e+01 1.726533779441650207e-01 6.731496745813705289e-05 5.836582566259480576e-01 5.340560491689207939e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.200000000000000000e+01 1.747329931227032673e-01 6.814649937956721991e-05 5.834849205078593837e-01 5.408168278293111166e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.300000000000000000e+01 1.768101256961066570e-01 6.897757515701180727e-05 5.833075708953830985e-01 5.475760435133139069e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.400000000000000000e+01 1.788861635540658079e-01 6.980873622226204821e-05 5.831308753530339839e-01 5.543379942559145533e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.500000000000000000e+01 1.809682184331082855e-01 7.064275902809458716e-05 5.829777208074091721e-01 5.611247362596535046e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.600000000000000000e+01 1.830450548073881967e-01 7.147525919221066565e-05 5.828115123886268290e-01 5.679014553163930443e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.700000000000000000e+01 1.851279757103882762e-01 7.231065050399103627e-05 5.826682751831840923e-01 5.747032221880566222e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.800000000000000000e+01 1.872048619728176044e-01 7.314420067927430795e-05 5.825095158887428903e-01 5.814924367577202124e-06 3.652005536284059529e-03 1.390445890671679849e-06
8.900000000000000000e+01 1.892879643411992108e-01 7.398069631286112316e-05 5.823734490220787707e-01 5.883071521575803656e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.000000000000000000e+01 1.913685390057722202e-01 7.481672189834218036e-05 5.822327154048286824e-01 5.951202213794092713e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.100000000000000000e+01 1.934524186006050250e-01 7.565455824729357028e-05 5.821050194835877267e-01 6.019497903153941719e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.200000000000000000e+01 1.955387547785968350e-01 7.649387539364957812e-05 5.819874111571239350e-01 6.087932462125470988e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.300000000000000000e+01 1.976228996109254954e-01 7.733285613420112781e-05 5.818658800099795192e-01 6.156361336042244472e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.400000000000000000e+01 1.997102282796615058e-01 7.817360443771554854e-05 5.817562091523867940e-01 6.224952056724546318e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.500000000000000000e+01 2.017944752936855490e-01 7.901366888754102864e-05 5.816399647832458664e-01 6.293509493216746830e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.600000000000000000e+01 2.038788572503950347e-01 7.985430895991567357e-05 5.815265270707118406e-01 6.362133961618147164e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.700000000000000000e+01 2.059662473247628189e-01 8.069665112606539282e-05 5.814239199217171583e-01 6.430915283762326455e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.800000000000000000e+01 2.080525299021029062e-01 8.153908422437751956e-05 5.813203123347949752e-01 6.499725148714049579e-06 3.652005536284059529e-03 1.390445890671679849e-06
9.900000000000000000e+01 2.101382786585432871e-01 8.238183348604901453e-05 5.812173213457365595e-01 6.568581534611037947e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.000000000000000000e+02 2.122199313342835736e-01 8.322350248403277554e-05 5.811051742003073839e-01 6.637373104895019083e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.010000000000000000e+02 2.143098715908836605e-01 8.406894829968971847e-05 5.810177163368842601e-01 6.706487276100823265e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.020000000000000000e+02 2.163991040681667033e-01 8.491464490394560138e-05 5.809300732781083054e-01 6.775642934585393864e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.030000000000000000e+02 2.184883160910043309e-01 8.576086256471640871e-05 5.808440776488213997e-01 6.844861679939451764e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.040000000000000000e+02 2.205783277232011286e-01 8.660792400229166488e-05 5.807618410773304207e-01 6.914169320464569938e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.050000000000000000e+02 2.226719251082812934e-01 8.745692453588475054e-05 5.806905219505942295e-01 6.983653383423986292e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.060000000000000000e+02 2.247687530765070940e-01 8.830772667060516549e-05 5.806288937999836142e-01 7.053303013396948126e-06 3.652005536284059529e-03 1.390445890671679849e-06
