# dx dy dz
-1.747000000000000108e+00 1.747000000000000108e+00 7.629000000000000141e-06
-1.747000000000000108e+00 0.000000000000000000e+00 -1.749007629000000064e+00
-1.745999999999999996e+00 0.000000000000000000e+00 -1.745999999999999996e+00
-9.999999999994457767e-04 -1.748749000000000109e+00 1.745999999999999996e+00
1.748999999999999666e+00 -1.747251000000000110e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.747999999999999776e+00 1.750016000000000016e+00
1.747999999999999998e+00 1.745999999999999996e+00 3.810000000000000452e-04
1.749408999999999992e+00 0.000000000000000000e+00 1.749602999999999797e+00
1.746591000000000005e+00 0.000000000000000000e+00 1.747000000000000330e+00
-1.746294000000000013e+00 -1.749000000000000110e+00 0.000000000000000000e+00
-1.745705999999999980e+00 1.745999999999999996e+00 9.999999999998898659e-04
-1.000000000000111910e-03 -1.746999999999999886e+00 1.749000000000000110e+00
0.000000000000000000e+00 1.745999999999999996e+00 1.746999999999999886e+00
-1.750000000000000000e+00 0.000000000000000000e+00 -1.746999999999999886e+00
0.000000000000000000e+00 1.748909999999999965e+00 1.745999999999999552e+00
-1.749999999999999556e+00 9.909999999999996936e-04 -1.745999999999999552e+00
1.745999999999999552e+00 -1.748901000000000039e+00 -1.000000000000333955e-03
0.000000000000000000e+00 -1.747999999999999776e+00 1.750000000000000000e+00
-1.748000000000000220e+00 -1.000000000000333955e-03 -1.748000000000000220e+00
1.746000000000000441e+00 1.749000000000000110e+00 -9.999999999994457767e-04
-1.745000000000000107e+00 1.746013999999999955e+00 0.000000000000000000e+00
-1.748000000000000220e+00 -1.747013999999999845e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 1.746999999999999886e+00
-1.753000000000000114e+00 0.000000000000000000e+00 1.748999999999999666e+00
0.000000000000000000e+00 1.746994999999999854e+00 1.746000000000000441e+00
1.753000000000000114e+00 3.470000000000000862e-04 1.750000000000000000e+00
1.746999999999999886e+00 6.100000000000029010e-05 -1.750000000000000000e+00
-1.747999999999999332e+00 -1.750402999999999931e+00 0.000000000000000000e+00
1.747999999999999332e+00 1.750402999999999931e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -3.420000000000002899e-04 1.750000000000000000e+00
1.748000000000000220e+00 -1.747060999999999975e+00 0.000000000000000000e+00
-1.747000000000000774e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.743999999999999773e+00 0.000000000000000000e+00 -1.746000000000000441e+00
0.000000000000000000e+00 -1.749000000000000110e+00 -1.746999999999999886e+00
1.746000000000000441e+00 -9.999999999998898659e-04 -1.746999999999999886e+00
-1.746000000000000441e+00 1.748999999999999888e+00 0.000000000000000000e+00
1.746000000000000441e+00 1.000000000000111910e-03 1.748000000000000220e+00
0.000000000000000000e+00 -1.749000000000000110e+00 1.748000000000000220e+00
1.748999999999999666e+00 0.000000000000000000e+00 1.743999999999999773e+00
1.749000000000000554e+00 -9.999999999998898659e-04 1.750000000000000000e+00
1.745999999999999552e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.745999999999999552e+00 1.748999999999999888e+00 0.000000000000000000e+00
-1.746000000000000441e+00 1.746714000000000100e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.745713999999999988e+00 -1.745000000000000995e+00
-1.748999999999999666e+00 1.745608999999999966e+00 -9.999999999994457767e-04
0.000000000000000000e+00 1.746391000000000027e+00 -1.748999999999999666e+00
-1.749000000000000554e+00 9.999999999998898659e-04 1.747000000000000774e+00
0.000000000000000000e+00 1.749000000000000110e+00 -1.747000000000000774e+00
1.746000000000000441e+00 9.999999999998898659e-04 -1.746999999999999886e+00
1.748000000000000220e+00 -1.748999999999999888e+00 -1.000000000000333955e-03
0.000000000000000000e+00 -1.747585000000000166e+00 -1.747999999999999776e+00
1.750000000000000000e+00 -1.747414999999999941e+00 -9.999999999998898659e-04
-1.746999999999999886e+00 -1.747000000000000108e+00 0.000000000000000000e+00
