# time Ni NiV
0.000000000000000000e+00 3.145504602282832199e-13 1.189643339551441014e-13
1.340000000000000002e-14 2.747857503440491369e-03 8.160593807770384233e-07
4.186000000000000036e-13 2.856967158722436857e-03 4.470701562145093229e-07
6.455999999999999956e-13 2.741641047621369912e-03 1.830625901978339924e-06
9.076999999999999592e-13 2.856967182807031852e-03 4.470465818596220355e-07
1.007000000000000051e-12 2.750815735915029207e-03 1.597882910490880190e-06
1.564000000000000000e-12 2.858371695074577931e-03 5.340733378335217648e-07
1.646000000000000055e-12 2.759793573721622695e-03 1.833858272572508474e-06
2.216999999999999944e-12 2.720046246629158337e-03 4.585034428305959409e-06
2.926999999999999948e-12 2.759793332647381397e-03 1.833858272572508474e-06
3.425000000000000047e-12 2.718934566503114925e-03 4.536847552571565165e-06
4.362999999999999887e-12 2.735426691807738269e-03 7.597714996422757415e-06
4.396999999999999944e-12 5.496768169827459354e-03 7.164077644430703921e-06
4.978999999999999686e-12 5.605494272277114845e-03 7.394981015461203283e-06
5.257999999999999608e-12 5.477437443578353667e-03 8.973979210334601458e-06
5.299999999999999631e-12 5.446895452724928935e-03 9.550213365696079548e-06
5.372000000000000132e-12 5.473445416135174456e-03 1.030284667844181152e-05
6.434999999999999944e-12 5.450413572843600118e-03 9.542583914761895765e-06
7.224999999999999607e-12 5.454639861790919718e-03 1.051518950784935284e-05
1.082999999999999970e-11 5.471860804750391591e-03 1.132384367195539178e-05
1.090999999999999935e-11 5.475769140409795024e-03 9.671900826380757320e-06
1.092999999999999967e-11 5.449024758209614246e-03 8.381830610677634639e-06
1.141999999999999940e-11 5.478839116435813353e-03 8.064443398967350920e-06
1.233999999999999952e-11 5.477007716118561902e-03 7.673902893742660415e-06
1.245999999999999982e-11 5.478839114837140770e-03 8.064417054852086829e-06
1.262000000000000075e-11 5.447143112316802337e-03 9.361814148476239997e-06
1.292000000000000069e-11 5.453958931887978312e-03 1.015638871850064795e-05
1.410000000000000010e-11 5.447462107551911958e-03 9.239789700978216690e-06
1.434000000000000069e-11 5.473469911832483555e-03 1.010108267362602414e-05
1.486000000000000090e-11 5.450571409334250932e-03 9.055336234286128026e-06
1.493999999999999894e-11 5.482101345828956258e-03 8.716465150249263480e-06
1.517000000000000099e-11 8.230014906509744779e-03 5.885108950084477406e-06
1.533999999999999886e-11 1.087294142350522623e-02 3.056972128429811861e-06
1.626999999999999913e-11 1.076385668476631356e-02 3.024546568255595109e-06
1.659000000000000100e-11 1.087269994334181568e-02 3.036123906331511900e-06
1.690999999999999964e-11 1.099553976016071945e-02 3.499162746742836946e-06
1.732000000000000132e-11 1.088852337400437152e-02 4.331082097333280027e-06
1.752999999999999982e-11 1.099726304588554728e-02 3.524832310731336089e-06
1.755999999999999869e-11 1.085210862198166329e-02 4.870893443804059007e-06
1.877999999999999874e-11 1.078753412489532118e-02 3.407284941551760099e-06
1.916000000000000156e-11 1.085223465441604966e-02 4.784774644432981479e-06
1.936000000000000152e-11 1.078753380609887881e-02 3.407163918436301955e-06
1.948000000000000020e-11 1.076460054986100832e-02 1.464023508758191284e-06
2.074999999999999943e-11 1.078827465306468614e-02 3.323309883292240313e-06
2.083999999999999925e-11 1.346773390128491038e-02 6.611761681529290106e-07
2.096000000000000116e-11 1.372436138926322845e-02 1.554720669415541903e-06
2.243999999999999889e-11 1.358999747468991361e-02 1.228284590282304817e-06
2.316999999999999922e-11 1.372559899091058307e-02 1.524897437121061254e-06
2.414999999999999868e-11 1.373532849752197131e-02 3.121125987604432121e-06
2.420999999999999963e-11 1.374270135742564417e-02 4.902922410528041901e-06
2.487999999999999900e-11 1.372090161311177378e-02 6.674327097905026886e-06
2.505999999999999864e-11 1.367692716448987676e-02 5.829044826129472572e-06
2.509999999999999927e-11 1.373733566227087512e-02 4.477963459751393456e-06
2.711999999999999915e-11 1.367680268373980962e-02 5.764832009076327642e-06
2.835999999999999952e-11 1.372126358546847495e-02 6.924704807147611719e-06
2.846000000000000111e-11 1.367179654153566695e-02 5.426088872425636487e-06
2.880000000000000007e-11 1.639627335803287358e-02 4.782705616116674562e-06
2.880000000000000007e-11 1.640817895610663379e-02 3.788887594666754209e-06
2.965000000000000230e-11 1.632972983035511569e-02 2.806751905754220038e-06
3.052999999999999694e-11 1.635457572379169985e-02 2.115616536073803220e-06
3.215000000000000013e-11 1.639571261903647117e-02 2.220530347825132309e-06
3.326999999999999859e-11 1.906697337238681331e-02 2.242869502846173062e-06
3.409000000000000196e-11 1.918784855011446133e-02 2.097163906516735150e-06
3.471999999999999746e-11 1.900508158197736566e-02 2.252868642596512815e-06
3.499000000000000015e-11 1.918784684700267432e-02 2.097232420602732430e-06
3.590000000000000011e-11 1.903984394603072672e-02 2.241081227849000822e-06
3.657000000000000270e-11 1.896053381119441883e-02 3.136319226333753441e-06
3.660000000000000157e-11 1.903984380686760125e-02 2.241081227849000822e-06
3.831000000000000135e-11 1.895864677883046800e-02 2.880459421599741536e-06
4.068999999999999727e-11 1.895449916330052553e-02 4.826565163809053290e-06
4.180000000000000041e-11 1.895864570492854922e-02 2.880448399964466340e-06
4.193999999999999941e-11 1.895404283051327354e-02 4.800738373493252498e-06
4.290000000000000178e-11 1.895864511412352973e-02 2.880448399964466340e-06
4.294999999999999773e-11 1.893397981670618541e-02 4.840845060386690730e-06
4.334999999999999764e-11 1.891562825863445096e-02 8.501183440585289693e-06
