# bin_edges hist err
5.945570708544394801e-08 1.022339921966398947e+03 1.935847148117796834e+01
1.077105056036769092e-07 1.982934484286679151e+02 6.334251859705004151e+00
1.951293422635962260e-07 2.019259702761931294e+03 1.501775365311215715e+01
3.534981105030109478e-07 3.199906958665107595e+03 1.404576196702046609e+01
6.404004271197283230e-07 6.247170395367881611e+03 1.458095758266671993e+01
1.160155301739971458e-06 1.391204349417022240e+04 1.616618617629390542e+01
2.101748011332487029e-06 1.229350025013013874e+04 1.129061586202526968e+01
3.807546021222368109e-06 1.335359510987645081e+04 8.742722594301747918e+00
6.897785379387658029e-06 1.551963559321552202e+04 7.002548061412467106e+00
1.249609141291986705e-05 8.396568515306744303e+03 3.826784431301568645e+00
2.263803409521446413e-05 8.652714749225189735e+03 2.886203942975591019e+00
4.101127070551304339e-05 8.741223934697325603e+03 2.155284905482915736e+00
7.429639507594950265e-05 2.798312851813801899e+03 9.060130218395588964e-01
1.345960324155364384e-04 4.190660096550385560e+02 2.604925256107921694e-01
2.438354098268826614e-04 1.482349722276997852e+02 1.151057789594300551e-01
4.417344703140064317e-04 6.154969207773998363e+01 5.510645506547703215e-02
8.002502278161052448e-04 2.014445342248584225e+01 2.342259548171118227e-02
1.449740670372631464e-03 7.170031500462714646e+00 1.038210812828851796e-02
2.626363527653329932e-03 2.427556172430566317e+00 4.488253743706989429e-03
4.757944314009414019e-03 6.795756733161248953e-01 1.764328346551465813e-03
8.619535664753033219e-03 2.267524994435610453e-01 7.571889772266371778e-04
1.561523006000496532e-02 4.720395760035178689e-02 2.566759566756035278e-04
2.828869434625966642e-02 2.030441454432415499e-02 1.250716736253865732e-04
5.124805876960925738e-02 2.435936395109978680e-03 3.218580972950160047e-05
9.284145445194744162e-02 1.344625763055441866e-03 1.776641995003092899e-05
5.519954321281572707e-01 1.130779389372223398e-04 2.112960494443512785e-06
