# bin_edges hist err
5.907837911587943396e-08 4.646588450631429055e+02 3.118585974728835097e+01
1.068000432514575467e-07 6.483752135422076890e+01 8.664278239826190386e+00
1.930697728883249708e-07 6.218916845352971450e+02 1.995745390367600791e+01
3.490254878959579243e-07 1.399779704718538369e+03 2.226928008877851539e+01
6.309573444801929638e-07 2.794270308187924002e+03 2.340125293707910004e+01
1.140624923851320228e-06 7.668989500780962771e+03 2.883384409097289947e+01
2.061986009502219260e-06 2.801554255111893326e+03 1.296168803054378671e+01
3.727593720314938057e-06 1.052776442941942150e+04 1.868782232401180821e+01
6.738627168030940877e-06 8.131276870747683461e+03 1.221514321173336093e+01
1.218187912010114744e-05 4.674300906332806335e+03 6.888205468017809530e+00
2.202201949987373474e-05 4.574279087245841765e+03 5.068012303765426552e+00
3.981071705534969458e-05 3.619031728028669932e+03 3.352749435732045313e+00
7.196856730011514085e-05 2.471033786376813168e+03 2.060500935318606786e+00
1.301025216910830151e-04 1.233950704774948463e+03 1.082956346714328388e+00
2.351952635070956471e-04 6.143511009370948841e+02 5.683278487594206618e-01
4.251786303382885782e-04 2.878647313033367254e+02 2.893432918255553488e-01
7.686246100397730154e-04 1.256590631627844772e+02 1.421820163016923877e-01
1.389495494373136101e-03 4.686532799395536131e+01 6.458061281657145880e-02
2.511886431509576835e-03 1.217032542736683354e+01 2.447687660120297093e-02
4.540909610972469757e-03 3.186596261079631454e+00 9.315303204506420950e-03
8.208914159638244779e-03 8.620955944632515688e-01 3.603626388780865972e-03
1.483981788967563172e-02 2.270720485008266842e-01 1.375537567734203860e-03
2.682695795279721809e-02 5.805919754266076344e-02 5.173145612634054901e-04
4.849693428528190769e-02 1.513524349161300686e-02 1.964456724271782364e-04
8.767123872968668463e-02 3.466845927431621600e-03 6.992679155805324226e-05
1.584893192461110933e-01 8.371620399239804817e-04 2.555698785516332907e-05
2.865120269663776198e-01 1.113490854637877605e-04 6.932291262333209590e-06
5.179474679231201861e-01 7.114434009484832888e-05 4.121280966374022247e-06
9.363292088239397737e-01 7.527592308696242643e-06 9.970539583662127977e-07
