# bin_edges hist err
5.907837911587943396e-08 1.642713669118585926e+02 2.737856115197643092e+01
1.068000432514575467e-07 7.572473597110072063e+00 4.371969669722834517e+00
1.930697728883249708e-07 3.071824053216357129e+02 2.071023354189746968e+01
3.490254878959579243e-07 5.082257815126337732e+02 1.981270373963022990e+01
6.309573444801929638e-07 1.019005023461177871e+03 2.086566033138224796e+01
1.140624923851320228e-06 2.253778994328143199e+03 2.307959617436145550e+01
2.061986009502219260e-06 6.549979687648213940e+02 9.253820908920792121e+00
3.727593720314938057e-06 2.305855938351312489e+03 1.291355362719094124e+01
6.738627168030940877e-06 1.942052734032579792e+03 8.814319034297849242e+00
1.218187912010114744e-05 1.991575903100729420e+03 6.638733872727722307e+00
2.202201949987373474e-05 1.720809171451054681e+03 4.589673115226423405e+00
3.981071705534969458e-05 1.816535384109331517e+03 3.507243360449608716e+00
7.196856730011514085e-05 1.553572335574658609e+03 2.412338687458458697e+00
1.301025216910830151e-04 1.358539611055562773e+03 1.677788705555415705e+00
2.351952635070956471e-04 1.028494273419050614e+03 1.085751965062054625e+00
4.251786303382885782e-04 4.978524809035059775e+02 5.618347462882493648e-01
7.686246100397730154e-04 1.774602129368054761e+02 2.494809143618423319e-01
1.389495494373136101e-03 6.292655974969240162e+01 1.104923966867060597e-01
2.511886431509576835e-03 2.066459764019811374e+01 4.709311820382758307e-02
4.540909610972469757e-03 6.347459998834136918e+00 1.941210038801525692e-02
8.208914159638244779e-03 1.888098955395655532e+00 7.874327792533504511e-03
1.483981788967563172e-02 5.318823878825919005e-01 3.108404220886741998e-03
2.682695795279721809e-02 1.476076084659373455e-01 1.217902798656297653e-03
4.849693428528190769e-02 3.449732555059662614e-02 4.379046345087502564e-04
8.767123872968668463e-02 7.865590618813013413e-03 1.555181455072085202e-04
1.584893192461110933e-01 1.964580937961296365e-03 5.780680064398485549e-05
2.865120269663776198e-01 1.251401656234162247e-04 1.085102851999637562e-05
5.179474679231201861e-01 3.284215047263704178e-04 1.307425366820454361e-05
9.363292088239397737e-01 8.579769772602697099e-05 4.970127182648378937e-06
