# bin_edges hist err
5.907837911587943396e-08 9.690309376005696151e+01 2.166819048775230527e+01
1.930697728883249708e-07 1.452941098058430214e+02 1.467692147288206428e+01
3.490254878959579243e-07 2.345552233331929983e+02 1.386954111009047352e+01
6.309573444801929638e-07 4.191873706618122810e+02 1.379025205163341639e+01
1.140624923851320228e-06 7.681688478783906930e+02 1.388433315778843280e+01
2.061986009502219260e-06 3.099839637366396801e+02 6.559864454634626085e+00
3.727593720314938057e-06 7.279741942002056021e+02 7.476732032104573378e+00
6.738627168030940877e-06 8.946306603530725852e+02 6.164591227935458662e+00
1.218187912010114744e-05 7.669588847239110692e+02 4.245188780679535867e+00
2.202201949987373474e-05 7.506258972177804480e+02 3.123570479661366139e+00
3.981071705534969458e-05 6.447166085552998993e+02 2.153042181111419318e+00
7.196856730011514085e-05 7.154966846212305427e+02 1.686943330287933973e+00
1.301025216910830151e-04 6.203605425269321358e+02 1.168281058958061003e+00
2.351952635070956471e-04 5.696562764072637037e+02 8.326457446898775094e-01
4.251786303382885782e-04 5.031628705678746201e+02 5.820183642263025980e-01
7.686246100397730154e-04 3.244332392514590993e+02 3.475950936791487034e-01
1.389495494373136101e-03 1.421935275027712748e+02 1.711510043118912583e-01
2.511886431509576835e-03 4.809034929865953956e+01 7.402818046299979027e-02
4.540909610972469757e-03 1.395329614079504843e+01 2.965753738296168437e-02
8.208914159638244779e-03 4.029528939520006681e+00 1.185365796691371064e-02
1.483981788967563172e-02 1.124813394952728141e+00 4.657941858737974471e-03
2.682695795279721809e-02 3.115109157302728971e-01 1.823135844139553430e-03
4.849693428528190769e-02 7.542560508479839720e-02 6.672220156170711970e-04
8.767123872968668463e-02 1.762103824019564322e-02 2.398585945690297455e-04
1.584893192461110933e-01 4.096182225254751778e-03 8.601174200656533549e-05
2.865120269663776198e-01 1.678427718330045425e-04 1.294935098037782043e-05
5.179474679231201861e-01 7.405515624048510884e-04 2.023032703087911018e-05
9.363292088239397737e-01 1.800623616031906532e-04 7.419340355967498198e-06
