# time Ni NiV
0.000000000000000000e+00 1.585023379508693849e-14 1.182941694177639742e-14
1.199000000000000041e-12 2.000617624901660039e-03 1.144564115251587411e-08
1.310000000000000073e-12 4.448597599686477874e-03 2.188748725120322025e-08
2.545000000000000162e-12 2.000618937261151083e-03 1.144781592453793258e-08
2.845000000000000095e-12 4.157404466928575626e-03 1.685300999922371943e-08
3.314999999999999910e-12 6.668849789732934560e-03 9.469097966930598023e-09
5.848999999999999816e-12 9.306821855244718639e-03 2.170175670457153764e-08
6.376999999999999989e-12 9.195012509471835183e-03 6.512627856479438930e-10
7.407000000000000245e-12 1.149607182137054803e-02 2.691090278759919349e-08
7.923000000000000066e-12 1.390847041275400028e-02 2.349113494477231205e-08
8.692000000000000526e-12 1.619441762749640468e-02 4.416298654237320084e-08
8.747000000000000594e-12 1.846188727511288361e-02 4.926529808492469503e-08
9.347999999999999346e-12 2.107421079627736643e-02 4.824059527169693672e-08
1.048000000000000058e-11 1.846188886140008242e-02 4.925520869740724408e-08
1.059000000000000072e-11 2.096103623948033026e-02 1.746551313848780499e-08
1.088000000000000049e-11 1.846209644150798024e-02 4.901469611551002351e-08
1.107000000000000029e-11 1.620193949892096905e-02 2.020208677224034048e-08
1.128000000000000040e-11 1.846209860432160288e-02 4.901398252833408662e-08
1.172999999999999950e-11 2.084794471568262100e-02 4.873278339465919667e-08
1.192999999999999945e-11 1.846375610320127869e-02 4.473390084226053530e-08
1.215999999999999988e-11 2.107390426765574226e-02 4.721088399394507872e-08
1.261000000000000059e-11 2.352461623369694194e-02 5.697126574755470745e-08
1.464999999999999917e-11 2.107399577137943417e-02 4.703654453423380434e-08
1.633999999999999863e-11 2.352461588675369697e-02 5.696283492081973955e-08
1.812000000000000115e-11 2.543662432360830131e-02 1.510284541918956450e-08
1.828999999999999901e-11 2.805847169210224160e-02 3.780295969259430473e-08
1.859000000000000056e-11 3.044843491712762376e-02 4.336721984552089499e-08
1.956000000000000147e-11 2.805849932652746889e-02 3.777715766573511552e-08
2.056999999999999979e-11 3.044843398695522979e-02 4.336713933861202359e-08
2.072999999999999911e-11 3.321143225547320416e-02 5.026051759440982834e-08
2.110000000000000016e-11 3.545789711568132080e-02 5.689209249275432353e-08
2.158000000000000135e-11 3.777484496924819746e-02 1.696958635916749590e-08
2.245999999999999921e-11 4.046505341283070795e-02 3.793184855607959451e-08
2.265999999999999917e-11 3.768955786921094481e-02 4.624282509004810541e-08
2.318999999999999954e-11 3.509174335717847593e-02 5.055252964757027530e-08
2.329999999999999967e-11 3.768955627179901291e-02 4.624242481058841593e-08
2.374999999999999877e-11 4.468126814355976445e-02 1.771235963126844180e-08
2.416000000000000045e-11 4.515699458559101209e-02 1.407695305076852607e-09
2.431000000000000123e-11 4.511307477949883654e-02 6.765307071883242778e-10
2.462999999999999986e-11 4.725841884392463499e-02 8.394803976368481018e-09
2.544000000000000146e-11 4.947037116544507340e-02 7.716546739792484526e-09
2.647000000000000010e-11 5.203898445349474516e-02 2.535321984652349989e-09
2.809000000000000006e-11 5.448781428025736839e-02 1.482875013895357920e-08
2.873000000000000057e-11 5.689273165045843905e-02 3.837406068157113514e-09
2.908999999999999984e-11 6.315076278339468163e-02 1.996877696009937488e-09
2.972000000000000180e-11 6.139539474543355413e-02 1.010416438926041481e-08
3.034000000000000199e-11 6.439499706774548526e-02 5.952776024984901232e-09
3.041999999999999680e-11 6.414685572628553434e-02 5.971239442633129444e-10
3.103000000000000167e-11 6.636882492006372647e-02 1.071865452289576604e-08
3.103999999999999698e-11 6.894612893833011735e-02 1.747891775964480349e-08
3.226000000000000027e-11 7.112092935872463273e-02 1.941988183511877668e-08
3.238999999999999749e-11 7.346504548632612486e-02 1.768650885576772983e-08
3.289999999999999754e-11 7.626987057115629243e-02 1.685282101925169035e-08
3.299000000000000059e-11 7.815601076745509745e-02 6.077276072814781883e-09
3.376999999999999686e-11 7.910751424044680513e-02 4.162999231485801854e-10
3.397000000000000005e-11 8.054515480946089490e-02 3.944506117838855140e-09
3.424000000000000274e-11 7.910751282306552334e-02 4.160550535631121100e-10
3.500000000000000192e-11 8.038658549148459953e-02 3.989986498990840803e-09
3.508999999999999851e-11 8.303773415637483168e-02 6.487370001552558561e-09
3.645000000000000079e-11 8.552360573054353099e-02 1.163725774055683220e-08
3.726000000000000239e-11 8.824475277190178824e-02 6.412240122426119799e-09
3.784000000000000194e-11 9.087510486395999898e-02 1.117844298090358579e-08
3.909999999999999940e-11 9.049776851931100319e-02 2.682704929358792740e-10
3.971999999999999958e-11 9.314235073590282354e-02 1.189965185530196936e-08
4.061000000000000245e-11 9.975504338806273630e-02 1.291414756161960351e-08
4.147000000000000000e-11 9.995031632073096695e-02 3.910699964171160061e-10
4.264000000000000087e-11 9.734440674026659246e-02 4.973565634899683997e-09
4.295999999999999951e-11 9.470262783040596377e-02 1.029869606349945524e-08
4.319999999999999687e-11 9.727326467908625762e-02 9.178986676758266004e-09
4.331999999999999878e-11 1.002136267639200801e-01 7.789132588883715342e-09
4.359000000000000147e-11 1.004028295039304658e-01 2.518221184598674529e-10
4.385000000000000238e-11 1.108328307172056909e-01 1.278478434715106415e-08
4.578999999999999775e-11 1.095284498750346419e-01 1.506601138099674407e-08
4.650000000000000098e-11 1.095818409714238995e-01 9.588098835584544849e-10
4.690000000000000089e-11 1.066298018137385312e-01 3.842427272473221036e-08
4.782999999999999794e-11 1.095816731203579780e-01 9.553209315323737695e-10
4.836999999999999685e-11 1.155501685897705605e-01 3.132622260518554915e-08
4.843000000000000104e-11 1.231095213867485216e-01 4.507185579568388924e-08
4.874999999999999968e-11 1.211853294762497285e-01 4.704969652538425259e-08
4.903999999999999945e-11 1.236465973983867372e-01 5.151447688324794690e-08
5.015999999999999791e-11 1.255016061742030009e-01 4.683018990607049565e-08
5.026999999999999805e-11 1.262500252105586973e-01 2.313607057910260914e-09
5.090000000000000001e-11 1.281735726215379179e-01 1.683941799223811136e-08
5.147999999999999955e-11 1.307144023926639087e-01 2.045370496561796419e-08
5.227999999999999938e-11 1.329778820992730259e-01 1.081031887852110687e-08
5.241000000000000306e-11 1.350300997100525591e-01 1.710437389663558570e-08
5.327000000000000061e-11 1.380264039647621788e-01 1.769440176680638868e-08
5.361000000000000280e-11 1.406400414798269494e-01 6.793536594472905545e-09
5.397999999999999738e-11 1.473561695671556371e-01 1.376648628656893124e-08
5.464999999999999998e-11 1.480364221879538478e-01 8.773151930690679640e-10
5.476000000000000012e-11 1.492147952624718610e-01 3.201832495077116751e-09
5.635999999999999976e-11 1.559337634899093661e-01 2.650913964437420488e-09
5.760000000000000013e-11 1.564386490325165857e-01 1.356887510938500592e-10
5.761000000000000191e-11 1.591138847881430063e-01 1.160119238592443586e-08
5.836000000000000578e-11 1.564386501145627884e-01 1.355980517730062229e-10
5.880000000000000633e-11 1.498595500487195087e-01 1.304176522434110294e-08
5.912999999999999382e-11 1.476510354625635013e-01 7.495171965360288695e-09
5.960000000000000615e-11 1.485958034946971984e-01 1.699905374157341049e-08
6.038999999999999774e-11 1.476513267534129981e-01 6.986616661566977061e-09
6.049999999999999787e-11 1.539504506942976636e-01 9.805070276261794147e-09
6.151000000000000266e-11 1.476520944988626294e-01 6.398158948853384399e-09
6.154999999999999683e-11 1.539504493194377710e-01 9.805323917085375652e-09
6.314000000000000117e-11 1.524026940159039223e-01 1.621607544170160116e-08
6.476000000000000436e-11 1.543200682703887994e-01 2.070386688790560389e-08
6.576999999999999622e-11 1.564677854448267569e-01 2.237181979273405101e-08
6.672000000000000328e-11 1.543201943370908769e-01 1.844408791492004148e-08
6.683999999999999873e-11 1.572588958957497340e-01 2.153687033457537493e-08
6.829000000000000406e-11 1.588844355703236122e-01 2.050336309656885809e-08
6.854999999999999851e-11 1.597176440682820386e-01 3.976724568390003970e-09
6.915000000000000161e-11 1.617307927481198560e-01 3.421910555193293576e-08
6.918000000000000047e-11 1.637462270268055797e-01 4.826995959633597549e-08
7.083999999999999784e-11 1.662632644179068420e-01 4.663122788697408975e-08
7.157000000000000462e-11 1.665749222796961415e-01 8.467954302903270391e-09
7.191000000000000035e-11 1.688140662382452140e-01 4.147998362754229496e-08
7.328000000000000441e-11 1.713272752216303263e-01 3.647109849091757286e-08
7.414999999999999727e-11 1.738907844551295379e-01 6.934787511333642610e-08
7.775000000000000293e-11 1.759166299142316259e-01 7.988382774491539326e-08
7.882000000000000544e-11 1.783297615022784444e-01 7.945065744760132713e-08
7.957000000000000285e-11 1.806571036313786294e-01 2.879135513507216207e-08
7.987000000000000440e-11 1.830140464057334881e-01 4.137329569321534476e-08
8.004000000000000226e-11 1.806536626955549119e-01 2.675619554494642290e-08
8.062999999999999712e-11 1.783291318656987090e-01 4.397843967784506050e-08
8.086000000000000563e-11 1.805410632500605017e-01 6.778458101925165262e-08
8.144000000000000518e-11 1.830310654162162487e-01 3.594211337680485466e-08
8.214999999999999549e-11 1.857981250107874904e-01 4.044294959866482202e-08
8.252000000000000300e-11 1.830314994651287275e-01 3.262452502095947966e-08
8.329000000000000396e-11 1.856655448513717110e-01 7.405419038348080982e-08
8.434999999999999823e-11 1.830315008371384000e-01 3.262452502095947966e-08
8.442000000000000419e-11 1.852057190205237680e-01 7.963565624980593315e-08
8.547999999999999847e-11 1.877386943484587178e-01 8.056044908011180930e-08
8.625999999999999474e-11 1.902492488081405919e-01 2.944155845055115927e-08
8.655999999999999629e-11 1.880334172814497329e-01 6.571868462661072764e-08
8.718999999999999825e-11 1.902503450116997119e-01 2.943658636857632967e-08
8.832999999999999379e-11 1.880334208013051123e-01 6.571713902887749068e-08
8.856000000000000231e-11 1.905531754744291539e-01 8.085938146638722181e-08
9.022999999999999499e-11 1.880319828109437985e-01 6.198842306241266793e-08
9.033999999999999513e-11 1.905531753271124673e-01 8.084907291724895573e-08
9.063000000000000136e-11 1.928745103031599128e-01 3.244187340863216862e-08
9.107999999999999722e-11 1.993464169567403521e-01 7.942020304611087320e-08
9.110000000000000077e-11 2.001211515455932066e-01 4.803635994410806089e-09
9.211000000000000556e-11 2.023361951620625543e-01 7.880824890544946085e-08
9.294999999999999955e-11 2.047477207568529356e-01 1.152213246079801000e-07
9.393000000000000548e-11 2.070861537392157392e-01 1.109986065735135019e-07
9.413000000000000220e-11 2.096409019119991890e-01 8.772842955208814491e-08
9.427999999999999651e-11 2.070861563596844979e-01 1.109973534575377187e-07
9.539000000000000612e-11 2.096397695530531902e-01 8.278134908011178123e-08
9.540999999999999675e-11 2.122953487044484111e-01 9.767602003726125765e-08
9.573000000000000184e-11 2.143723549354332736e-01 1.300367032324172608e-07
9.706999999999999412e-11 2.163591307362486560e-01 3.405931294519484209e-08
9.755999999999999708e-11 2.189704265346623102e-01 5.221598198416394156e-08
9.855999999999999362e-11 2.214845122908329078e-01 6.117073450784044338e-08
9.912000000000000255e-11 2.216331638810128124e-01 1.124055685421518309e-07
9.986000000000000464e-11 2.238114495653886482e-01 1.114305990257723819e-07
1.024000000000000031e-10 2.260755028216584750e-01 1.185293823233970583e-07
1.027000000000000047e-10 2.286640988549138997e-01 1.213624057630802149e-07
1.038999999999999979e-10 2.260755026531683642e-01 1.185108837393262302e-07
1.043000000000000043e-10 2.238106702778819290e-01 5.865667111706257193e-08
1.054000000000000057e-10 2.260755045884416947e-01 1.185062649223722471e-07
1.067999999999999957e-10 2.286627237588121087e-01 3.554542004114267313e-08
1.078000000000000051e-10 2.260907673129030349e-01 8.556865417559382666e-08
1.080000000000000019e-10 2.286667955180544110e-01 1.362084952585002083e-07
1.085000000000000001e-10 2.310386247493013689e-01 1.361504252165811544e-07
1.091999999999999951e-10 2.286624723764870415e-01 1.278239533115975953e-07
1.105999999999999981e-10 2.310386309915364034e-01 1.361463895086165919e-07
1.121000000000000058e-10 2.286599870913809951e-01 1.198073968514205408e-07
1.121999999999999977e-10 2.260815217090595408e-01 4.674382293199816149e-08
1.123999999999999944e-10 2.238101022217104108e-01 1.223364232083527841e-07
1.131000000000000023e-10 2.260815231814962412e-01 4.673781182813228782e-08
1.170999999999999885e-10 2.284468422469782545e-01 5.605235434249343608e-08
1.179000000000000013e-10 2.287687189720108982e-01 6.028529538580967527e-08
1.180000000000000061e-10 2.309763495704085789e-01 9.469467138332562015e-08
1.186999999999999882e-10 2.333647445446790092e-01 4.915471188091911205e-08
1.191000000000000075e-10 2.309759990067141999e-01 8.811165686073595311e-08
1.202999999999999878e-10 2.334233745881402478e-01 1.299397982991771648e-07
1.206000000000000023e-10 2.355873522244810725e-01 1.046755443657816796e-07
1.207000000000000071e-10 2.337362847592010517e-01 1.102181168700511853e-07
1.207000000000000071e-10 2.357210179096941582e-01 1.332366286578171600e-07
1.213000000000000102e-10 2.382193824507243540e-01 4.719762123583295644e-08
1.213000000000000102e-10 2.357190364663347693e-01 1.191303517062567974e-07
1.217000000000000037e-10 2.381561428323320795e-01 1.545307243036795233e-07
1.219999999999999923e-10 2.405038931724011453e-01 9.418343673963671050e-08
1.235999999999999919e-10 2.430552727540325475e-01 2.441486853190498556e-07
1.251000000000000126e-10 2.405038890685781139e-01 9.418326235134300758e-08
1.251000000000000126e-10 2.427322109016747942e-01 2.629584478784350508e-07
1.267000000000000123e-10 2.452908112627907311e-01 5.505045688743983713e-07
1.284999999999999957e-10 2.480124985457790310e-01 2.421357274118926214e-07
1.287000000000000053e-10 2.452941719376613428e-01 5.267076873560005461e-07
1.287000000000000053e-10 2.480125081591713632e-01 2.421391230313615716e-07
1.287000000000000053e-10 2.452947906956592095e-01 5.119405668529731946e-07
1.299000000000000115e-10 2.476259388822724949e-01 7.837254853066296566e-07
1.299999999999999905e-10 2.500925123605554079e-01 6.819710728869739213e-07
1.299999999999999905e-10 2.500937852968783126e-01 2.427208672953098598e-02
1.300999999999999953e-10 2.500967707487171676e-01 6.467634680670701164e-07
1.302000000000000002e-10 2.501147738010279786e-01 2.426062650914078897e-02
1.302000000000000002e-10 2.501184458296289437e-01 4.816290727586469006e-02
1.310000000000000129e-10 2.501150242241388377e-01 2.426182420026811240e-02
1.310000000000000129e-10 2.501312255194391154e-01 4.817094710134146862e-02
1.313000000000000015e-10 2.524210375845554744e-01 4.804715121888892410e-02
1.315999999999999902e-10 2.549239696212241557e-01 4.804319241321074879e-02
1.316999999999999950e-10 2.575519133973475094e-01 4.812695839298483658e-02
1.329000000000000012e-10 2.596412879077833469e-01 4.820292542374260414e-02
1.333999999999999995e-10 2.575519237433623321e-01 4.812695670553911870e-02
1.353999999999999926e-10 2.598832111242738163e-01 4.792895610925694549e-02
1.359999999999999956e-10 2.621769533473902181e-01 4.815665350863637673e-02
1.378000000000000049e-10 2.623311460208138657e-01 4.816432025904716224e-02
1.388000000000000015e-10 2.644640094151296528e-01 4.810655127545133969e-02
1.417999999999999911e-10 2.670838639974867368e-01 4.812612747692211757e-02
1.418999999999999960e-10 2.692658464817471731e-01 4.821365469482596228e-02
1.436000000000000004e-10 2.693591784549191348e-01 4.825808351870725793e-02
1.439999999999999939e-10 2.718024715105975542e-01 4.820926091870382513e-02
1.453000000000000049e-10 2.736057424916734093e-01 4.820643477132179749e-02
1.456999999999999983e-10 2.720002581998092750e-01 4.811525850946320182e-02
1.476999999999999914e-10 2.692275870606067878e-01 4.805707150953512224e-02
1.486000000000000090e-10 2.720002638775764758e-01 4.811526126745258730e-02
1.486999999999999880e-10 2.735934685050863679e-01 4.820571187811128339e-02
1.527000000000000000e-10 2.720004112605641233e-01 4.811467180343017430e-02
1.530999999999999935e-10 2.788224812131837593e-01 4.792910691514423727e-02
1.531999999999999983e-10 2.720004181090633355e-01 4.811467316965576529e-02
1.536999999999999966e-10 2.692276155203956467e-01 4.805706065966424551e-02
1.542999999999999997e-10 2.720004117344880790e-01 4.811467242440683328e-02
1.542999999999999997e-10 2.788222164449988827e-01 4.792911134587510280e-02
1.551000000000000124e-10 2.720004182501810641e-01 4.811467159042217417e-02
1.558999999999999993e-10 2.788220635012137461e-01 4.792857009651248917e-02
1.561999999999999879e-10 2.812324737634839811e-01 4.815725944733185299e-02
1.562999999999999928e-10 2.788221867234532692e-01 4.792815427984351700e-02
1.566000000000000072e-10 2.812324793986122895e-01 4.815723111051568861e-02
1.567000000000000121e-10 2.835578225224266169e-01 4.801116956153488741e-02
1.568999999999999959e-10 2.861677253564599011e-01 4.824241598810333209e-02
1.577999999999999876e-10 2.861679699399016230e-01 4.879121714016409345e-02
1.578999999999999924e-10 2.864924343645636751e-01 6.115518613323202984e-02
1.579999999999999972e-10 2.864575913513485728e-01 6.515723420277511058e-02
1.581000000000000021e-10 2.884332321250659970e-01 1.414546321154476483e-01
1.581000000000000021e-10 2.864575945846583593e-01 6.515722994029039816e-02
1.581000000000000021e-10 2.891823330248745605e-01 8.800485295785327733e-02
1.582000000000000069e-10 2.892007386901450650e-01 1.423779868778193014e-01
1.582000000000000069e-10 2.898247538736660744e-01 1.465582856994805672e-01
1.582000000000000069e-10 2.892757168631630571e-01 8.822411012652769946e-02
1.583000000000000117e-10 2.930175772029244841e-01 9.258986257983126134e-02
1.583999999999999907e-10 2.935424157582242066e-01 9.236376971371862421e-02
1.586000000000000003e-10 2.933867777743704441e-01 1.291698591520460682e-01
1.587000000000000051e-10 2.934755642341355664e-01 1.687170255609206082e-01
1.590999999999999986e-10 3.030794150242560048e-01 1.719455950581399439e-01
